"Time (s)","X (hPa)"
8.144758136E2,9.661301422E2
8.154044586E2,9.661146545E2
8.163330336E2,9.660979462E2
8.172615426E2,9.660825348E2
8.181900356E2,9.660644531E2
8.191184666E2,9.660419464E2
8.200468776E2,9.660208893E2
8.209752866E2,9.659996796E2
8.219037686E2,9.659796906E2
8.228322996E2,9.659601593E2
8.237608736E2,9.659432220E2
8.246893216E2,9.659272766E2
8.256179596E2,9.659081268E2
8.265463946E2,9.658879852E2
8.274749516E2,9.658659363E2
8.284033426E2,9.658409882E2
8.293317446E2,9.658175659E2
8.302601316E2,9.657939911E2
8.311887126E2,9.657707977E2
8.321171676E2,9.657462311E2
8.330454046E2,9.657257843E2
8.339739386E2,9.657012177E2
8.349024146E2,9.656781769E2
8.358309146E2,9.656544495E2
8.367592936E2,9.656307220E2
8.376875826E2,9.656040955E2
8.386157696E2,9.655801392E2
8.395441056E2,9.655549622E2
8.404725516E2,9.655311584E2
8.414011156E2,9.655067444E2
8.423295506E2,9.654826355E2
8.432577996E2,9.654585266E2
8.441860446E2,9.654357147E2
8.451142686E2,9.654109192E2
8.460426636E2,9.653902435E2
8.469710536E2,9.653679657E2
8.478995676E2,9.653457642E2
8.488281256E2,9.653260040E2
8.497567546E2,9.653077698E2
8.506853286E2,9.652890015E2
8.516139116E2,9.652699280E2
8.525424326E2,9.652513123E2
8.534707956E2,9.652286530E2
8.543991836E2,9.652010345E2
8.553276606E2,9.651715851E2
8.562560776E2,9.651404572E2
8.571846366E2,9.651120758E2
8.581130626E2,9.650833893E2
8.590415876E2,9.650603485E2
8.599701596E2,9.650409698E2
8.608986606E2,9.650232697E2
8.618270186E2,9.650052643E2
8.627553276E2,9.649932098E2
8.636837996E2,9.649761963E2
8.646121936E2,9.649604797E2
8.655406166E2,9.649443817E2
8.664691316E2,9.649285126E2
8.673975606E2,9.649117279E2
8.683261686E2,9.648965454E2
8.692545776E2,9.648762512E2
8.701828816E2,9.648571777E2
8.711111506E2,9.648386383E2
8.720393726E2,9.648184204E2
8.729676416E2,9.648011780E2
8.738958856E2,9.647841644E2
8.748242176E2,9.647673035E2
8.757525026E2,9.647505951E2
8.766809786E2,9.647318268E2
8.776094746E2,9.647093964E2
8.785378216E2,9.646871948E2
8.794662006E2,9.646645355E2
8.803945766E2,9.646414185E2
8.813230676E2,9.646185303E2
8.822514676E2,9.645989990E2
8.831798486E2,9.645824432E2
8.841081936E2,9.645665741E2
8.850365846E2,9.645494080E2
8.859650126E2,9.645332336E2
8.868932926E2,9.645182800E2
8.878216646E2,9.645061493E2
8.887499936E2,9.644962311E2
8.896782546E2,9.644904327E2
8.906066766E2,9.644857025E2
8.915351146E2,9.644851685E2
8.924635646E2,9.644837952E2
8.933920936E2,9.644824219E2
8.943204066E2,9.644824219E2
8.952487326E2,9.644821167E2
8.961772226E2,9.644823456E2
8.971056356E2,9.644821167E2
8.980339556E2,9.644805908E2
8.989625916E2,9.644804382E2
8.998910866E2,9.644805908E2
9.008196346E2,9.644811249E2
9.017481916E2,9.644828033E2
9.026767106E2,9.644851685E2
9.036053216E2,9.644851685E2
9.045340176E2,9.644821930E2
9.054626426E2,9.644793701E2
9.063913956E2,9.644760132E2
9.073200956E2,9.644744873E2
9.082488906E2,9.644744873E2
9.091777486E2,9.644783020E2
9.101066596E2,9.644817352E2
9.110356216E2,9.644865417E2
9.119645916E2,9.644911194E2
9.128935106E2,9.644915009E2
9.138225206E2,9.644921112E2
9.147516346E2,9.644940186E2
9.156806046E2,9.644946289E2
9.166097186E2,9.644947052E2
9.175389206E2,9.644956207E2
9.184680416E2,9.644968414E2
9.193972806E2,9.644992828E2
9.203265856E2,9.645013428E2
9.212559216E2,9.645036316E2
9.221852796E2,9.645051575E2
9.231145956E2,9.645058441E2
9.240438476E2,9.645058441E2
9.249730076E2,9.645054626E2
9.259021876E2,9.645054626E2
9.268316156E2,9.645054626E2
9.277610706E2,9.645049286E2
9.286904766E2,9.645036316E2
9.296199526E2,9.645004272E2
9.305493206E2,9.644975281E2
9.314787896E2,9.644937134E2
9.324082366E2,9.644902039E2
9.333375736E2,9.644863892E2
9.342669746E2,9.644788361E2
9.351964676E2,9.644658661E2
9.361259126E2,9.644486237E2
9.370553296E2,9.644287872E2
9.379848426E2,9.644036865E2
9.389142156E2,9.643800354E2
9.398435416E2,9.643564606E2
9.407729466E2,9.643338013E2
9.417024616E2,9.643070984E2
9.426317756E2,9.642790222E2
9.435611536E2,9.642516327E2
9.444905306E2,9.642223358E2
9.454198576E2,9.641946411E2
9.463492196E2,9.641678619E2
9.472787726E2,9.641457367E2
9.482081776E2,9.641223145E2
9.491378366E2,9.641002655E2
9.500672556E2,9.640794373E2
9.509965346E2,9.640593719E2
9.519258356E2,9.640406036E2
9.528551056E2,9.640203094E2
9.537842976E2,9.640025330E2
9.547134016E2,9.639853668E2
9.556424846E2,9.639726257E2
9.565716666E2,9.639575195E2
9.575009366E2,9.639441681E2
9.584302036E2,9.639295959E2
9.593592576E2,9.639122772E2
9.602882486E2,9.638898468E2
9.612172976E2,9.638651276E2
9.621463116E2,9.638365936E2
9.630754396E2,9.638070679E2
9.640043936E2,9.637780762E2
9.649332726E2,9.637480164E2
9.658623366E2,9.637161255E2
9.667915456E2,9.636890411E2
9.677206776E2,9.636685181E2
9.686497246E2,9.636511993E2
9.695789546E2,9.636418152E2
9.705081426E2,9.636399841E2
9.714374626E2,9.636399841E2
9.723665776E2,9.636417389E2
9.732957456E2,9.636436462E2
9.742250546E2,9.636443329E2
9.751544546E2,9.636463928E2
9.760837076E2,9.636491394E2
9.770129066E2,9.636502075E2
9.779421746E2,9.636504364E2
9.788715106E2,9.636515808E2
9.798006916E2,9.636516571E2
9.807299936E2,9.636521149E2
9.816592316E2,9.636524200E2
9.825884786E2,9.636524963E2
9.835177486E2,9.636524963E2
9.844468906E2,9.636515045E2
9.853761036E2,9.636471558E2
9.863054086E2,9.636412811E2
9.872346896E2,9.636334229E2
9.881640406E2,9.636251831E2
9.890934196E2,9.636143494E2
9.900227746E2,9.636048889E2
9.909520466E2,9.635952759E2
9.918814726E2,9.635856628E2
9.928107146E2,9.635755920E2
9.937399316E2,9.635662079E2
9.946691306E2,9.635572815E2
9.955984146E2,9.635477448E2
9.965277376E2,9.635385132E2
9.974569996E2,9.635295105E2
9.983860336E2,9.635211945E2
9.993150316E2,9.635112762E2
1.000244097E3,9.635040283E2
1.001173030E3,9.634941864E2
1.002101922E3,9.634845734E2
1.003030879E3,9.634709930E2
1.003959915E3,9.634567261E2
1.004888803E3,9.634407043E2
1.005817545E3,9.634245300E2
1.006746317E3,9.634066772E2
1.007674959E3,9.633905029E2
1.008603760E3,9.633744812E2
1.009532543E3,9.633573151E2
1.010461192E3,9.633394623E2
1.011390013E3,9.633231354E2
1.012318615E3,9.633055115E2
1.013247166E3,9.632882690E2
1.014175666E3,9.632718658E2
1.015104277E3,9.632550812E2
1.016032969E3,9.632370758E2
1.016961523E3,9.632214355E2
1.017890093E3,9.632048798E2
1.018818588E3,9.631867218E2
1.019747173E3,9.631699371E2
1.020675754E3,9.631546021E2
1.021604242E3,9.631364441E2
1.022532679E3,9.631175995E2
1.023461144E3,9.630989838E2
1.024389847E3,9.630793762E2
1.025318606E3,9.630593872E2
1.026247422E3,9.630433655E2
1.027175871E3,9.630286407E2
1.028104375E3,9.630136108E2
1.029032779E3,9.629957581E2
1.029961124E3,9.629768372E2
1.030889514E3,9.629582977E2
1.031817923E3,9.629399109E2
1.032746379E3,9.629204559E2
1.033674845E3,9.629038239E2
1.034603335E3,9.628918457E2
1.035531931E3,9.628778076E2
1.036460368E3,9.628655243E2
1.037388671E3,9.628554535E2
1.038317021E3,9.628476715E2
1.039245494E3,9.628363037E2
1.040173854E3,9.628265381E2
1.041102252E3,9.628170776E2
1.042030685E3,9.628091431E2
1.042959108E3,9.627968597E2
1.043887581E3,9.627873230E2
1.044815855E3,9.627763367E2
1.045744179E3,9.627641296E2
1.046672682E3,9.627503967E2
1.047601314E3,9.627362823E2
1.048529629E3,9.627226257E2
1.049457917E3,9.627108765E2
1.050386323E3,9.626979065E2
1.051314483E3,9.626860809E2
1.052242579E3,9.626748657E2
1.053170746E3,9.626618958E2
1.054099053E3,9.626470947E2
1.055027392E3,9.626342773E2
1.055955622E3,9.626223755E2
1.056883862E3,9.626082611E2
1.057812181E3,9.625959778E2
1.058740342E3,9.625872040E2
1.059668854E3,9.625784302E2
1.060597262E3,9.625673676E2
1.061525561E3,9.625587463E2
1.062453936E3,9.625537872E2
1.063382381E3,9.625491333E2
1.064310814E3,9.625431061E2
1.065239094E3,9.625408936E2
1.066167387E3,9.625408936E2
1.067095666E3,9.625408936E2
1.068024009E3,9.625401306E2
1.068952156E3,9.625379181E2
1.069880143E3,9.625342560E2
1.070808174E3,9.625274658E2
1.071736105E3,9.625248718E2
1.072663975E3,9.625248718E2
1.073591922E3,9.625275421E2
1.074519782E3,9.625348663E2
1.075447581E3,9.625414276E2
1.076375140E3,9.625498962E2
1.077302681E3,9.625562286E2
1.078230431E3,9.625638580E2
1.079158131E3,9.625708771E2
1.080085707E3,9.625747681E2
1.081013363E3,9.625758362E2
1.081940902E3,9.625758362E2
1.082868463E3,9.625735474E2
1.083796100E3,9.625716400E2
1.084723757E3,9.625714874E2
1.085651208E3,9.625714874E2
1.086578567E3,9.625700378E2
1.087506060E3,9.625685120E2
1.088433563E3,9.625666809E2
1.089361037E3,9.625655365E2
1.090288364E3,9.625644684E2
1.091215619E3,9.625641632E2
1.092142823E3,9.625640106E2
1.093070095E3,9.625639343E2
1.093997422E3,9.625633240E2
1.094924828E3,9.625628662E2
1.095852108E3,9.625628662E2
1.096779506E3,9.625630188E2
1.097706916E3,9.625642395E2
1.098634259E3,9.625644684E2
1.099561575E3,9.625668335E2
1.100488778E3,9.625680542E2
1.101416057E3,9.625689697E2
1.102343489E3,9.625698090E2
1.103270800E3,9.625709534E2
1.104197983E3,9.625723267E2
1.105125265E3,9.625730133E2
1.106052526E3,9.625737762E2
1.106979967E3,9.625741577E2
1.107907415E3,9.625757599E2
1.108834632E3,9.625775146E2
1.109761776E3,9.625783539E2
1.110689204E3,9.625802612E2
1.111616702E3,9.625829315E2
1.112544168E3,9.625843048E2
1.113471456E3,9.625858307E2
1.114398912E3,9.625886536E2
1.115326503E3,9.625916290E2
1.116254003E3,9.625922394E2
1.117181411E3,9.625929260E2
1.118108767E3,9.625933075E2
1.119036350E3,9.625940704E2
1.119963855E3,9.625944519E2
1.120891443E3,9.625967407E2
1.121819079E3,9.626001740E2
1.122746726E3,9.626036072E2
1.123674300E3,9.626064301E2
1.124601874E3,9.626108551E2
1.125529547E3,9.626161194E2
1.126457273E3,9.626217651E2
1.127385041E3,9.626292419E2
1.128312813E3,9.626392365E2
1.129240658E3,9.626502228E2
1.130168466E3,9.626634979E2
1.131096284E3,9.626735687E2
1.132024086E3,9.626808929E2
1.132951864E3,9.626860809E2
1.133879677E3,9.626864624E2
1.134807573E3,9.626864624E2
1.135735473E3,9.626864624E2
1.136663180E3,9.626872253E2
1.137590972E3,9.626889801E2
1.138518681E3,9.626948547E2
1.139446503E3,9.627031708E2
1.140374137E3,9.627136230E2
1.141302011E3,9.627240753E2
1.142229853E3,9.627344513E2
1.143157490E3,9.627438354E2
1.144085161E3,9.627510834E2
1.145012567E3,9.627548218E2
1.145939937E3,9.627593231E2
1.146867258E3,9.627626801E2
1.147794692E3,9.627663422E2
1.148722003E3,9.627693176E2
1.149649405E3,9.627749634E2
1.150576679E3,9.627818298E2
1.151503878E3,9.627888489E2
1.152431050E3,9.627957153E2
1.153358372E3,9.628034210E2
1.154285764E3,9.628087616E2
1.155213057E3,9.628120422E2
1.156140339E3,9.628154755E2
1.157067695E3,9.628199005E2
1.157994993E3,9.628216553E2
1.158922236E3,9.628219604E2
1.159849584E3,9.628227234E2
1.160776883E3,9.628227234E2
1.161704256E3,9.628229523E2
1.162631448E3,9.628253174E2
1.163558521E3,9.628298950E2
1.164485713E3,9.628349304E2
1.165412886E3,9.628390503E2
1.166340204E3,9.628437042E2
1.167267460E3,9.628467560E2
1.168194745E3,9.628488159E2
1.169122027E3,9.628511047E2
1.170049261E3,9.628549194E2
1.170976475E3,9.628602600E2
1.171903551E3,9.628684235E2
1.172830699E3,9.628783417E2
1.173757854E3,9.628898621E2
1.174685145E3,9.629010010E2
1.175612226E3,9.629091644E2
1.176539085E3,9.629161835E2
1.177466215E3,9.629228210E2
1.178393306E3,9.629276276E2
1.179320510E3,9.629339600E2
1.180247608E3,9.629412079E2
1.181174591E3,9.629474640E2
1.182101754E3,9.629550934E2
1.183028917E3,9.629639435E2
1.183955874E3,9.629734039E2
1.184883014E3,9.629826355E2
1.185810010E3,9.629927826E2
1.186737251E3,9.630017853E2
1.187664326E3,9.630101776E2
1.188591365E3,9.630184174E2
1.189518437E3,9.630258179E2
1.190445236E3,9.630338287E2
1.191372411E3,9.630435944E2
1.192299488E3,9.630536652E2
1.193226412E3,9.630649567E2
1.194153426E3,9.630770111E2
1.195080400E3,9.630883789E2
1.196007453E3,9.630987549E2
1.196934421E3,9.631063843E2
1.197861394E3,9.631109619E2
1.198788339E3,9.631134033E2
1.199715194E3,9.631174469E2
1.200642021E3,9.631216431E2
1.201568713E3,9.631280518E2
1.202495585E3,9.631378937E2
1.203422460E3,9.631479645E2
1.204349518E3,9.631580353E2
1.205276361E3,9.631663513E2
1.206203348E3,9.631731415E2
1.207130373E3,9.631773376E2
1.208057350E3,9.631801605E2
1.208984207E3,9.631819153E2
1.209911137E3,9.631845093E2
1.210838012E3,9.631870270E2
1.211764970E3,9.631925201E2
1.212691821E3,9.631969452E2
1.213618896E3,9.632048798E2
1.214545934E3,9.632148743E2
1.215473044E3,9.632286835E2
1.216400227E3,9.632435608E2
1.217327263E3,9.632613373E2
1.218254302E3,9.632785034E2
1.219181306E3,9.632953644E2
1.220107960E3,9.633081055E2
1.221034778E3,9.633176422E2
1.221961519E3,9.633249664E2
1.222888492E3,9.633283997E2
1.223815316E3,9.633309937E2
1.224742153E3,9.633339691E2
1.225669001E3,9.633364868E2
1.226595946E3,9.633406067E2
1.227522867E3,9.633459473E2
1.228449843E3,9.633506775E2
1.229376860E3,9.633568573E2
1.230303977E3,9.633638000E2
1.231230854E3,9.633715057E2
1.232157766E3,9.633777618E2
1.233084653E3,9.633846283E2
1.234011523E3,9.633885193E2
1.234938303E3,9.633912659E2
1.235865114E3,9.633936310E2
1.236792037E3,9.633961487E2
1.237718934E3,9.633986664E2
1.238645746E3,9.634034729E2
1.239572568E3,9.634097290E2
1.240499495E3,9.634165955E2
1.241426378E3,9.634235382E2
1.242352982E3,9.634300232E2
1.243279538E3,9.634374237E2
1.244206115E3,9.634455872E2
1.245132922E3,9.634526062E2
1.246059795E3,9.634597778E2
1.246986482E3,9.634673309E2
1.247913176E3,9.634754181E2
1.248839865E3,9.634817505E2
1.249766672E3,9.634895325E2
1.250693370E3,9.634977722E2
1.251620031E3,9.635057068E2
1.252546726E3,9.635125732E2
1.253473306E3,9.635176849E2
1.254399837E3,9.635214233E2
1.255326425E3,9.635227966E2
1.256252940E3,9.635250092E2
1.257179395E3,9.635303497E2
1.258105842E3,9.635344696E2
1.259032344E3,9.635403442E2
1.259959104E3,9.635462189E2
1.260885835E3,9.635512543E2
1.261812497E3,9.635530090E2
1.262739199E3,9.635571289E2
1.263665631E3,9.635596466E2
1.264592172E3,9.635626984E2
1.265518854E3,9.635696411E2
1.266445370E3,9.635781097E2
1.267371859E3,9.635865021E2
1.268298419E3,9.635963440E2
1.269224862E3,9.636040497E2
1.270151441E3,9.636070251E2
1.271077890E3,9.636070251E2
1.272004563E3,9.636063385E2
1.272931102E3,9.636058044E2
1.273857615E3,9.636058044E2
1.274784045E3,9.636090851E2
1.275710532E3,9.636126709E2
1.276637124E3,9.636182404E2
1.277563698E3,9.636236572E2
1.278490267E3,9.636319733E2
1.279416801E3,9.636431885E2
1.280343340E3,9.636499786E2
1.281269698E3,9.636512756E2
1.282196093E3,9.636543274E2
1.283122504E3,9.636543274E2
1.284048883E3,9.636537170E2
1.284975267E3,9.636537170E2
1.285901722E3,9.636564636E2
1.286828153E3,9.636595917E2
1.287754415E3,9.636617279E2
1.288680694E3,9.636654663E2
1.289606950E3,9.636711884E2
1.290533267E3,9.636763763E2
1.291459681E3,9.636789703E2
1.292386206E3,9.636789703E2
1.293312579E3,9.636775208E2
1.294238814E3,9.636751556E2
1.295165259E3,9.636707306E2
1.296091741E3,9.636643219E2
1.297018127E3,9.636598969E2
1.297944347E3,9.636547089E2
1.298870609E3,9.636494446E2
1.299796755E3,9.636457825E2
1.300723096E3,9.636377716E2
1.301649274E3,9.636270905E2
1.302575415E3,9.636153412E2
1.303501607E3,9.636015320E2
1.304427818E3,9.635851288E2
1.305353814E3,9.635739899E2
1.306279811E3,9.635671997E2
1.307205998E3,9.635620880E2
1.308132227E3,9.635608673E2
1.309058344E3,9.635608673E2
1.309984429E3,9.635673523E2
1.310910352E3,9.635745239E2
1.311836436E3,9.635852051E2
1.312762444E3,9.635945892E2
1.313688373E3,9.636026764E2
1.314614272E3,9.636077881E2
1.315540298E3,9.636127472E2
1.316466166E3,9.636200714E2
1.317392152E3,9.636332703E2
1.318318061E3,9.636479950E2
1.319243933E3,9.636649323E2
1.320169787E3,9.636807251E2
1.321095686E3,9.636948395E2
1.322021422E3,9.637083435E2
1.322947028E3,9.637203979E2
1.323872796E3,9.637323761E2
1.324798584E3,9.637438202E2
1.325724386E3,9.637538147E2
1.326650316E3,9.637610626E2
1.327576204E3,9.637638092E2
1.328501776E3,9.637666321E2
1.329427360E3,9.637692261E2
1.330353084E3,9.637715912E2
1.331278762E3,9.637734222E2
1.332204403E3,9.637764740E2
1.333129835E3,9.637792969E2
1.334055335E3,9.637815857E2
1.334980847E3,9.637849426E2
1.335906319E3,9.637881470E2
1.336831798E3,9.637932587E2
1.337757284E3,9.637981415E2
1.338682774E3,9.638039398E2
1.339608326E3,9.638082123E2
1.340533692E3,9.638126373E2
1.341458991E3,9.638182831E2
1.342384330E3,9.638233948E2
1.343309801E3,9.638266754E2
1.344235200E3,9.638332367E2
1.345160620E3,9.638380432E2
1.346086322E3,9.638412476E2
1.347011868E3,9.638459015E2
1.347937351E3,9.638541412E2
1.348862839E3,9.638608551E2
1.349788003E3,9.638709259E2
1.350713287E3,9.638814545E2
1.351638618E3,9.638895416E2
1.352563896E3,9.638944244E2
1.353489098E3,9.638974762E2
1.354414381E3,9.638974762E2
1.355339770E3,9.638944244E2
1.356265071E3,9.638907623E2
1.357190631E3,9.638888550E2
1.358115906E3,9.638877106E2
1.359041206E3,9.638877106E2
1.359966575E3,9.638885498E2
1.360891920E3,9.638904572E2
1.361817229E3,9.638920593E2
1.362742827E3,9.638921356E2
1.363668314E3,9.638921356E2
1.364594011E3,9.638906860E2
1.365519723E3,9.638897705E2
1.366445349E3,9.638897705E2
1.367370789E3,9.638925171E2
1.368296430E3,9.638990021E2
1.369221801E3,9.639067078E2
1.370147260E3,9.639137268E2
1.371072675E3,9.639182281E2
1.371998039E3,9.639201355E2
1.372923449E3,9.639209747E2
1.373848744E3,9.639219666E2
1.374774173E3,9.639228821E2
1.375699564E3,9.639235687E2
1.376624811E3,9.639253235E2
1.377550040E3,9.639269257E2
1.378475188E3,9.639299774E2
1.379400234E3,9.639305878E2
1.380325629E3,9.639305878E2
1.381251045E3,9.639303589E2
1.382176356E3,9.639279938E2
1.383101711E3,9.639244080E2
1.384026890E3,9.639229584E2
1.384952112E3,9.639215851E2
1.385877280E3,9.639196777E2
1.386802426E3,9.639192963E2
1.387727739E3,9.639192963E2
1.388652865E3,9.639205170E2
1.389578062E3,9.639232635E2
1.390503304E3,9.639255524E2
1.391428782E3,9.639324188E2
1.392354060E3,9.639442444E2
1.393279324E3,9.639574432E2
1.394204561E3,9.639703369E2
1.395129686E3,9.639825439E2
1.396054892E3,9.639914703E2
1.396980294E3,9.639939880E2
1.397905593E3,9.639942169E2
1.398830705E3,9.639942169E2
1.399755797E3,9.639942169E2
1.400680892E3,9.639941406E2
1.401606161E3,9.639923096E2
1.402531489E3,9.639913177E2
1.403456794E3,9.639913177E2
1.404382106E3,9.639913177E2
1.405307495E3,9.639907837E2
1.406232907E3,9.639907837E2
1.407158222E3,9.639907837E2
1.408083394E3,9.639893341E2
1.409008637E3,9.639893341E2
1.409933776E3,9.639907074E2
1.410858958E3,9.639914703E2
1.411784079E3,9.639916992E2
1.412709379E3,9.639916992E2
1.413634696E3,9.639910889E2
1.414560291E3,9.639826965E2
1.415485671E3,9.639708710E2
1.416411049E3,9.639609528E2
1.417336335E3,9.639501190E2
1.418261493E3,9.639377594E2
1.419186726E3,9.639323425E2
1.420112122E3,9.639323425E2
1.421037421E3,9.639345551E2
1.421962777E3,9.639375305E2
1.422888042E3,9.639412689E2
1.423813405E3,9.639462280E2
1.424738932E3,9.639526367E2
1.425664433E3,9.639581299E2
1.426590018E3,9.639631653E2
1.427515478E3,9.639667511E2
1.428440900E3,9.639716339E2
1.429366379E3,9.639744568E2
1.430291905E3,9.639744568E2
1.431217342E3,9.639721680E2
1.432142970E3,9.639673615E2
1.433068572E3,9.639617920E2
1.433994226E3,9.639581299E2
1.434919732E3,9.639555359E2
1.435845299E3,9.639555359E2
1.436771043E3,9.639541626E2
1.437696670E3,9.639533997E2
1.438622210E3,9.639476013E2
1.439547754E3,9.639434052E2
1.440473205E3,9.639409637E2
1.441398690E3,9.639409637E2
1.442324334E3,9.639462280E2
1.443249797E3,9.639521027E2
1.444175346E3,9.639592743E2
1.445100915E3,9.639661407E2
1.446026477E3,9.639721680E2
1.446952024E3,9.639767456E2
1.447877563E3,9.639826202E2
1.448802961E3,9.639852142E2
1.449728418E3,9.639860535E2
1.450653848E3,9.639860535E2
1.451579347E3,9.639818573E2
1.452504855E3,9.639795685E2
1.453430475E3,9.639785004E2
1.454356051E3,9.639785004E2
1.455281608E3,9.639787292E2
1.456207118E3,9.639838409E2
1.457132678E3,9.639884186E2
1.458058364E3,9.639924622E2
1.458983864E3,9.639963531E2
1.459909423E3,9.640004730E2
1.460834901E3,9.640048981E2
1.461760394E3,9.640082550E2
1.462685961E3,9.640122223E2
1.463611504E3,9.640158844E2
1.464536984E3,9.640203857E2
1.465462575E3,9.640251160E2
1.466388108E3,9.640283966E2
1.467313623E3,9.640339661E2
1.468239142E3,9.640397644E2
1.469164683E3,9.640447235E2
1.470090222E3,9.640494537E2
1.471015768E3,9.640542603E2
1.471941222E3,9.640594482E2
1.472866784E3,9.640641785E2
1.473792170E3,9.640700531E2
1.474717689E3,9.640765381E2
1.475643149E3,9.640849304E2
1.476568520E3,9.640931702E2
1.477494027E3,9.641025543E2
1.478419397E3,9.641136932E2
1.479344792E3,9.641242218E2
1.480270228E3,9.641331482E2
1.481196021E3,9.641423035E2
1.482121597E3,9.641504669E2
1.483047217E3,9.641568756E2
1.483972718E3,9.641644287E2
1.484898273E3,9.641729736E2
1.485823964E3,9.641790009E2
1.486749474E3,9.641876221E2
1.487674912E3,9.641934204E2
1.488600390E3,9.641979980E2
1.489526021E3,9.642002869E2
1.490451477E3,9.642022705E2
1.491376975E3,9.642024231E2
1.492302626E3,9.642029572E2
1.493228245E3,9.642063141E2
1.494153877E3,9.642107391E2
1.495079383E3,9.642155457E2
1.496004683E3,9.642212677E2
1.496930054E3,9.642285156E2
1.497855513E3,9.642356110E2
1.498780895E3,9.642415619E2
1.499706296E3,9.642487335E2
1.500631694E3,9.642552185E2
1.501556910E3,9.642621613E2
1.502482288E3,9.642692566E2
1.503407402E3,9.642743683E2
1.504332642E3,9.642780304E2
1.505257872E3,9.642803192E2
1.506182979E3,9.642833710E2
1.507107987E3,9.642858887E2
1.508032951E3,9.642904663E2
1.508958139E3,9.642968750E2
1.509883200E3,9.643044281E2
1.510808214E3,9.643044281E2
1.511733324E3,9.642996979E2
1.512658262E3,9.642906189E2
1.513583232E3,9.642787933E2
1.514508111E3,9.642631531E2
1.515433220E3,9.642535400E2
1.516358096E3,9.642468262E2
1.517283136E3,9.642400360E2
1.518208041E3,9.642325592E2
1.519132962E3,9.642290497E2
1.520057856E3,9.642214966E2
1.520982848E3,9.642123413E2
1.521907761E3,9.642043304E2
1.522832784E3,9.641970062E2
1.523757808E3,9.641899872E2
1.524682849E3,9.641782379E2
1.525607958E3,9.641664886E2
1.526533056E3,9.641561127E2
1.527457920E3,9.641423035E2
1.528382816E3,9.641284180E2
1.529307882E3,9.641188049E2
1.530232737E3,9.641092682E2
1.531157772E3,9.641006470E2
1.532082471E3,9.640919495E2
1.533007248E3,9.640820312E2
1.533932093E3,9.640727234E2
1.534856977E3,9.640640259E2
1.535781794E3,9.640528107E2
1.536706666E3,9.640412903E2
1.537631496E3,9.640315247E2
1.538556134E3,9.640202332E2
1.539480961E3,9.640061188E2
1.540405773E3,9.639938354E2
1.541330610E3,9.639806366E2
1.542255502E3,9.639699554E2
1.543180184E3,9.639595032E2
1.544105071E3,9.639498138E2
1.545029712E3,9.639346313E2
1.545954448E3,9.639207458E2
1.546879222E3,9.639036560E2
1.547804021E3,9.638811493E2
1.548728668E3,9.638599396E2
1.549653310E3,9.638423920E2
1.550577826E3,9.638225555E2
1.551502495E3,9.638045502E2
1.552427183E3,9.637932587E2
1.553351753E3,9.637790680E2
1.554276431E3,9.637606049E2
1.555201209E3,9.637461853E2
1.556125808E3,9.637329102E2
1.557050367E3,9.637180328E2
1.557975064E3,9.637078857E2
1.558899621E3,9.636998749E2
1.559824398E3,9.636932373E2
1.560749097E3,9.636813354E2
1.561673764E3,9.636684418E2
1.562598418E3,9.636555481E2
1.563523064E3,9.636434937E2
1.564447749E3,9.636310577E2
1.565372472E3,9.636180115E2
1.566297123E3,9.636037445E2
1.567221633E3,9.635881042E2
1.568146284E3,9.635755157E2
1.569071067E3,9.635665131E2
1.569995565E3,9.635619354E2
1.570920277E3,9.635619354E2
1.571844949E3,9.635639191E2
1.572769432E3,9.635650635E2
1.573693974E3,9.635662079E2
1.574618587E3,9.635662079E2
1.575543349E3,9.635612488E2
1.576467881E3,9.635504150E2
1.577392334E3,9.635388184E2
1.578316887E3,9.635271454E2
1.579241433E3,9.635128784E2
1.580165920E3,9.635015106E2
1.581090274E3,9.634917450E2
1.582014762E3,9.634783173E2
1.582939316E3,9.634651184E2
1.583863743E3,9.634545135E2
1.584788097E3,9.634415436E2
1.585712540E3,9.634275818E2
1.586636856E3,9.634131622E2
1.587561085E3,9.633956909E2
1.588485560E3,9.633791351E2
1.589409982E3,9.633658600E2
1.590334397E3,9.633529663E2
1.591258951E3,9.633446503E2
1.592183328E3,9.633415985E2
1.593107716E3,9.633372498E2
1.594032206E3,9.633366394E2
1.594956892E3,9.633366394E2
1.595881327E3,9.633381653E2
1.596805671E3,9.633381653E2
1.597730123E3,9.633331299E2
1.598654475E3,9.633248138E2
1.599578727E3,9.633139801E2
1.600503271E3,9.633035278E2
1.601427690E3,9.632942963E2
1.602352205E3,9.632904816E2
1.603276711E3,9.632883453E2
1.604201177E3,9.632874298E2
1.605125678E3,9.632820892E2
1.606050054E3,9.632769775E2
1.606974585E3,9.632656097E2
1.607899100E3,9.632537079E2
1.608823406E3,9.632434845E2
1.609747835E3,9.632339478E2
1.610672313E3,9.632200623E2
1.611596714E3,9.632106018E2
1.612521082E3,9.632046509E2
1.613445404E3,9.631973267E2
1.614369772E3,9.631886292E2
1.615293991E3,9.631800842E2
1.616218282E3,9.631673431E2
1.617142577E3,9.631498718E2
1.618066962E3,9.631275940E2
1.618991146E3,9.631059265E2
1.619915302E3,9.630847168E2
1.620839473E3,9.630639648E2
1.621763806E3,9.630509186E2
1.622688180E3,9.630416870E2
1.623612306E3,9.630350494E2
