"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
5.515210572E2,4.780181835E1,9.094197806E0,4.767971344E2,1.000000000E0,4.605468750E1,1.000000000E1,1.000000000E1
5.525196401E2,4.780182925E1,9.094212810E0,4.754900665E2,1.000000000E0,5.132812500E1,1.000000000E1,1.000000000E1
5.535161242E2,4.780183826E1,9.094221862E0,4.754370270E2,1.070000052E0,5.027343750E1,1.000000000E1,1.000000000E1
5.545226331E2,4.780184933E1,9.094229573E0,4.754930573E2,1.070000052E0,2.812500000E1,1.000000000E1,1.000000000E1
5.555197811E2,4.780186098E1,9.094237201E0,4.783369904E2,9.700000286E-1,2.671875000E1,1.000000000E1,1.000000000E1
5.565206741E2,4.780187166E1,9.094243068E0,4.791439972E2,8.899999857E-1,2.777343750E1,1.000000000E1,1.000000000E1
5.575204921E2,4.780188101E1,9.094248265E0,4.796586456E2,7.300000191E-1,2.671875000E1,1.000000000E1,1.000000000E1
5.585249071E2,4.780189094E1,9.094251450E0,4.801015167E2,7.400000095E-1,1.933593750E1,1.000000000E1,1.000000000E1
5.595204162E2,4.780190192E1,9.094257234E0,4.795287628E2,7.300000191E-1,2.179687500E1,1.000000000E1,1.000000000E1
5.605213081E2,4.780191282E1,9.094264694E0,4.804025421E2,7.400000095E-1,2.812500000E1,1.000000000E1,1.000000000E1
5.615165432E2,4.780192510E1,9.094275758E0,4.807345734E2,8.899999857E-1,3.796875000E1,1.000000000E1,1.000000000E1
5.625182622E2,4.780193545E1,9.094282882E0,4.813617706E2,6.499999762E-1,3.726562500E1,1.000000000E1,1.000000000E1
5.635202072E2,4.780194383E1,9.094291767E0,4.812658234E2,1.009999990E0,4.042968750E1,1.000000000E1,1.000000000E1
5.645202022E2,4.780195322E1,9.094301322E0,4.817875519E2,6.800000072E-1,3.867187500E1,1.000000000E1,1.000000000E1
5.655200751E2,4.780196156E1,9.094308447E0,4.820011749E2,6.800000072E-1,3.410156250E1,1.000000000E1,1.000000000E1
5.665203511E2,4.780197137E1,9.094317919E0,4.812172394E2,8.799999952E-1,3.164062500E1,1.000000000E1,1.000000000E1
5.675198711E2,4.780198100E1,9.094326552E0,4.816911163E2,8.799999952E-1,2.917968750E1,1.000000000E1,1.000000000E1
5.685195152E2,4.780198939E1,9.094335604E0,4.816367950E2,6.200000048E-1,3.164062500E1,1.000000000E1,1.000000000E1
5.695173122E2,4.780199743E1,9.094344741E0,4.823554230E2,5.899999738E-1,3.375000000E1,1.000000000E1,1.000000000E1
5.705191472E2,4.780200531E1,9.094354883E0,4.817560577E2,5.899999738E-1,3.972656250E1,1.000000000E1,1.000000000E1
5.715199862E2,4.780201420E1,9.094360499E0,4.822064972E2,3.300000131E-1,4.253906250E1,1.000000000E1,1.000000000E1
5.725202442E2,4.780201990E1,9.094363768E0,4.828440704E2,3.300000131E-1,3.480468750E1,1.000000000E1,1.000000000E1
5.735198901E2,4.780202467E1,9.094369803E0,4.819743195E2,3.300000131E-1,3.128906250E1,1.000000000E1,1.000000000E1
5.745268781E2,4.780202975E1,9.094377765E0,4.825509796E2,4.300000072E-1,2.847656250E1,1.000000000E1,1.000000000E1
5.755200332E2,4.780203167E1,9.094386986E0,4.824351349E2,4.399999976E-1,3.445312500E1,1.000000000E1,1.000000000E1
5.765199871E2,4.780203603E1,9.094398553E0,4.834790802E2,9.800000191E-1,3.339843750E1,1.000000000E1,1.000000000E1
5.775149421E2,4.780204244E1,9.094408359E0,4.838219757E2,7.200000286E-1,2.355468750E1,1.000000000E1,1.000000000E1
5.785178372E2,4.780204739E1,9.094413556E0,4.837294464E2,7.200000286E-1,1.089843750E1,1.000000000E1,1.000000000E1
5.795208402E2,4.780205347E1,9.094417160E0,4.831361847E2,6.399999857E-1,4.921875000E0,1.000000000E1,1.000000000E1
5.805203542E2,4.780206084E1,9.094424285E0,4.833020782E2,8.700000048E-1,2.601562500E1,1.000000000E1,1.000000000E1
5.815202052E2,4.780206663E1,9.094434427E0,4.828112335E2,6.399999857E-1,3.972656250E1,1.000000000E1,1.000000000E1
5.825207651E2,4.780207568E1,9.094446832E0,4.848758087E2,8.700000048E-1,3.867187500E1,1.000000000E1,1.000000000E1
5.835203471E2,4.780208419E1,9.094454544E0,4.851020050E2,4.600000083E-1,3.234375000E1,1.000000000E1,1.000000000E1
5.845203542E2,4.780209030E1,9.094459321E0,4.854733429E2,4.499999881E-1,2.425781250E1,1.000000000E1,1.000000000E1
5.855167572E2,4.780209902E1,9.094458818E0,4.856317902E2,7.500000000E-1,1.757812500E0,1.000000000E1,1.000000000E1
5.865177481E2,4.780211009E1,9.094457896E0,4.848172150E2,7.500000000E-1,3.491015625E2,1.000000000E1,1.000000000E1
5.875195232E2,4.780211973E1,9.094455550E0,4.852134552E2,7.500000000E-1,3.424218750E2,1.000000000E1,1.000000000E1
5.885200272E2,4.780213071E1,9.094451191E0,4.858993683E2,7.599999905E-1,3.434765625E2,1.000000000E1,1.000000000E1
5.895193651E2,4.780214412E1,9.094453286E0,4.849408722E2,7.900000215E-1,3.417187500E2,1.000000000E1,1.000000000E1
5.905163552E2,4.780215405E1,9.094458399E0,4.846586456E2,7.900000215E-1,3.417187500E2,1.000000000E1,1.000000000E1
5.915193851E2,4.780216130E1,9.094457896E0,4.850882111E2,7.900000215E-1,3.199218750E2,1.000000000E1,1.000000000E1
5.925212422E2,4.780216868E1,9.094450939E0,4.843385773E2,8.000000119E-1,3.016406250E2,1.000000000E1,1.000000000E1
5.935156801E2,4.780217576E1,9.094441468E0,4.821803741E2,8.600000143E-1,3.033984375E2,1.000000000E1,1.000000000E1
5.945178541E2,4.780218385E1,9.094439792E0,4.810199738E2,6.100000143E-1,3.209765625E2,1.000000000E1,1.000000000E1
5.955192552E2,4.780219139E1,9.094442809E0,4.801678009E2,6.299999952E-1,3.455859375E2,1.000000000E1,1.000000000E1
5.965189891E2,4.780219797E1,9.094446413E0,4.829604034E2,6.100000143E-1,3.508593750E2,1.000000000E1,1.000000000E1
5.975205081E2,4.780220401E1,9.094446246E0,4.835480499E2,4.000000060E-1,3.367968750E2,1.000000000E1,1.000000000E1
5.985259931E2,4.780221247E1,9.094448760E0,4.849123077E2,7.699999809E-1,3.410156250E2,1.000000000E1,1.000000000E1
5.995196522E2,4.780222245E1,9.094451526E0,4.845260773E2,8.700000048E-1,3.592968750E2,1.000000000E1,1.000000000E1
6.005212661E2,4.780223385E1,9.094453286E0,4.848937531E2,8.700000048E-1,3.582421875E2,1.000000000E1,1.000000000E1
6.015171922E2,4.780224323E1,9.094459908E0,4.843659210E2,8.700000048E-1,2.812500000E0,1.000000000E1,1.000000000E1
6.025173462E2,4.780225241E1,9.094468374E0,4.841647491E2,7.200000286E-1,2.460937500E0,1.000000000E1,1.000000000E1
6.035160371E2,4.780226239E1,9.094475834E0,4.848124542E2,7.699999809E-1,1.441406250E1,1.000000000E1,1.000000000E1
6.045164712E2,4.780227299E1,9.094482623E0,4.849191437E2,7.699999809E-1,5.976562500E0,1.000000000E1,1.000000000E1
6.055189592E2,4.780228024E1,9.094486898E0,4.844328156E2,7.099999785E-1,6.679687500E0,1.000000000E1,1.000000000E1
6.065192831E2,4.780228753E1,9.094489412E0,4.847755890E2,6.299999952E-1,3.867187500E0,1.000000000E1,1.000000000E1
6.075193501E2,4.780229751E1,9.094493603E0,4.830325470E2,1.049999952E0,5.976562500E0,1.000000000E1,1.000000000E1
6.085194011E2,4.780230999E1,9.094499387E0,4.841731720E2,1.049999952E0,1.125000000E1,1.000000000E1,1.000000000E1
6.095161351E2,4.780232194E1,9.094507098E0,4.848665314E2,9.700000286E-1,1.160156250E1,1.000000000E1,1.000000000E1
6.105174572E2,4.780233196E1,9.094511792E0,4.838758087E2,9.100000262E-1,4.570312500E0,1.000000000E1,1.000000000E1
6.115192381E2,4.780233937E1,9.094512044E0,4.845747833E2,6.700000167E-1,3.483984375E2,1.000000000E1,1.000000000E1
6.125190212E2,4.780234620E1,9.094511792E0,4.849866486E2,5.199999809E-1,3.389062500E2,1.000000000E1,1.000000000E1
6.135195412E2,4.780235610E1,9.094512546E0,4.848982697E2,1.059999943E0,3.375000000E2,1.000000000E1,1.000000000E1
6.145261342E2,4.780236490E1,9.094513971E0,4.850064240E2,5.199999809E-1,3.501562500E2,1.000000000E1,1.000000000E1
6.155193391E2,4.780236997E1,9.094517743E0,4.851071320E2,2.399999946E-1,3.571875000E2,1.000000000E1,1.000000000E1
6.165209401E2,4.780237642E1,9.094522437E0,4.855503693E2,7.200000286E-1,3.568359375E2,1.000000000E1,1.000000000E1
6.175170411E2,4.780238468E1,9.094524365E0,4.855690460E2,8.600000143E-1,3.322265625E2,1.000000000E1,1.000000000E1
6.185155541E2,4.780239469E1,9.094524784E0,4.867108917E2,8.600000143E-1,3.367968750E2,1.000000000E1,1.000000000E1
6.195199671E2,4.780240379E1,9.094527718E0,4.864521027E2,8.600000143E-1,3.526171875E2,1.000000000E1,1.000000000E1
6.205222382E2,4.780241095E1,9.094530735E0,4.847693634E2,4.099999964E-1,6.328125000E0,1.000000000E1,1.000000000E1
6.215214532E2,4.780241955E1,9.094537608E0,4.846149445E2,8.899999857E-1,3.128906250E1,1.000000000E1,1.000000000E1
6.225214322E2,4.780242847E1,9.094546493E0,4.859356232E2,5.199999809E-1,1.546875000E1,1.000000000E1,1.000000000E1
6.235211422E2,4.780243685E1,9.094550600E0,4.849001007E2,7.500000000E-1,1.160156250E1,1.000000000E1,1.000000000E1
6.245203791E2,4.780244381E1,9.094554288E0,4.855067902E2,5.199999809E-1,1.054687500E0,1.000000000E1,1.000000000E1
6.255169221E2,4.780244742E1,9.094559234E0,4.856253204E2,3.199999928E-1,1.019531250E1,1.000000000E1,1.000000000E1
6.265162702E2,4.780244960E1,9.094565688E0,4.857251740E2,3.400000036E-1,2.777343750E1,1.000000000E1,1.000000000E1
6.275196631E2,4.780245110E1,9.094573818E0,4.874140167E2,3.400000036E-1,4.886718750E1,1.000000000E1,1.000000000E1
6.285244881E2,4.780245592E1,9.094583457E0,4.855170441E2,3.499999940E-1,2.847656250E1,1.000000000E1,1.000000000E1
6.295216981E2,4.780246519E1,9.094590750E0,4.883124542E2,1.210000038E0,8.789062500E0,1.000000000E1,1.000000000E1
6.305265222E2,4.780247726E1,9.094600137E0,4.876793976E2,1.210000038E0,2.812500000E0,1.000000000E1,1.000000000E1
6.315215241E2,4.780248895E1,9.094611453E0,4.877209015E2,1.159999967E0,5.625000000E0,1.000000000E1,1.000000000E1
6.325218182E2,4.780249825E1,9.094622433E0,4.871651154E2,9.100000262E-1,1.582031250E1,1.000000000E1,1.000000000E1
6.335186591E2,4.780250730E1,9.094635677E0,4.867980499E2,8.600000143E-1,2.671875000E1,1.000000000E1,1.000000000E1
6.345265102E2,4.780251535E1,9.094648836E0,4.872809601E2,8.700000048E-1,3.304687500E1,1.000000000E1,1.000000000E1
6.355224232E2,4.780252336E1,9.094661828E0,4.895092316E2,8.700000048E-1,3.902343750E1,1.000000000E1,1.000000000E1
6.365224872E2,4.780253073E1,9.094671048E0,4.917089386E2,8.299999833E-1,3.375000000E1,1.000000000E1,1.000000000E1
6.375228552E2,4.780253911E1,9.094681023E0,4.908383331E2,8.299999833E-1,3.269531250E1,1.000000000E1,1.000000000E1
6.385275702E2,4.780254741E1,9.094690159E0,4.918759308E2,9.700000286E-1,3.023437500E1,1.000000000E1,1.000000000E1
6.395224492E2,4.780255307E1,9.094698876E0,4.921840363E2,9.700000286E-1,2.671875000E1,1.000000000E1,1.000000000E1
6.405230111E2,4.780256003E1,9.094709437E0,4.927108917E2,9.599999785E-1,2.250000000E1,1.000000000E1,1.000000000E1
6.415189581E2,4.780257151E1,9.094720501E0,4.933770294E2,9.599999785E-1,1.828125000E1,1.000000000E1,1.000000000E1
6.425204451E2,4.780258014E1,9.094727710E0,4.941203156E2,9.599999785E-1,2.601562500E1,1.000000000E1,1.000000000E1
6.435219752E2,4.780258660E1,9.094732320E0,4.949262238E2,4.699999988E-1,2.214843750E1,1.000000000E1,1.000000000E1
6.445224952E2,4.780259632E1,9.094734332E0,4.936435089E2,8.000000119E-1,1.898437500E1,1.000000000E1,1.000000000E1
6.455219691E2,4.780260797E1,9.094741540E0,4.938864288E2,8.000000119E-1,2.355468750E1,1.000000000E1,1.000000000E1
6.465219331E2,4.780261807E1,9.094748748E0,4.955673370E2,8.000000119E-1,3.058593750E1,1.000000000E1,1.000000000E1
6.475219101E2,4.780262863E1,9.094757298E0,4.961055450E2,1.039999962E0,3.375000000E1,1.000000000E1,1.000000000E1
6.485216562E2,4.780263894E1,9.094768027E0,4.965782013E2,9.300000072E-1,3.164062500E1,1.000000000E1,1.000000000E1
6.495163201E2,4.780264762E1,9.094780767E0,4.959657745E2,1.169999957E0,3.375000000E1,1.000000000E1,1.000000000E1
6.505250862E2,4.780265663E1,9.094791412E0,4.975019073E2,9.300000072E-1,3.656250000E1,1.000000000E1,1.000000000E1
6.515183431E2,4.780266673E1,9.094800632E0,4.973308868E2,1.100000024E0,3.304687500E1,1.000000000E1,1.000000000E1
6.525202922E2,4.780267871E1,9.094812116E0,4.982913361E2,1.080000043E0,3.691406250E1,1.000000000E1,1.000000000E1
6.535225392E2,4.780268940E1,9.094823850E0,4.996841583E2,1.000000000E0,4.042968750E1,1.000000000E1,1.000000000E1
6.545278251E2,4.780269871E1,9.094837094E0,5.006066437E2,1.110000014E0,4.218750000E1,1.000000000E1,1.000000000E1
6.555219071E2,4.780270587E1,9.094846817E0,5.007614288E2,1.000000000E0,3.480468750E1,1.000000000E1,1.000000000E1
6.565216141E2,4.780271371E1,9.094850086E0,5.005272980E2,7.599999905E-1,2.320312500E1,1.000000000E1,1.000000000E1
6.575192432E2,4.780272398E1,9.094855031E0,4.993311310E2,7.599999905E-1,1.582031250E1,1.000000000E1,1.000000000E1
6.585243551E2,4.780273299E1,9.094858971E0,4.994801788E2,5.699999928E-1,9.843750000E0,1.000000000E1,1.000000000E1
6.595181481E2,4.780274221E1,9.094859809E0,5.013042755E2,8.500000238E-1,8.085937500E0,1.000000000E1,1.000000000E1
6.604623070E2,4.780275403E1,9.094860060E0,5.015048370E2,8.399999738E-1,3.536718750E2,1.000000000E1,1.000000000E1
6.614623554E2,4.780276484E1,9.094859893E0,5.021739044E2,8.399999738E-1,3.550781250E2,1.000000000E1,1.000000000E1
6.624624137E2,4.780277783E1,9.094861904E0,5.023266144E2,8.399999738E-1,3.568359375E2,1.000000000E1,1.000000000E1
6.634624697E2,4.780279179E1,9.094862742E0,5.022217560E2,8.999999762E-1,5.273437500E0,1.000000000E1,1.000000000E1
6.644625236E2,4.780280516E1,9.094859976E0,5.018903351E2,8.999999762E-1,1.054687500E0,1.000000000E1,1.000000000E1
6.654625706E2,4.780281920E1,9.094863161E0,5.027306671E2,8.999999762E-1,1.160156250E1,1.000000000E1,1.000000000E1
6.664626184E2,4.780283059E1,9.094865005E0,5.035023956E2,8.100000024E-1,1.687500000E1,1.000000000E1,1.000000000E1
6.674626634E2,4.780283692E1,9.094872130E0,5.025906525E2,6.899999976E-1,2.777343750E1,1.000000000E1,1.000000000E1
6.684627092E2,4.780284476E1,9.094880847E0,5.033426056E2,8.700000048E-1,1.863281250E1,1.000000000E1,1.000000000E1
6.694627475E2,4.780285188E1,9.094887637E0,5.029967804E2,6.899999976E-1,1.441406250E1,1.000000000E1,1.000000000E1
6.704627887E2,4.780286136E1,9.094894342E0,5.029674835E2,8.500000238E-1,1.406250000E1,1.000000000E1,1.000000000E1
6.714628269E2,4.780286823E1,9.094898701E0,5.044624786E2,2.500000000E-1,1.687500000E1,1.000000000E1,1.000000000E1
6.724628640E2,4.780287510E1,9.094900796E0,5.053935089E2,6.399999857E-1,1.722656250E1,1.000000000E1,1.000000000E1
6.734628979E2,4.780288491E1,9.094903981E0,5.051864777E2,6.399999857E-1,6.679687500E0,1.000000000E1,1.000000000E1
6.744629309E2,4.780289430E1,9.094907921E0,5.040199738E2,6.399999857E-1,5.625000000E0,1.000000000E1,1.000000000E1
6.754629611E2,4.780290368E1,9.094912279E0,5.045019073E2,7.300000191E-1,4.921875000E0,1.000000000E1,1.000000000E1
6.764629895E2,4.780291311E1,9.094916051E0,5.043533478E2,7.300000191E-1,1.160156250E1,1.000000000E1,1.000000000E1
6.774630176E2,4.780291944E1,9.094920661E0,5.049694366E2,7.200000286E-1,2.707031250E1,1.000000000E1,1.000000000E1
6.784630471E2,4.780292242E1,9.094928876E0,5.064318390E2,7.200000286E-1,8.015625000E1,1.000000000E1,1.000000000E1
6.794630758E2,4.780292460E1,9.094936000E0,5.048844757E2,5.299999714E-1,9.246093750E1,1.000000000E1,1.000000000E1
6.804631015E2,4.780292891E1,9.094940862E0,5.035645294E2,5.299999714E-1,6.960937500E1,1.000000000E1,1.000000000E1
6.814631274E2,4.780293482E1,9.094944131E0,5.033168488E2,5.000000000E-1,4.851562500E1,1.000000000E1,1.000000000E1
6.824631516E2,4.780293868E1,9.094945136E0,5.023354034E2,1.599999964E-1,4.570312500E1,1.000000000E1,1.000000000E1
6.834631740E2,4.780293868E1,9.094945136E0,5.017040558E2,0.000000000E0,6.082031250E1,1.000000000E1,1.000000000E1
6.844631954E2,4.780293868E1,9.094945136E0,5.006845245E2,0.000000000E0,6.539062500E1,1.000000000E1,1.000000000E1
6.854632156E2,4.780293868E1,9.094945136E0,5.002042999E2,0.000000000E0,6.539062500E1,1.000000000E1,1.000000000E1
6.864632345E2,4.780293868E1,9.094945136E0,4.994464874E2,0.000000000E0,6.539062500E1,1.000000000E1,1.000000000E1
6.874632529E2,4.780293868E1,9.094945136E0,4.993239288E2,0.000000000E0,6.539062500E1,1.000000000E1,1.000000000E1
6.884632700E2,4.780293868E1,9.094945136E0,4.989020538E2,0.000000000E0,6.539062500E1,1.000000000E1,1.000000000E1
6.894632873E2,4.780293868E1,9.094945136E0,4.986161652E2,0.000000000E0,6.539062500E1,1.000000000E1,1.000000000E1
6.904633024E2,4.780293868E1,9.094945136E0,4.981297150E2,0.000000000E0,6.539062500E1,1.000000000E1,1.000000000E1
6.914633166E2,4.780293868E1,9.094945136E0,4.976593781E2,0.000000000E0,6.539062500E1,1.000000000E1,1.000000000E1
6.924633307E2,4.780293868E1,9.094945136E0,4.973146515E2,0.000000000E0,6.539062500E1,1.000000000E1,1.000000000E1
6.934633439E2,4.780293868E1,9.094945136E0,4.973007355E2,0.000000000E0,6.539062500E1,1.000000000E1,1.000000000E1
6.944633562E2,4.780293868E1,9.094945136E0,4.966895294E2,0.000000000E0,6.539062500E1,1.000000000E1,1.000000000E1
6.954633681E2,4.780293868E1,9.094945136E0,4.966389923E2,0.000000000E0,6.539062500E1,1.000000000E1,1.000000000E1
6.964633801E2,4.780293868E1,9.094945136E0,4.962594757E2,0.000000000E0,6.539062500E1,1.000000000E1,1.000000000E1
6.974633905E2,4.780293868E1,9.094945136E0,4.960995636E2,0.000000000E0,6.539062500E1,1.000000000E1,1.000000000E1
6.984634009E2,4.780293868E1,9.094945136E0,4.960753937E2,0.000000000E0,6.539062500E1,1.000000000E1,1.000000000E1
6.994634108E2,4.780293868E1,9.094945136E0,4.960678253E2,0.000000000E0,6.539062500E1,1.000000000E1,1.000000000E1
7.004634202E2,4.780293868E1,9.094945136E0,4.959522247E2,0.000000000E0,6.539062500E1,1.000000000E1,1.000000000E1
7.014634291E2,4.780293868E1,9.094945136E0,4.959926300E2,0.000000000E0,6.539062500E1,1.000000000E1,1.000000000E1
7.024634379E2,4.780293868E1,9.094945136E0,4.961237335E2,0.000000000E0,6.539062500E1,1.000000000E1,1.000000000E1
7.034634462E2,4.780293868E1,9.094945136E0,4.959170685E2,0.000000000E0,6.539062500E1,1.000000000E1,1.000000000E1
7.044634543E2,4.780294798E1,9.094933989E0,4.944394073E2,2.800000012E-1,4.535156250E1,1.000000000E1,1.000000000E1
7.054634617E2,4.780294798E1,9.094933989E0,4.933832550E2,0.000000000E0,6.152343750E1,1.000000000E1,1.000000000E1
7.064634686E2,4.780294798E1,9.094933989E0,4.929557648E2,0.000000000E0,6.152343750E1,1.000000000E1,1.000000000E1
7.074634761E2,4.780294798E1,9.094933989E0,4.944433136E2,0.000000000E0,6.152343750E1,1.000000000E1,1.000000000E1
7.084634826E2,4.780299857E1,9.094929546E0,4.952005157E2,0.000000000E0,6.152343750E1,1.000000000E1,1.000000000E1
7.094634891E2,4.780299857E1,9.094929546E0,4.962738800E2,0.000000000E0,6.152343750E1,1.000000000E1,1.000000000E1
7.104634959E2,4.780299857E1,9.094929546E0,4.965253448E2,0.000000000E0,6.152343750E1,1.000000000E1,1.000000000E1
7.114635021E2,4.780299857E1,9.094929546E0,4.965849152E2,0.000000000E0,6.152343750E1,1.000000000E1,1.000000000E1
7.124635076E2,4.780301956E1,9.094930803E0,4.969499054E2,7.900000215E-1,7.980468750E1,1.000000000E1,1.000000000E1
7.134635134E2,4.780302250E1,9.094935078E0,4.969530792E2,4.099999964E-1,6.714843750E1,1.000000000E1,1.000000000E1
7.144635194E2,4.780302250E1,9.094935078E0,4.967113800E2,0.000000000E0,2.777343750E1,1.000000000E1,1.000000000E1
7.154635247E2,4.780302250E1,9.094935078E0,5.101475372E2,0.000000000E0,2.777343750E1,1.000000000E1,1.000000000E1
7.164635301E2,4.780301793E1,9.094912028E0,5.106095734E2,5.600000024E-1,8.191406250E1,3.000000000E1,3.000000000E1
7.174635349E2,4.780301542E1,9.094897108E0,5.091251984E2,3.000000119E-1,2.320312500E2,1.000000000E1,1.000000000E1
7.184635402E2,4.780301621E1,9.094883949E0,5.079698029E2,4.199999869E-1,1.873828125E2,1.000000000E1,1.000000000E1
7.194635454E2,4.780301621E1,9.094883949E0,5.077801056E2,0.000000000E0,9.562500000E1,1.000000000E1,1.000000000E1
7.204635498E2,4.780301621E1,9.094883949E0,5.060895538E2,0.000000000E0,9.562500000E1,1.000000000E1,1.000000000E1
7.214635545E2,4.780301621E1,9.094883949E0,5.054549103E2,0.000000000E0,9.562500000E1,1.000000000E1,1.000000000E1
7.224635593E2,4.780301621E1,9.094883949E0,5.046679230E2,0.000000000E0,9.562500000E1,1.000000000E1,1.000000000E1
7.234635630E2,4.780301621E1,9.094883949E0,5.041618195E2,0.000000000E0,9.562500000E1,1.000000000E1,1.000000000E1
7.244241555E2,4.780088623E1,9.098385050E0,5.023231812E2,-1.000000000E0,-1.000000000E0,1.659772900E3,1.659772900E3
7.278963324E2,4.780304735E1,9.094453538E0,5.110197296E2,4.099999964E-1,8.964843750E1,3.000000000E1,3.000000000E1
7.281273735E2,4.780304815E1,9.094449598E0,5.109645538E2,4.099999964E-1,8.964843750E1,3.000000000E1,3.000000000E1
7.570774577E2,4.780302376E1,9.094745396E0,5.142196808E2,4.699999988E-1,8.964843750E1,1.000000000E1,1.000000000E1
7.574674605E2,4.780269351E1,9.094811361E0,5.804715118E2,4.699999988E-1,8.964843750E1,5.000000000E1,5.000000000E1
7.584674614E2,4.780285117E1,9.094867771E0,5.506245880E2,0.000000000E0,-1.000000000E0,3.000000000E1,3.000000000E1
7.594674652E2,4.780296978E1,9.094942790E0,5.214376984E2,0.000000000E0,-1.000000000E0,1.000000000E1,1.000000000E1
7.604674680E2,4.780296978E1,9.094942790E0,5.211264191E2,0.000000000E0,-1.000000000E0,1.000000000E1,1.000000000E1
7.614674712E2,4.780296978E1,9.094942790E0,5.190087433E2,0.000000000E0,-1.000000000E0,1.000000000E1,1.000000000E1
7.624674731E2,4.780302229E1,9.094966678E0,5.210819855E2,0.000000000E0,-1.000000000E0,1.000000000E1,1.000000000E1
7.634674767E2,4.780302229E1,9.094966678E0,5.220711212E2,0.000000000E0,-1.000000000E0,1.000000000E1,1.000000000E1
7.644674795E2,4.780306462E1,9.094943544E0,5.207465363E2,0.000000000E0,0.000000000E0,1.000000000E1,1.000000000E1
7.654674823E2,4.780306462E1,9.094943544E0,5.211813507E2,0.000000000E0,0.000000000E0,1.000000000E1,1.000000000E1
7.664674855E2,4.780306462E1,9.094943544E0,5.204960480E2,0.000000000E0,0.000000000E0,1.000000000E1,1.000000000E1
7.674674880E2,4.780306462E1,9.094943544E0,5.224760284E2,0.000000000E0,0.000000000E0,5.000000000E0,5.000000000E0
7.684674905E2,4.780306462E1,9.094943544E0,5.200628204E2,0.000000000E0,0.000000000E0,5.000000000E0,5.000000000E0
7.694674930E2,4.780306462E1,9.094943544E0,5.203354034E2,0.000000000E0,0.000000000E0,5.000000000E0,5.000000000E0
7.704674965E2,4.780306462E1,9.094943544E0,5.204445343E2,0.000000000E0,0.000000000E0,5.000000000E0,5.000000000E0
7.714675000E2,4.780306462E1,9.094943544E0,5.203427277E2,0.000000000E0,0.000000000E0,5.000000000E0,5.000000000E0
7.724675022E2,4.780306462E1,9.094943544E0,5.206463165E2,0.000000000E0,0.000000000E0,5.000000000E0,5.000000000E0
7.734675052E2,4.780306462E1,9.094943544E0,5.206996613E2,0.000000000E0,0.000000000E0,5.000000000E0,5.000000000E0
7.744675086E2,4.780306462E1,9.094943544E0,5.209655304E2,0.000000000E0,0.000000000E0,5.000000000E0,5.000000000E0
7.754675115E2,4.780306462E1,9.094943544E0,5.208444366E2,0.000000000E0,0.000000000E0,5.000000000E0,5.000000000E0
7.764675137E2,4.780306462E1,9.094943544E0,5.203974152E2,0.000000000E0,0.000000000E0,5.000000000E0,5.000000000E0
7.774675164E2,4.780306462E1,9.094943544E0,5.201741486E2,0.000000000E0,0.000000000E0,5.000000000E0,5.000000000E0
7.784675193E2,4.780306462E1,9.094943544E0,5.204169464E2,0.000000000E0,0.000000000E0,5.000000000E0,5.000000000E0
7.794675221E2,4.780306462E1,9.094943544E0,5.205609894E2,0.000000000E0,0.000000000E0,5.000000000E0,5.000000000E0
7.804675259E2,4.780306462E1,9.094943544E0,5.208343048E2,0.000000000E0,0.000000000E0,5.000000000E0,5.000000000E0
7.814675283E2,4.780306462E1,9.094943544E0,5.207711945E2,0.000000000E0,0.000000000E0,5.000000000E0,5.000000000E0
7.824675315E2,4.780306462E1,9.094943544E0,5.207077179E2,0.000000000E0,0.000000000E0,5.000000000E0,5.000000000E0
7.834675339E2,4.780306462E1,9.094943544E0,5.210070343E2,0.000000000E0,0.000000000E0,5.000000000E0,5.000000000E0
7.844675372E2,4.780306462E1,9.094943544E0,5.211826935E2,0.000000000E0,0.000000000E0,5.000000000E0,5.000000000E0
7.854675402E2,4.780306462E1,9.094943544E0,5.212798615E2,0.000000000E0,0.000000000E0,5.000000000E0,5.000000000E0
7.864675427E2,4.780306462E1,9.094943544E0,5.214180450E2,0.000000000E0,0.000000000E0,5.000000000E0,5.000000000E0
7.874675455E2,4.780306462E1,9.094943544E0,5.215270538E2,0.000000000E0,0.000000000E0,5.000000000E0,5.000000000E0
7.884675481E2,4.780306462E1,9.094943544E0,5.214226837E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
7.894675515E2,4.780306462E1,9.094943544E0,5.214433136E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
7.904675540E2,4.780306462E1,9.094943544E0,5.214533234E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
7.914675571E2,4.780306462E1,9.094943544E0,5.215851593E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
7.924675601E2,4.780306462E1,9.094943544E0,5.218314972E2,0.000000000E0,-1.000000000E0,5.000000000E0,5.000000000E0
7.934675631E2,4.780305632E1,9.094899371E0,5.220885773E2,1.599999964E-1,1.673437500E2,5.000000000E0,5.000000000E0
7.944675658E2,4.780306629E1,9.094931809E0,5.206208038E2,3.199999928E-1,1.606640625E2,5.000000000E0,5.000000000E0
