Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),magnitude
6.479563761,-3.3852458,6.277271271,1.807478428,7.357377386,7.357377386258296
6.482069855,-3.404388428,6.277271271,1.874477386,7.382930356,7.382930356508021
6.484575896,-3.418745279,6.274878502,1.929512382,7.401684776,7.401684776443662
6.48708199,-3.454637766,6.291627884,1.994417667,7.449617799,7.449617799286183
6.489588032,-3.507279873,6.320342064,2.049452543,7.513187848,7.5131878480128425
6.492094126,-3.543172121,6.329913139,2.099701881,7.551861825,7.5518618244371645
6.494600167,-3.602992773,6.339484692,2.169093609,7.607600815,7.607600815434338
6.497106261,-3.643670797,6.365805626,2.216950178,7.662550896,7.662550896187125
6.499612303,-3.670290947,6.413661957,2.248056889,7.723979227,7.7239792277348585
6.502118396,-3.706183195,6.444768906,2.279163599,7.775951828,7.775951828403484
6.504624438,-3.742075443,6.478567123,2.315055847,7.831631003,7.8316310027381295
6.507130532,-3.806681633,6.516852379,2.319841623,7.895685856,7.895685856244586
6.509636574,-3.847359657,6.574280262,2.303091764,7.957862085,7.957862085198423
6.512142667,-3.878466368,6.636493683,2.291127682,8.020898692,8.02089869200657
6.514648709,-3.909573078,6.708278179,2.26241374,8.087290876,8.087290875813157
6.517154803,-3.93828702,6.79920578,2.209771633,8.162254257,8.16225425729298
6.519660844,-3.959822416,6.870990276,2.178664923,8.224188823,8.224188822361342
6.522166938,-3.974179268,6.945167542,2.147558212,8.28501414,8.285014140879904
6.52467298,-3.986143351,7.022037029,2.109273195,8.34550036,8.345500360224912
6.527179074,-3.990929127,7.11296463,2.063809633,8.413149905,8.413149905096878
6.529685115,-3.998107433,7.196712971,1.98963201,8.469721139,8.469721138738048
6.532191209,-3.990929127,7.266105175,1.922333837,8.509945187,8.509945187354258
6.534697251,-3.978965044,7.352246761,1.888834357,8.570612025,8.570612025065218
6.537203344,-3.983750582,7.435995579,1.838585138,8.633926931,8.633926931597658
6.539709386,-3.967000723,7.514958382,1.778764486,8.681917836,8.681917836292245
6.54221548,-3.947858334,7.599006653,1.735693693,8.737455014,8.737455014681993
6.544721521,-3.964607954,7.68275547,1.704586983,8.811836621,8.811836620327684
6.547227615,-3.971786499,7.754539967,1.704586983,8.877702116,8.8777021168798
6.549733657,-3.96939373,7.831110477,1.699801445,8.942689911,8.942689910712916
6.552239751,-3.950251102,7.876574039,1.704586983,8.974994103,8.974994102689653
6.554745792,-3.95503664,7.945965767,1.72372961,9.04167742,9.041677419730762
6.557251886,-3.952643871,7.986643791,1.754836321,9.082363301,9.082363300858072
6.559757928,-3.950251102,8.01775074,1.826620936,9.122793144,9.122793143629657
6.562264021,-3.947858334,8.046463966,1.910369754,9.164097358,9.164097357539788
6.564770063,-3.945465326,8.072785378,2.025524378,9.210825663,9.210825663521767
6.567276157,-3.95503664,8.106285095,2.142772675,9.270687548,9.270687547420001
6.569782199,-3.959822416,8.164011955,2.264806747,9.352039049,9.35203904872599
6.572288292,-3.971786499,8.195118904,2.379662037,9.412643266,9.41264326609034
6.574794334,-3.974179268,8.25254631,2.504088879,9.495740233,9.495740232695242
6.577300428,-3.964607954,8.336295128,2.607279301,9.592175876,9.592175876382775
6.579806469,-3.943072557,8.429615021,2.743670225,9.702265555,9.702265554786
6.582312563,-3.92392993,8.513363838,2.851347208,9.798202429,9.798202428725654
6.584818605,-3.919144392,8.597112656,2.932703257,9.892966551,9.892966550985545
6.587324699,-3.916751623,8.71705246,3.014059305,10.02060379,10.020603792223415
6.58983074,-3.926322937,8.848658562,3.085843801,10.16057095,10.16057095426425
6.592336834,-3.92392993,8.977870941,3.186641455,10.30311004,10.303110039765981
6.594842876,-3.93828702,9.085547447,3.270390272,10.42845768,10.428457680538427
6.597348969,-3.943072557,9.214759827,3.349353552,10.56777124,10.567771244465629
6.599855011,-3.967000723,9.327521324,3.394817114,10.68945892,10.68945892098681
6.602361105,-3.986143351,9.466305733,3.433102369,10.82988804,10.829888038266306
6.604867146,-3.990929127,9.593125343,3.473780155,10.95548802,10.955488017816354
6.60737324,-4.005286217,9.719944954,3.512065411,11.08396369,11.083963688140757
6.609879282,-4.014857292,9.861420631,3.531208038,11.21767026,11.217670263663209
6.612385376,-4.055535316,10.00738239,3.550350666,11.36662038,11.36662037945193
6.614891417,-4.081856251,10.13659477,3.564707518,11.49431354,11.494313536436392
6.617397511,-4.136891365,10.26819992,3.581457376,11.63514661,11.635146612699145
6.619903553,-4.167997837,10.41446114,3.626920938,11.78930711,11.78930711688815
6.622409699,-4.191926003,10.55803108,3.66789794,11.93724169,11.937241691409694
6.62491574,-4.218546391,10.73031425,3.715754509,12.11373639,12.113736381807472
6.627421782,-4.252045631,10.89781189,3.789932013,12.29657597,12.296575974680668
6.629927876,-4.256831646,11.07757282,3.84257412,12.47391723,12.473917232068025
6.632433917,-4.290330887,11.27139091,3.871287823,12.66641471,12.666414708767627
6.634939959,-4.287938118,11.45324516,3.878466368,12.82987683,12.829876825853315
6.637446105,-4.28315258,11.61625671,3.876073599,12.97330962,12.973309620950449
6.639952146,-4.295116425,11.79571819,3.852145433,13.13110876,13.131108755896603
6.642458188,-4.271188259,11.95125198,3.811467409,13.25151904,13.251519039081616
6.644964282,-4.26879549,12.07597733,3.739682674,13.34305324,13.343053245503222
6.647470376,-4.259224415,12.19322586,3.687040567,13.43167963,13.43167962814065
6.649976417,-4.254438877,12.30568886,3.614956856,13.51288798,13.512887979554872
6.652482459,-4.240081787,12.4109726,3.540779352,13.58483172,13.584831719898093
6.654988553,-4.218546391,12.49950695,3.468994617,13.64066462,13.64066462086406
6.657494594,-4.206283092,12.56650639,3.36849618,13.67320982,13.673209821202574
6.660000688,-4.213760853,12.6625185,3.301496983,13.7475466,13.74754660358988
6.66250673,-4.196712017,12.76780224,3.244069338,13.82581468,13.825814683523463
6.665012824,-4.199104786,12.89701462,3.186641455,13.93270077,13.932700774617473
6.667518865,-4.184747696,13.05733395,3.165106058,14.07209933,14.072099328791998
6.670024959,-4.203890324,13.23709488,3.145963669,14.24045161,14.240451612396672
6.672531001,-4.240081787,13.44766331,3.189034462,14.45641321,14.456413208655627
6.675037042,-4.26879549,13.67258835,3.244069338,14.68626137,14.686261368835563
6.677543188,-4.307080746,13.90020561,3.296711445,14.92095731,14.920957305227885
