Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),magnitude
5.982973717,10.88345432,3.619742393,-0.1842473447,11.47109673,11.471096722250975
5.985479759,10.58435154,3.988536358,-0.3927220106,11.3177361,11.317736097780244
5.9879858,10.05763149,4.409972191,-0.6702894568,11.0024131,11.002413093041463
5.99049179,9.619445801,4.896014214,-0.9529415965,10.83571827,10.83571826822784
5.992997832,9.095118523,5.405984402,-0.950548768,10.62305941,10.623059411602258
5.995503873,8.398508072,5.94466877,-0.7731808424,10.31851895,10.31851894583311
5.998009863,7.333104134,6.524031162,-0.2273181528,9.817793662,9.817793661787121
6.000515905,6.152844429,7.057929516,0.3975076675,9.371759491,9.371759491473393
6.003021946,4.91754961,7.627720356,1.096511006,9.141485021,9.141485020631334
6.005527936,3.749253988,8.166404724,1.663909078,9.138690552,9.138690551854474
6.008033978,2.48733902,8.702695847,2.269592285,9.331388939,9.33138893980618
6.010539967,1.156331539,9.198010445,2.968595505,9.734118247,9.734118247007348
6.013046009,-0.1148554832,9.545269012,3.617349625,10.20835788,10.208357879843174
6.01555205,-1.347757339,9.736694336,4.311866283,10.73367865,10.7336786462049
6.018058092,-2.564208508,9.794121742,5.216652393,11.38918119,11.389181189137757
6.020564082,-3.725325823,9.688838005,6.169594288,12.07541006,12.07541005735065
6.023070123,-4.826622486,9.399306297,7.074679375,12.71590861,12.715908608756004
6.025576113,-5.89441967,8.949156761,7.826324463,13.26962488,13.269624884644898
6.028082155,-6.916453838,8.333902359,8.41047287,13.71230528,13.712305281007156
6.030588196,-7.914859295,7.558029652,8.791230202,14.03761156,14.037611561256284
6.033094238,-8.731410027,6.693921566,8.851051331,14.12045384,14.120453840275564
6.035600228,-9.20758152,5.87258482,8.628219604,13.91808117,13.918081169844852
6.038106269,-9.583553314,5.111368179,8.072785378,13.53293917,13.532939168666383
6.040612259,-9.928419113,4.433900356,7.301997185,13.09779147,13.097791468032637
6.0431183,-10.14138031,3.928715706,6.46421051,12.65181486,12.651814858281055
6.045624342,-10.12223816,3.660719633,5.532804012,12.10258211,12.102582114342177
6.048130384,-9.890133858,3.677469254,4.541577339,11.48757819,11.487578185561636
6.050636373,-9.487840652,3.964607954,3.557528973,10.88086618,10.88086618153161
6.053142415,-9.042476654,4.465006828,2.48733902,10.38698827,10.386988274405445
6.055648457,-8.582756042,5.1233325,1.369292736,10.08896426,10.08896425699418
6.058154446,-8.233403206,5.846263885,0.6104688644,10.11634331,10.116343311692628
6.060660488,-8.079963684,6.629314899,0.5913262963,10.46820405,10.468204046232483
6.06316653,-8.312366486,7.361817837,1.470090389,11.20057874,11.200578744626437
6.065672519,-8.992227554,8.010572433,3.018844843,12.41542795,12.415427953693905
6.068178561,-9.815657616,8.597112656,4.505684853,13.8042992,13.80429920166351
6.070684603,-10.66092205,9.035298347,5.461019516,15.00381983,15.00381982461833
6.073190592,-11.65454197,9.226723671,5.740979671,15.93485569,15.934855688531306
6.075696634,-12.37508011,9.138189316,5.321936607,16.27796427,16.277964275452284
6.078202675,-12.92094326,8.748159409,4.567898273,16.25874418,16.258744182927874
6.080708665,-13.15065384,8.020143509,3.71336174,15.8446033,15.844603300069
6.083214707,-12.95444298,7.096214771,2.970988512,15.06654007,15.066540071850133
6.085720748,-12.17886925,6.267699718,2.528316259,13.92843491,13.928434910970314
6.088226738,-11.24507046,6.801598549,2.34137702,13.34898493,13.34898493601321
6.09073278,-9.870991707,8.053643227,1.683051586,12.85030385,12.850303854329782
6.093238821,-7.517351627,9.133403778,0.3975076675,11.83586298,11.835862976634425
6.095744811,-4.496113777,9.9643116,-1.31425786,11.01044134,11.010441339028857
6.098250853,-1.678265929,10.72792149,-2.157129526,11.07059546,11.070595458961863
6.100756894,0.2679961324,11.70000553,-1.683051586,11.82347724,11.823477236843189
