"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.830492303E0,-1.417448282E0,8.479864120E0,1.483550072E-1,8.598794354E0
5.832998396E0,-1.271187067E0,8.362615585E0,2.033899277E-1,8.461124243E0
5.835504438E0,-1.125224829E0,8.307580948E0,2.129612118E-1,8.386142415E0
5.838010532E0,-9.505487680E-1,8.247760773E0,2.536391914E-1,8.306228600E0
5.840516574E0,-7.995018363E-1,8.159226418E0,3.137588799E-1,8.204305184E0
5.843022667E0,-6.990033388E-1,8.060821533E0,3.592225015E-1,8.099042552E0
5.845528761E0,-5.961119533E-1,7.950751305E0,4.549354017E-1,7.986035436E0
5.848034803E0,-5.506483316E-1,7.809575081E0,5.123631358E-1,7.845711728E0
5.850540844E0,-5.362913609E-1,7.658827305E0,5.985047817E-1,7.700873462E0
5.853046938E0,-5.458626747E-1,7.514958382E0,6.894320250E-1,7.566233016E0
5.855552980E0,-5.554339290E-1,7.380960464E0,7.995018363E-1,7.444883304E0
5.858059074E0,-5.841478109E-1,7.261319637E0,8.715856671E-1,7.336733136E0
5.860565115E0,-6.056832075E-1,7.129714012E0,9.170492887E-1,7.213920809E0
5.863071209E0,-6.463612318E-1,7.022037029E0,9.314061999E-1,7.112967341E0
5.865577303E0,-6.894320250E-1,6.909275532E0,9.768698215E-1,7.011966881E0
5.868083344E0,-7.037889361E-1,6.868597507E0,9.672985673E-1,6.971988031E0
5.870589386E0,-7.277171612E-1,6.815955162E0,9.768698215E-1,6.923950584E0
5.873095480E0,-7.229315639E-1,6.775277138E0,9.577272534E-1,6.880715939E0
5.875601521E0,-6.511468887E-1,6.820741177E0,9.242277741E-1,6.913804991E0
5.878107563E0,-5.434698462E-1,6.887740135E0,8.811569214E-1,6.965110277E0
5.880613657E0,-4.381856322E-1,6.954739094E0,8.907282352E-1,7.025225925E0
5.883119699E0,-3.329014480E-1,7.029215813E0,9.505487680E-1,7.101002836E0
5.885625792E0,-2.416750938E-1,7.045965195E0,1.015154958E0,7.122820506E0
5.888131834E0,-2.273181528E-1,6.990631580E0,1.098903775E0,7.080126619E0
5.890637928E0,-2.608176768E-1,6.909275532E0,1.247258782E0,7.025793101E0
5.893143969E0,-3.376871049E-1,6.815955162E0,1.386042476E0,6.963647830E0
5.895650063E0,-4.477569461E-1,6.736992359E0,1.448554993E0,6.905495196E0
5.898156105E0,-5.578267574E-1,6.662814617E0,1.407876968E0,6.832743729E0
5.900662199E0,-6.272186637E-1,6.595815659E0,1.316650629E0,6.755128151E0
5.903168240E0,-7.061817646E-1,6.531209469E0,1.211366415E0,6.680029820E0
5.905674334E0,-7.468597889E-1,6.485745907E0,1.110867858E0,6.622441159E0
5.908180376E0,-7.660023570E-1,6.473781586E0,1.007976532E0,6.596409957E0
5.910686469E0,-7.636095285E-1,6.459424496E0,9.170492887E-1,6.568732277E0
5.913192511E0,-7.540382147E-1,6.447161674E0,8.644071817E-1,6.548409506E0
5.915698605E0,-7.420741320E-1,6.439982891E0,8.452646136E-1,6.537470912E0
5.918204646E0,-7.348956466E-1,6.447161674E0,8.306085467E-1,6.541855687E0
5.920710740E0,-7.229315639E-1,6.451947212E0,7.899305820E-1,6.540202076E0
5.923216782E0,-7.061817646E-1,6.435197353E0,7.396813035E-1,6.515948595E0
5.925722876E0,-7.205387354E-1,6.399304867E0,7.013961077E-1,6.477826437E0
5.928228917E0,-7.540382147E-1,6.372983932E0,6.798607111E-1,6.453348621E0
5.930735011E0,-7.803592682E-1,6.334698677E0,6.511468887E-1,6.415711978E0
5.933241053E0,-8.428717852E-1,6.310770512E0,6.320042610E-1,6.398100240E0
5.935747146E0,-9.194421172E-1,6.277271271E0,6.272186637E-1,6.375179344E0
5.938253188E0,-1.024726272E0,6.246164322E0,6.152545214E-1,6.359494539E0
5.940759282E0,-1.110867858E0,6.222236156E0,6.104688644E-1,6.350033261E0
5.943265324E0,-1.211366415E0,6.171987057E0,6.224330068E-1,6.320463248E0
5.945771417E0,-1.316650629E0,6.174379826E0,6.320042610E-1,6.344758821E0
5.948277459E0,-1.417448282E0,6.176772594E0,6.080760360E-1,6.366430380E0
5.950783553E0,-1.527518153E0,6.167201042E0,5.673980713E-1,6.378841664E0
5.953289594E0,-1.625623941E0,6.176772594E0,5.195416212E-1,6.408205395E0
5.955795688E0,-1.718943954E0,6.205486298E0,4.812564552E-1,6.457122910E0
5.958301730E0,-1.833799481E0,6.215057850E0,4.381856322E-1,6.494749515E0
5.960807824E0,-1.927119493E0,6.229414463E0,3.640081584E-1,6.530841909E0
5.963313865E0,-2.015953064E0,6.236593246E0,2.994019389E-1,6.561158709E0
5.965819959E0,-2.109273195E0,6.234200478E0,2.225325108E-1,6.585120327E0
5.968326001E0,-2.188236237E0,6.241378784E0,1.555334777E-1,6.615691772E0
5.970832094E0,-2.255235434E0,6.248557091E0,7.896314561E-2,6.643552345E0
5.973338136E0,-2.341377020E0,6.246164322E0,4.785645287E-3,6.670580034E0
5.975844230E0,-2.413161755E0,6.236593246E0,-8.614161611E-2,6.687739929E0
5.978350271E0,-2.456232548E0,6.224628925E0,-1.435693651E-1,6.693257484E0
5.980856313E0,-2.489732027E0,6.224628925E0,-1.986042857E-1,6.707027247E0
5.983362407E0,-2.545065880E0,6.203093529E0,-2.608176768E-1,6.709974331E0
5.985868449E0,-2.590529680E0,6.188736439E0,-3.257229924E-1,6.716948578E0
5.988374542E0,-2.616850615E0,6.188736439E0,-3.783650696E-1,6.729897917E0
5.990880584E0,-2.640778780E0,6.205486298E0,-4.094717801E-1,6.756436923E0
5.993386678E0,-2.662314177E0,6.200700760E0,-3.975076675E-1,6.759779511E0
5.995892719E0,-2.688635349E0,6.224628925E0,-3.807578981E-1,6.791151734E0
5.998398813E0,-2.691028118E0,6.229414463E0,-3.711866140E-1,6.795955885E0
6.000904855E0,-2.717349291E0,6.248557091E0,-3.735794425E-1,6.824076090E0
6.003410949E0,-2.729313374E0,6.262914181E0,-3.400799036E-1,6.840241214E0
6.005916990E0,-2.736491680E0,6.298806667E0,-3.424727321E-1,6.876091893E0
6.008423084E0,-2.750848770E0,6.320342064E0,-3.544368446E-1,6.902138671E0
6.010929126E0,-2.743670225E0,6.346662998E0,-3.400799036E-1,6.922680973E0
6.013435219E0,-2.753241539E0,6.361020088E0,-3.424727321E-1,6.939755263E0
6.015941261E0,-2.772384167E0,6.389733791E0,-3.687937856E-1,6.975014032E0
6.018447355E0,-2.772384167E0,6.435197353E0,-3.711866140E-1,7.016812556E0
6.020953396E0,-2.774776936E0,6.480959892E0,-3.496512175E-1,7.058646056E0
6.023459490E0,-2.774776936E0,6.502495766E0,-3.448655605E-1,7.078189774E0
6.025965532E0,-2.789133787E0,6.571887493E0,-3.281157911E-1,7.146791761E0
6.028471626E0,-2.798705101E0,6.610172749E0,-2.898306549E-1,7.184089074E0
6.030977667E0,-2.805883646E0,6.662814617E0,-2.392822653E-1,7.233487241E0
6.033483761E0,-2.820240498E0,6.717849731E0,-1.962114573E-1,7.288467631E0
6.035989803E0,-2.829811811E0,6.782455921E0,-1.411765367E-1,7.350474408E0
6.038495896E0,-2.858525753E0,6.859025955E0,-6.460621208E-2,7.431122425E0
6.041001938E0,-2.880061150E0,6.921239376E0,-2.153540403E-2,7.496583922E0
6.043508032E0,-2.887239695E0,7.029215813E0,5.264209956E-2,7.599263069E0
6.046014074E0,-2.908775091E0,7.144071102E0,1.172483116E-1,7.714432682E0
6.048520167E0,-2.944667339E0,7.237390995E0,1.938186288E-1,7.815910684E0
6.051026209E0,-2.980559587E0,7.357032299E0,2.727817893E-1,7.942548055E0
6.053532303E0,-2.997309446E0,7.462316513E0,3.520440459E-1,8.049469962E0
6.056038344E0,-3.026023388E0,7.572386265E0,4.262215197E-1,8.165752633E0
6.058544438E0,-3.073879719E0,7.682755470E0,4.788636267E-1,8.288713924E0
6.061050480E0,-3.124428272E0,7.780860901E0,5.578267574E-1,8.403274307E0
6.063556574E0,-3.155534744E0,7.898109436E0,6.320042610E-1,8.528596694E0
6.066062615E0,-3.198605776E0,8.003393173E0,6.966105103E-1,8.647002220E0
6.068568709E0,-3.253640652E0,8.120641708E0,7.564310431E-1,8.780842054E0
6.071074751E0,-3.299104214E0,8.240582466E0,8.162516356E-1,8.913896720E0
6.073580844E0,-3.346960783E0,8.362615585E0,8.763712645E-1,9.050055939E0
6.076086886E0,-3.390031576E0,8.472685814E0,9.098708034E-1,9.170964173E0
6.078592980E0,-3.433102369E0,8.582756042E0,9.409775138E-1,9.291680787E0
6.081099021E0,-3.483351469E0,8.712266922E0,9.696913958E-1,9.432795650E0
6.083605115E0,-3.528815269E0,8.827122688E0,9.744769931E-1,9.556162283E0
6.086111157E0,-3.569493294E0,8.920442581E0,9.720842242E-1,9.657148956E0
6.088617251E0,-3.610171080E0,9.047262192E0,9.577272534E-1,9.787927762E0
6.091123292E0,-3.653541088E0,9.171689034E0,9.457631707E-1,9.917797648E0
6.093629386E0,-3.708575964E0,9.294022560E0,9.170492887E-1,1.004855066E1
6.096135428E0,-3.749253988E0,9.387342453E0,9.074779749E-1,1.014902065E1
6.098641521E0,-3.804288864E0,9.502198219E0,9.002995491E-1,1.027496589E1
6.101147563E0,-3.840181351E0,9.621838570E0,9.026923180E-1,1.039911649E1
6.103653657E0,-3.868895054E0,9.715159416E0,8.907282352E-1,1.049504970E1
6.106159699E0,-3.907180309E0,9.820742607E0,9.122636318E-1,1.060873547E1
6.108665792E0,-3.947858334E0,9.940383911E0,9.170492887E-1,1.073488692E1
6.111171834E0,-3.993321896E0,1.007677460E1,9.409775138E-1,1.087995610E1
6.113677928E0,-4.043570995E0,1.022273636E1,9.601200819E-1,1.103524515E1
6.116183969E0,-4.091427803E0,1.040249729E1,9.816554785E-1,1.122120220E1
6.118690063E0,-4.163212299E0,1.058435154E1,9.792626500E-1,1.141576933E1
6.121196105E0,-4.225724697E0,1.077817059E1,9.888339639E-1,1.161910078E1
6.123702199E0,-4.271188259E0,1.098425198E1,1.000798106E0,1.182786699E1
6.126208240E0,-4.362115860E0,1.122592735E1,1.024726272E0,1.208716524E1
6.128714334E0,-4.441078663E0,1.148195934E1,1.053440213E0,1.235590168E1
6.131220376E0,-4.548755646E0,1.174786186E1,1.084546804E0,1.264435360E1
6.133726469E0,-4.646861553E0,1.200150108E1,1.146760225E0,1.292069695E1
6.136232511E0,-4.749752998E0,1.225065327E1,1.199402332E0,1.319383284E1
6.138738605E0,-4.852943420E0,1.248275757E1,1.285543919E0,1.345447582E1
6.141244699E0,-4.955834866E0,1.270558929E1,1.412662625E0,1.371086847E1
6.143750740E0,-5.068297386E0,1.290419388E1,1.570588946E0,1.395251259E1
6.146256782E0,-5.183153152E0,1.305494118E1,1.704586983E0,1.414928205E1
6.148762876E0,-5.321936607E0,1.317458248E1,1.864906192E0,1.433075392E1
6.151268917E0,-5.417948723E0,1.326580906E1,2.020738840E0,1.447132488E1
6.153775011E0,-5.513661385E0,1.332084370E1,2.161915302E0,1.457803884E1
6.156281053E0,-5.676373482E0,1.330648708E1,2.286342144E0,1.464620001E1
6.158787146E0,-5.798407555E0,1.324905872E1,2.415554523E0,1.466267339E1
6.161293188E0,-5.901597977E0,1.315543938E1,2.499303341E0,1.463355600E1
6.163799230E0,-5.999703884E0,1.300229931E1,2.585743904E0,1.455136782E1
6.166305324E0,-6.097809315E0,1.282283783E1,2.671885490E0,1.444809401E1
6.168811365E0,-6.150451660E0,1.259522057E1,2.726920605E0,1.427948643E1
6.171317459E0,-6.183950901E0,1.237029457E1,2.784348249E0,1.410737508E1
6.173823501E0,-6.157629967E0,1.214297676E1,2.810669184E0,1.390209167E1
6.176329594E0,-6.088238239E0,1.191535950E1,2.844168901E0,1.367961014E1
6.178835636E0,-5.992525101E0,1.170000553E1,2.887239695E0,1.345870126E1
6.181341730E0,-5.872584820E0,1.150857925E1,2.959024191E0,1.325482829E1
6.183847771E0,-5.724229813E0,1.133599758E1,3.023630619E0,1.305427096E1
6.186353865E0,-5.561518192E0,1.118046379E1,3.112463951E0,1.286937011E1
6.188859907E0,-5.401198864E0,1.106082249E1,3.203391314E0,1.271913752E1
6.191366001E0,-5.240580559E0,1.094357395E1,3.308675528E0,1.257667799E1
6.193872042E0,-5.070690155E0,1.084756279E1,3.416352510E0,1.245202721E1
6.196378136E0,-4.903192520E0,1.076859951E1,3.495315790E0,1.233779821E1
6.198884178E0,-4.747360229E0,1.070399284E1,3.591028690E0,1.224779078E1
6.201390271E0,-4.603790760E0,1.066092205E1,3.687040567E0,1.218377677E1
6.203896313E0,-4.457828522E0,1.064177990E1,3.789932013E0,1.214427022E1
6.206402407E0,-4.323830605E0,1.063220787E1,3.861716747E0,1.211000461E1
6.208908449E0,-4.151247978E0,1.065852928E1,3.921537161E0,1.209196262E1
6.211414542E0,-3.993321896E0,1.067288589E1,3.959822416E0,1.206388439E1
6.213920584E0,-3.847359657E0,1.071834946E1,3.986143351E0,1.206542706E1
6.216426678E0,-3.696611881E0,1.078056335E1,4.007678986E0,1.208085165E1
6.218932719E0,-3.567100286E0,1.085713387E1,4.000500202E0,1.210807838E1
6.221438813E0,-3.411566973E0,1.094596672E1,3.957429647E0,1.212906534E1
6.223944855E0,-3.270390272E0,1.104168034E1,3.902394533E0,1.215906412E1
6.226451001E0,-3.145963669E0,1.114217854E1,3.830610037E0,1.219503191E1
6.228957042E0,-3.018844843E0,1.123071289E1,3.732504129E0,1.221367771E1
6.231463084E0,-2.899203777E0,1.133599758E1,3.614956856E0,1.224655612E1
6.233969178E0,-2.765205622E0,1.143171024E1,3.526422262E0,1.227868133E1
6.236475219E0,-2.640778780E0,1.151097202E1,3.428316593E0,1.229754220E1
6.238981261E0,-2.542673111E0,1.159950733E1,3.318246841E0,1.232982234E1
6.241487355E0,-2.446661234E0,1.165454197E1,3.208176851E0,1.233316255E1
6.243993396E0,-2.324627161E0,1.169521999E1,3.119642496E0,1.232534914E1
6.246499490E0,-2.243271112E0,1.174546909E1,3.016452074E0,1.233236768E1
6.249005532E0,-2.161915302E0,1.175504017E1,2.944667339E0,1.230958622E1
6.251511626E0,-2.049452543E0,1.176221848E1,2.882453918E0,1.228245007E1
6.254017667E0,-1.960619092E0,1.175025463E1,2.820240498E0,1.224198789E1
6.256523761E0,-1.862513304E0,1.171914768E1,2.791526794E0,1.219015997E1
6.259029803E0,-1.817049742E0,1.166650581E1,2.767598391E0,1.212718551E1
6.261535896E0,-1.757229090E0,1.160668564E1,2.734098911E0,1.205314492E1
6.264041938E0,-1.678265929E0,1.152532959E1,2.743670225E0,1.196568113E1
6.266548032E0,-1.637588024E0,1.143888855E1,2.750848770E0,1.187842728E1
6.269054074E0,-1.596910000E0,1.135035419E1,2.779562712E0,1.179434741E1
6.271560167E0,-1.556231976E0,1.125703430E1,2.815454960E0,1.170766697E1
6.274066209E0,-1.532303810E0,1.115174961E1,2.832204819E0,1.160736225E1
6.276572303E0,-1.525125384E0,1.105364418E1,2.877668381E0,1.152345575E1
6.279078344E0,-1.510768414E0,1.095314598E1,2.913560629E0,1.143427582E1
6.281584438E0,-1.491625786E0,1.087866879E1,2.949453115E0,1.136968142E1
6.284090480E0,-1.494018674E0,1.080688477E1,2.975774050E0,1.130823069E1
6.286596574E0,-1.477268934E0,1.075663471E1,3.028416157E0,1.127203701E1
6.289102615E0,-1.467697620E0,1.073509979E1,3.088535786E0,1.126656812E1
6.291608709E0,-1.450947881E0,1.073509979E1,3.133999348E0,1.127694858E1
6.294114751E0,-1.470090389E0,1.073509979E1,3.143570662E0,1.128209067E1
6.296620844E0,-1.470090389E0,1.073509979E1,3.160320520E0,1.128676921E1
6.299126886E0,-1.455733418E0,1.074706364E1,3.193820000E0,1.130570753E1
6.301632980E0,-1.470090389E0,1.078056335E1,3.205784082E0,1.134278465E1
6.304139021E0,-1.460519075E0,1.078295612E1,3.205784082E0,1.134382256E1
6.306645115E0,-1.474876046E0,1.078056335E1,3.198605776E0,1.134137930E1
6.309151157E0,-1.496411443E0,1.074467087E1,3.189034462E0,1.130739316E1
6.311657251E0,-1.491625786E0,1.070399284E1,3.177070379E0,1.126473198E1
6.314163292E0,-1.489233017E0,1.063699436E1,3.167499065E0,1.119805851E1
6.316669386E0,-1.515554070E0,1.054367352E1,3.148356438E0,1.110756965E1
6.319175428E0,-1.544267893E0,1.042881870E1,3.136392355E0,1.099918087E1
6.321681521E0,-1.558624864E0,1.028734303E1,3.129213810E0,1.086511468E1
6.324187563E0,-1.577767372E0,1.016052341E1,3.107678413E0,1.074165960E1
6.326693657E0,-1.608874083E0,1.000498962E1,3.102892876E0,1.059793552E1
6.329199699E0,-1.644766450E0,9.844670296E0,3.090928555E0,1.044876209E1
6.331705792E0,-1.666301847E0,9.667302132E0,3.073879719E0,1.028017650E1
6.334211834E0,-1.714158297E0,9.463912964E0,3.054737091E0,1.009135303E1
6.336717928E0,-1.766800404E0,9.262915611E0,3.045166016E0,9.909400857E0
6.339223969E0,-1.800299883E0,9.085547447E0,3.009273529E0,9.738787361E0
6.341730063E0,-1.876870275E0,8.874979019E0,2.980559587E0,9.548383637E0
6.344236105E0,-1.915155411E0,8.683254242E0,2.932703257E0,9.363090989E0
6.346742199E0,-1.951047778E0,8.494221687E0,2.887239695E0,9.181205943E0
6.349248240E0,-2.008774519E0,8.305188179E0,2.853740215E0,9.008615819E0
6.351754334E0,-2.070987940E0,8.111070633E0,2.832204819E0,8.837411499E0
6.354260376E0,-2.109273195E0,7.931608677E0,2.813062191E0,8.675988042E0
6.356766469E0,-2.171486616E0,7.778468132E0,2.810669184E0,8.551010576E0
6.359272511E0,-2.231307030E0,7.625327587E0,2.813062191E0,8.428384825E0
6.361778605E0,-2.291127682E0,7.481459141E0,2.825026274E0,8.318790199E0
6.364284646E0,-2.346162558E0,7.330711365E0,2.827419043E0,8.199884530E0
6.366790740E0,-2.394019127E0,7.203891754E0,2.808276415E0,8.094059575E0
6.369296782E0,-2.425125837E0,7.115357399E0,2.789133787E0,8.018030527E0
6.371802876E0,-2.492124796E0,7.017251492E0,2.748456001E0,7.937664322E0
6.374308917E0,-2.571387053E0,6.945167542E0,2.710170746E0,7.886216395E0
6.376815011E0,-2.616850615E0,6.887740135E0,2.638386011E0,7.826234858E0
6.379321053E0,-2.676671267E0,6.830312252E0,2.557030201E0,7.768921288E0
6.381827146E0,-2.719742060E0,6.789634228E0,2.470589399E0,7.720099857E0
6.384333188E0,-2.755634308E0,6.760920525E0,2.372483730E0,7.676734060E0
6.386839282E0,-2.801098108E0,6.725028038E0,2.248056889E0,7.624035185E0
6.389345324E0,-2.834597588E0,6.681957245E0,2.142772675E0,7.568022915E0
6.391851417E0,-2.863311291E0,6.669992924E0,2.037488461E0,7.539145600E0
6.394357459E0,-2.894418001E0,6.655636311E0,1.912762642E0,7.505585333E0
6.396863553E0,-2.920739174E0,6.638886452E0,1.795514345E0,7.471907548E0
6.399369594E0,-2.942274570E0,6.626922131E0,1.671087503E0,7.440807081E0
6.401875688E0,-2.951845884E0,6.595815659E0,1.587338686E0,7.398501364E0
6.404381730E0,-2.956631422E0,6.569494724E0,1.486840129E0,7.355992378E0
6.406887824E0,-2.978166819E0,6.540780544E0,1.405484200E0,7.323023526E0
6.409393865E0,-2.987738132E0,6.533602238E0,1.323829174E0,7.305276246E0
6.411899959E0,-2.992523909E0,6.516852379E0,1.259222865E0,7.280810841E0
6.414406001E0,-3.002095222E0,6.502495766E0,1.199402332E0,7.261789921E0
6.416912094E0,-3.026023388E0,6.483353138E0,1.151545882E0,7.246843684E0
6.419418136E0,-3.018844843E0,6.464210510E0,1.098903775E0,7.218520015E0
6.421924230E0,-3.030808926E0,6.425626278E0,1.058225870E0,7.182918474E0
6.424430271E0,-3.042773008E0,6.413661957E0,1.027119160E0,7.172761047E0
6.426936365E0,-3.073879719E0,6.394519329E0,9.960124493E-1,7.164541491E0
6.429442407E0,-3.107678413E0,6.380162239E0,1.000798106E0,7.166989059E0
6.431948501E0,-3.117249727E0,6.370591164E0,1.034297585E0,7.167387888E0
6.434454542E0,-3.126821041E0,6.363412857E0,1.079761267E0,7.171883811E0
6.436960636E0,-3.143570662E0,6.349055767E0,1.122832060E0,7.173095390E0
6.439466678E0,-3.157927752E0,6.339484692E0,1.144367456E0,7.174339741E0
6.441972771E0,-3.172284603E0,6.349055767E0,1.194616675E0,7.197291695E0
6.444478813E0,-3.179463148E0,6.341877460E0,1.254437327E0,7.204304869E0
6.446984907E0,-3.191427231E0,6.308377743E0,1.304686546E0,7.189092050E0
6.449490949E0,-3.200998545E0,6.341877460E0,1.340578914E0,7.229312086E0
6.451997042E0,-3.227319479E0,6.332305908E0,1.376471281E0,7.239362011E0
6.454503084E0,-3.232105255E0,6.329913139E0,1.390828133E0,7.242147998E0
6.457009178E0,-3.236890793E0,6.329913139E0,1.410269856E0,7.248042731E0
6.459515219E0,-3.244069338E0,6.322734833E0,1.427019596E0,7.248265073E0
6.462021313E0,-3.239283562E0,6.310770512E0,1.460519075E0,7.242368288E0
6.464527355E0,-3.251247883E0,6.298806667E0,1.496411443E0,7.244641153E0
6.467033449E0,-3.296711445E0,6.296413898E0,1.537089467E0,7.271573307E0
6.469539490E0,-3.313461065E0,6.267699718E0,1.594517231E0,7.266744057E0
6.472045584E0,-3.318246841E0,6.270092487E0,1.632802367E0,7.279482500E0
6.474551626E0,-3.342175007E0,6.272485256E0,1.678265929E0,7.302792726E0
6.477057719E0,-3.356531858E0,6.267699718E0,1.733300924E0,7.318107540E0
6.479563761E0,-3.385245800E0,6.277271271E0,1.807478428E0,7.357377386E0
6.482069855E0,-3.404388428E0,6.277271271E0,1.874477386E0,7.382930356E0
6.484575896E0,-3.418745279E0,6.274878502E0,1.929512382E0,7.401684776E0
6.487081990E0,-3.454637766E0,6.291627884E0,1.994417667E0,7.449617799E0
6.489588032E0,-3.507279873E0,6.320342064E0,2.049452543E0,7.513187848E0
6.492094126E0,-3.543172121E0,6.329913139E0,2.099701881E0,7.551861825E0
6.494600167E0,-3.602992773E0,6.339484692E0,2.169093609E0,7.607600815E0
6.497106261E0,-3.643670797E0,6.365805626E0,2.216950178E0,7.662550896E0
6.499612303E0,-3.670290947E0,6.413661957E0,2.248056889E0,7.723979227E0
6.502118396E0,-3.706183195E0,6.444768906E0,2.279163599E0,7.775951828E0
6.504624438E0,-3.742075443E0,6.478567123E0,2.315055847E0,7.831631003E0
6.507130532E0,-3.806681633E0,6.516852379E0,2.319841623E0,7.895685856E0
6.509636574E0,-3.847359657E0,6.574280262E0,2.303091764E0,7.957862085E0
6.512142667E0,-3.878466368E0,6.636493683E0,2.291127682E0,8.020898692E0
6.514648709E0,-3.909573078E0,6.708278179E0,2.262413740E0,8.087290876E0
6.517154803E0,-3.938287020E0,6.799205780E0,2.209771633E0,8.162254257E0
6.519660844E0,-3.959822416E0,6.870990276E0,2.178664923E0,8.224188823E0
6.522166938E0,-3.974179268E0,6.945167542E0,2.147558212E0,8.285014140E0
6.524672980E0,-3.986143351E0,7.022037029E0,2.109273195E0,8.345500360E0
6.527179074E0,-3.990929127E0,7.112964630E0,2.063809633E0,8.413149905E0
6.529685115E0,-3.998107433E0,7.196712971E0,1.989632010E0,8.469721139E0
6.532191209E0,-3.990929127E0,7.266105175E0,1.922333837E0,8.509945187E0
6.534697251E0,-3.978965044E0,7.352246761E0,1.888834357E0,8.570612025E0
6.537203344E0,-3.983750582E0,7.435995579E0,1.838585138E0,8.633926931E0
6.539709386E0,-3.967000723E0,7.514958382E0,1.778764486E0,8.681917836E0
6.542215480E0,-3.947858334E0,7.599006653E0,1.735693693E0,8.737455014E0
6.544721521E0,-3.964607954E0,7.682755470E0,1.704586983E0,8.811836621E0
6.547227615E0,-3.971786499E0,7.754539967E0,1.704586983E0,8.877702116E0
6.549733657E0,-3.969393730E0,7.831110477E0,1.699801445E0,8.942689911E0
6.552239751E0,-3.950251102E0,7.876574039E0,1.704586983E0,8.974994103E0
6.554745792E0,-3.955036640E0,7.945965767E0,1.723729610E0,9.041677420E0
6.557251886E0,-3.952643871E0,7.986643791E0,1.754836321E0,9.082363301E0
6.559757928E0,-3.950251102E0,8.017750740E0,1.826620936E0,9.122793144E0
6.562264021E0,-3.947858334E0,8.046463966E0,1.910369754E0,9.164097358E0
6.564770063E0,-3.945465326E0,8.072785378E0,2.025524378E0,9.210825663E0
6.567276157E0,-3.955036640E0,8.106285095E0,2.142772675E0,9.270687548E0
6.569782199E0,-3.959822416E0,8.164011955E0,2.264806747E0,9.352039049E0
6.572288292E0,-3.971786499E0,8.195118904E0,2.379662037E0,9.412643266E0
6.574794334E0,-3.974179268E0,8.252546310E0,2.504088879E0,9.495740233E0
6.577300428E0,-3.964607954E0,8.336295128E0,2.607279301E0,9.592175876E0
6.579806469E0,-3.943072557E0,8.429615021E0,2.743670225E0,9.702265555E0
6.582312563E0,-3.923929930E0,8.513363838E0,2.851347208E0,9.798202429E0
6.584818605E0,-3.919144392E0,8.597112656E0,2.932703257E0,9.892966551E0
6.587324699E0,-3.916751623E0,8.717052460E0,3.014059305E0,1.002060379E1
6.589830740E0,-3.926322937E0,8.848658562E0,3.085843801E0,1.016057095E1
6.592336834E0,-3.923929930E0,8.977870941E0,3.186641455E0,1.030311004E1
6.594842876E0,-3.938287020E0,9.085547447E0,3.270390272E0,1.042845768E1
6.597348969E0,-3.943072557E0,9.214759827E0,3.349353552E0,1.056777124E1
6.599855011E0,-3.967000723E0,9.327521324E0,3.394817114E0,1.068945892E1
6.602361105E0,-3.986143351E0,9.466305733E0,3.433102369E0,1.082988804E1
6.604867146E0,-3.990929127E0,9.593125343E0,3.473780155E0,1.095548802E1
6.607373240E0,-4.005286217E0,9.719944954E0,3.512065411E0,1.108396369E1
6.609879282E0,-4.014857292E0,9.861420631E0,3.531208038E0,1.121767026E1
6.612385376E0,-4.055535316E0,1.000738239E1,3.550350666E0,1.136662038E1
6.614891417E0,-4.081856251E0,1.013659477E1,3.564707518E0,1.149431354E1
6.617397511E0,-4.136891365E0,1.026819992E1,3.581457376E0,1.163514661E1
6.619903553E0,-4.167997837E0,1.041446114E1,3.626920938E0,1.178930711E1
6.622409699E0,-4.191926003E0,1.055803108E1,3.667897940E0,1.193724169E1
6.624915740E0,-4.218546391E0,1.073031425E1,3.715754509E0,1.211373639E1
6.627421782E0,-4.252045631E0,1.089781189E1,3.789932013E0,1.229657597E1
6.629927876E0,-4.256831646E0,1.107757282E1,3.842574120E0,1.247391723E1
6.632433917E0,-4.290330887E0,1.127139091E1,3.871287823E0,1.266641471E1
6.634939959E0,-4.287938118E0,1.145324516E1,3.878466368E0,1.282987683E1
6.637446105E0,-4.283152580E0,1.161625671E1,3.876073599E0,1.297330962E1
6.639952146E0,-4.295116425E0,1.179571819E1,3.852145433E0,1.313110876E1
6.642458188E0,-4.271188259E0,1.195125198E1,3.811467409E0,1.325151904E1
6.644964282E0,-4.268795490E0,1.207597733E1,3.739682674E0,1.334305324E1
6.647470376E0,-4.259224415E0,1.219322586E1,3.687040567E0,1.343167963E1
6.649976417E0,-4.254438877E0,1.230568886E1,3.614956856E0,1.351288798E1
6.652482459E0,-4.240081787E0,1.241097260E1,3.540779352E0,1.358483172E1
6.654988553E0,-4.218546391E0,1.249950695E1,3.468994617E0,1.364066462E1
6.657494594E0,-4.206283092E0,1.256650639E1,3.368496180E0,1.367320982E1
6.660000688E0,-4.213760853E0,1.266251850E1,3.301496983E0,1.374754660E1
6.662506730E0,-4.196712017E0,1.276780224E1,3.244069338E0,1.382581468E1
6.665012824E0,-4.199104786E0,1.289701462E1,3.186641455E0,1.393270077E1
6.667518865E0,-4.184747696E0,1.305733395E1,3.165106058E0,1.407209933E1
