"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.164553129E0,5.499304771E0,5.518447399E0,-2.391626120E0,8.149569937E0
7.167059119E0,5.549553871E0,5.736194134E0,-2.394019127E0,8.332634571E0
7.169565108E0,5.587839127E0,6.018846035E0,-2.331805706E0,8.537433546E0
7.172071098E0,5.611767292E0,6.337091446E0,-2.238485575E0,8.755654048E0
7.174577088E0,5.662016392E0,6.629314899E0,-2.243271112E0,9.002139242E0
7.177083077E0,5.740979671E0,6.770491600E0,-2.379662037E0,9.190277227E0
7.179589067E0,5.870192051E0,6.748956203E0,-2.535494804E0,9.297112372E0
7.182095056E0,6.016453266E0,6.710670948E0,-2.743670225E0,9.421175127E0
7.184601046E0,6.124130249E0,6.713063717E0,-2.834597588E0,9.518673188E0
7.187107035E0,6.229414463E0,6.847062111E0,-2.753241539E0,9.657546431E0
7.189613025E0,6.361020088E0,7.122535706E0,-2.580958366E0,9.892140189E0
7.192119015E0,6.473781586E0,7.519744396E0,-2.422732830E0,1.021401185E1
7.194625004E0,6.579065800E0,7.981858253E0,-2.372483730E0,1.061239120E1
7.197130994E0,6.669992924E0,8.451150894E0,-2.425125837E0,1.103594094E1
7.199636983E0,6.768098831E0,8.874979019E0,-2.580958366E0,1.145573046E1
7.202142973E0,6.894918442E0,9.260522842E0,-2.719742060E0,1.186145777E1
7.204648963E0,7.055536747E0,9.676874161E0,-2.892025232E0,1.232015837E1
7.207154952E0,7.256533623E0,1.008156013E1,-3.014059305E0,1.278200643E1
7.209660942E0,7.455138206E0,1.051256752E1,-3.133999348E0,1.326329949E1
7.212166931E0,7.689933777E0,1.093131161E1,-3.265604734E0,1.375837306E1
7.214672921E0,7.948358536E0,1.134317589E1,-3.459423304E0,1.427626184E1
7.217178910E0,8.231010437E0,1.171675491E1,-3.706183195E0,1.479079688E1
7.219684900E0,8.518149376E0,1.202542973E1,-3.978965044E0,1.526440276E1
7.222190890E0,8.800801277E0,1.228893852E1,-4.223331928E0,1.569422332E1
7.224696879E0,9.004191399E0,1.253061390E1,-4.467400074E0,1.606391642E1
7.227202869E0,9.092725754E0,1.273908901E1,-4.589433670E0,1.631027136E1
7.229708858E0,9.066405296E0,1.288505077E1,-4.642076015E0,1.642477118E1
7.232214848E0,8.901300430E0,1.302144146E1,-4.637290478E0,1.644066757E1
7.234720838E0,8.621041298E0,1.312672615E1,-4.603790760E0,1.636545697E1
7.237226827E0,8.254939079E0,1.324188042E1,-4.524827480E0,1.624701449E1
7.239732817E0,7.876574039E0,1.348355579E1,-4.409972191E0,1.622635357E1
7.242238806E0,7.486244678E0,1.390499115E1,-4.333401680E0,1.637592771E1
7.244744796E0,7.136892796E0,1.435514164E1,-4.357329845E0,1.661299653E1
7.247250785E0,6.823133945E0,1.478584957E1,-4.517649174E0,1.689927982E1
7.249756775E0,6.550352097E0,1.512114334E1,-4.788337231E0,1.716054375E1
7.252262765E0,6.279664040E0,1.539871120E1,-5.149653435E0,1.740900393E1
7.254768754E0,6.026024818E0,1.554736519E1,-5.511268616E0,1.756153812E1
7.257274744E0,5.786443233E0,1.558086491E1,-5.798407555E0,1.760306242E1
7.259780733E0,5.621338367E0,1.554975796E1,-5.961418629E0,1.757648798E1
7.262286723E0,5.520840168E0,1.550190163E1,-5.947061539E0,1.749731897E1
7.264792713E0,5.482554913E0,1.541785336E1,-5.822335720E0,1.736859821E1
7.267298702E0,5.477769375E0,1.533410454E1,-5.599802971E0,1.721913217E1
7.269804692E0,5.551946640E0,1.514746475E1,-5.295615673E0,1.697979226E1
7.272310681E0,5.592624664E0,1.483849144E1,-4.917549610E0,1.660242672E1
7.274816671E0,5.638088226E0,1.438385487E1,-4.433900356E0,1.607304551E1
7.277322660E0,5.635695457E0,1.377338600E1,-3.833002806E0,1.536747005E1
7.279828650E0,5.614160061E0,1.304058456E1,-3.145963669E0,1.454210186E1
7.282334640E0,5.642873764E0,1.226022530E1,-2.398804665E0,1.370800541E1
7.284840629E0,5.748157978E0,1.146520996E1,-1.644766450E0,1.293049173E1
7.287346619E0,5.908776283E0,1.068963623E1,-9.672985673E-1,1.225224985E1
7.289852608E0,6.133701801E0,9.983454704E0,-4.238287210E-1,1.172481541E1
7.292358598E0,6.435197353E0,9.294022560E0,-4.546362907E-2,1.130454277E1
7.294864588E0,6.794419765E0,8.592327118E0,1.100698411E-1,1.095464927E1
7.297370577E0,7.187141895E0,7.945965767E0,9.810572863E-2,1.071461643E1
7.299876567E0,7.646862984E0,7.380960464E0,2.392822644E-3,1.062793943E1
7.302382556E0,8.166404724E0,6.894918442E0,-9.332008660E-2,1.068825407E1
7.304888546E0,8.707481384E0,6.552744865E0,-1.292124242E-1,1.089841242E1
7.307394535E0,9.270093918E0,6.361020088E0,-2.632105052E-1,1.124573242E1
7.309900525E0,9.798908234E0,6.418447495E0,-4.692923427E-1,1.172328052E1
7.312406515E0,1.029212856E1,6.751348972E0,-7.588238716E-1,1.233225190E1
7.314912504E0,1.061067295E1,7.313961506E0,-1.197009563E0,1.294269080E1
7.317418494E0,1.073749256E1,7.835896015E0,-1.785943031E0,1.341210667E1
7.319924483E0,1.050778198E1,8.233403206E0,-2.422732830E0,1.356731532E1
7.322430473E0,1.000977516E1,8.400900841E0,-3.093321562E0,1.342904956E1
7.324936463E0,9.255437851E0,8.274081230E0,-3.770789385E0,1.297468314E1
7.327442452E0,8.386544228E0,8.051250458E0,-4.395615101E0,1.242892554E1
7.329948442E0,7.562815189E0,7.737790108E0,-4.752145767E0,1.181746414E1
7.332454431E0,6.949953556E0,7.412067413E0,-4.733003139E0,1.120901050E1
7.334960421E0,6.607779503E0,7.172784805E0,-4.352544308E0,1.067971132E1
7.337466410E0,6.574280262E0,6.945167542E0,-3.720540047E0,1.026152676E1
7.339972400E0,6.813562393E0,6.748956203E0,-2.966202736E0,1.003849595E1
7.342478390E0,7.282855034E0,6.569494724E0,-2.219342947E0,1.005602911E1
7.344984379E0,7.862216949E0,6.399304867E0,-1.527518153E0,1.025177399E1
7.347490369E0,8.405686378E0,6.234200478E0,-9.984052777E-1,1.051273666E1
7.349996358E0,8.805587769E0,6.071488380E0,-6.702894568E-1,1.071683886E1
7.352502348E0,9.166903496E0,5.990132332E0,-5.482555032E-1,1.096423226E1
7.355008338E0,9.480662346E0,6.002096653E0,-6.774678826E-1,1.124131156E1
7.357514327E0,9.763015747E0,6.059524059E0,-8.668000102E-1,1.152326562E1
7.360020317E0,1.000977516E1,6.167201042E0,-9.744769931E-1,1.179743925E1
7.362526306E0,1.036630630E1,6.916453838E0,-1.264008522E0,1.252578771E1
7.365032296E0,1.094088268E1,1.049342442E1,-1.888834357E0,1.527686372E1
7.367538285E0,9.926026344E0,1.755584145E1,-6.272186637E-1,2.017738762E1
7.370044275E0,7.110571384E0,1.953590202E1,-2.295913219E0,2.091609215E1
7.372550265E0,5.685945034E0,1.801077652E1,-6.296413898E0,1.990886410E1
7.375056254E0,6.272485256E0,1.812563133E1,-6.890132904E0,2.038029720E1
7.377562244E0,7.211070061E0,1.953590202E1,-8.300402641E0,2.241757532E1
7.380068233E0,6.298806667E0,2.170499420E1,-1.017248726E1,2.478429413E1
7.382574223E0,3.380460262E0,2.425694084E1,-1.092413235E1,2.681722130E1
7.385080213E0,-5.099703074E-1,2.737179756E1,-1.000977516E1,2.914911611E1
7.387586202E0,-5.278865814E0,3.142733192E1,-6.811169624E0,3.258735411E1
7.390092192E0,-1.132403278E1,3.494897079E1,-2.923131943E0,3.685388688E1
7.392598181E0,-1.932024765E1,3.647648621E1,1.141974568E0,4.129297908E1
7.395104171E0,-2.813062096E1,3.568655777E1,6.772884369E0,4.594272743E1
7.397610160E0,-3.576073456E1,3.182962608E1,1.418255901E1,4.993095446E1
7.400116150E0,-4.004358673E1,2.520988274E1,2.085494423E1,5.171030579E1
7.402622140E0,-3.892793274E1,1.659601974E1,2.337129784E1,4.834283175E1
7.405128129E0,-3.159722328E1,7.416852951E0,1.979911232E1,3.801840443E1
7.407634119E0,-2.170738792E1,-2.081755698E-1,1.164018440E1,2.463225366E1
7.410140108E0,-1.303340626E1,-4.953442097E0,2.190629244E0,1.411400453E1
7.412646098E0,-6.207879066E0,-6.282056808E0,-5.223830700E0,1.026111141E1
7.415152088E0,-1.180259824E0,-4.680361271E0,-9.674481392E0,1.081177067E1
7.417658077E0,2.250449657E0,-9.840483069E-1,-1.203500080E1,1.228308263E1
7.420164067E0,4.718646049E0,3.502494097E0,-1.311715508E1,1.437333791E1
7.422670056E0,7.007380962E0,7.632505894E0,-1.258086300E1,1.629836335E1
7.425176046E0,9.349057198E0,1.070399284E1,-1.051496029E1,1.767893445E1
7.427682035E0,1.162582779E1,1.249950695E1,-7.402495861E0,1.860630245E1
7.430188025E0,1.367737389E1,1.309801197E1,-4.235296249E0,1.940531392E1
7.432694015E0,1.541306782E1,1.269362545E1,-1.654337764E0,2.003565871E1
7.435200004E0,1.668216133E1,1.186511040E1,1.148554832E-1,2.047165219E1
7.437705994E0,1.748644829E1,1.096750259E1,8.500502706E-1,2.065876502E1
7.440211983E0,1.794377708E1,1.027059269E1,7.061817646E-1,2.068726427E1
7.442717973E0,1.809452438E1,9.801301003E0,-4.785645381E-2,2.057862008E1
7.445223963E0,1.800599098E1,9.478269577E0,-1.024726272E0,2.037408573E1
7.447729952E0,1.781695747E1,9.361021042E0,-1.539482236E0,2.018520979E1
7.450235942E0,1.743380737E1,9.296415329E0,-1.635195136E0,1.982510632E1
7.452741931E0,1.665105438E1,9.303593636E0,-1.750050664E0,1.915403727E1
7.455247921E0,1.552582932E1,9.092725754E0,-2.092523336E0,1.811374317E1
7.457753910E0,1.460399437E1,8.487042427E0,-3.586242914E0,1.726753251E1
7.460259900E0,1.358166122E1,7.654041290E0,-4.951049328E0,1.635722345E1
7.462765890E0,1.243729401E1,6.677171707E0,-5.930311680E0,1.531141734E1
7.465271879E0,1.150618649E1,5.798407555E0,-6.978667259E0,1.465317898E1
7.467777869E0,1.090977573E1,5.144867897E0,-8.333902359E0,1.466106411E1
7.470283858E0,1.038335514E1,4.824229717E0,-9.583553314E0,1.493089918E1
7.472789848E0,9.767801285E0,5.006083965E0,-1.056999493E1,1.523796612E1
7.475295838E0,8.975478172E0,5.762515068E0,-1.113260746E1,1.541754641E1
7.477801827E0,7.984251022E0,6.971488953E0,-1.123789120E1,1.544798114E1
7.480307817E0,6.882954121E0,8.331509590E0,-1.099860954E1,1.541942027E1
7.482813806E0,5.889334679E0,9.468698502E0,-1.050299549E1,1.531840163E1
7.485319796E0,5.152046204E0,1.019641590E1,-9.810872078E0,1.505867485E1
7.487825785E0,4.654039860E0,1.051496029E1,-9.011369705E0,1.460921835E1
7.490331775E0,4.331008911E0,1.049342442E1,-8.108677864E0,1.395063622E1
7.492837765E0,4.081856251E0,1.024666500E1,-7.136892796E0,1.313738684E1
7.495343754E0,3.914358854E0,9.827920914E0,-6.011667728E0,1.216759564E1
7.497849744E0,3.854538202E0,9.339486122E0,-4.793122768E0,1.118291070E1
7.500355733E0,3.914358854E0,8.922835350E0,-3.672683716E0,1.041286712E1
7.502861723E0,4.077070713E0,8.644968987E0,-2.779562712E0,9.954092789E0
7.505367713E0,4.345366001E0,8.542078018E0,-2.250449657E0,9.844482019E0
7.507873702E0,4.579862595E0,8.484649658E0,-2.030309916E0,9.853252233E0
7.510379692E0,4.737788677E0,8.453543663E0,-2.030309916E0,9.901070668E0
7.512885681E0,4.756931305E0,8.436793327E0,-2.209771633E0,9.934332779E0
7.515391671E0,4.541577339E0,8.386544228E0,-2.533101797E0,9.867960961E0
7.517897660E0,4.112963200E0,8.400900841E0,-2.839383125E0,9.775157173E0
7.520403650E0,3.701397419E0,8.549256325E0,-3.131606579E0,9.828381674E0
7.522909588E0,3.344567776E0,8.786444664E0,-3.291925669E0,9.961150438E0
7.525415629E0,3.052344322E0,8.982656479E0,-3.076272726E0,9.973383436E0
7.527921619E0,2.762812853E0,9.224330902E0,-2.695813894E0,9.999441385E0
7.530427608E0,2.482553482E0,9.418449402E0,-2.236092806E0,9.993516496E0
7.532933598E0,2.310270309E0,9.526125908E0,-1.680658817E0,9.945302297E0
7.535439588E0,2.231307030E0,9.533304214E0,-1.460519075E0,9.899279584E0
7.537945525E0,2.178664923E0,9.468698502E0,-1.541875124E0,9.837693381E0
7.540451567E0,2.267199516E0,9.389735222E0,-1.946262121E0,9.853692578E0
7.542957556E0,2.496910334E0,9.363413811E0,-2.679064035E0,1.005412669E1
7.545463546E0,2.825026274E0,9.387342453E0,-3.777967930E0,1.050599893E1
7.547969588E0,3.234498024E0,9.466305733E0,-4.855336189E0,1.111967676E1
7.550475525E0,3.816252947E0,9.652945518E0,-5.714658737E0,1.184907035E1
7.552981515E0,4.426722050E0,9.731908798E0,-6.219843388E0,1.236900840E1
7.555487556E0,4.931906700E0,9.712766647E0,-6.140880108E0,1.250487697E1
7.557993546E0,5.449055195E0,9.719944954E0,-5.705087185E0,1.251868812E1
7.560499483E0,5.985346794E0,9.724730492E0,-5.053940296E0,1.248747660E1
7.563005473E0,6.538387775E0,9.772586823E0,-4.465006828E0,1.257737071E1
7.565511515E0,7.079464912E0,9.890133858E0,-3.856930971E0,1.275968212E1
7.568017504E0,7.596613884E0,9.937990189E0,-3.399602890E0,1.296261900E1
7.570523494E0,7.742575645E0,9.971489906E0,-3.033201694E0,1.298377453E1
7.573029431E0,7.495816231E0,9.878170013E0,-2.700599432E0,1.269089205E1
7.575535421E0,7.012166977E0,9.784550667E0,-2.408375978E0,1.227632650E1
7.578041463E0,6.382555485E0,9.648159981E0,-2.362912416E0,1.180708942E1
7.580547452E0,5.712265968E0,9.607481956E0,-2.571387053E0,1.146933840E1
7.583053442E0,5.046761990E0,9.526125908E0,-2.915953398E0,1.116779592E1
7.585559431E0,4.419543266E0,9.506983757E0,-3.440280676E0,1.103406697E1
7.588065421E0,3.703790426E0,9.344271660E0,-3.890430450E0,1.077816893E1
7.590571410E0,3.064308405E0,9.262915611E0,-4.304687977E0,1.066404849E1
7.593077400E0,2.590529680E0,9.202795982E0,-4.666004181E0,1.063832190E1
7.595583390E0,2.305484533E0,9.181260109E0,-4.896014214E0,1.065747396E1
7.598089379E0,2.090130568E0,9.135796547E0,-4.888835907E0,1.057034251E1
7.600595369E0,2.015953064E0,9.176474571E0,-4.888835907E0,1.059115050E1
7.603101358E0,2.049452543E0,9.260522842E0,-4.917549610E0,1.068362454E1
7.605607348E0,2.123630047E0,9.277272224E0,-4.922335148E0,1.071480134E1
7.608113338E0,2.312663078E0,9.387342453E0,-5.274080276E0,1.101301646E1
7.610619327E0,2.417947292E0,9.253045082E0,-5.321936607E0,1.094478514E1
7.613125317E0,2.470589399E0,9.004191399E0,-5.053940296E0,1.061704230E1
7.615631306E0,2.691028118E0,9.011369705E0,-5.233402252E0,1.076266303E1
7.618137296E0,2.930310488E0,8.946763992E0,-5.223830700E0,1.076660172E1
7.620643285E0,3.057130098E0,8.836693764E0,-4.773980141E0,1.049876600E1
7.623149275E0,3.160320520E0,8.874979019E0,-4.347758770E0,1.037573538E1
7.625655265E0,3.184248686E0,8.886942863E0,-3.986143351E0,1.024726949E1
7.628161254E0,3.162713289E0,8.920442581E0,-3.581457376E0,1.011948063E1
7.630667244E0,3.107678413E0,8.963513374E0,-3.461816072E0,1.009883199E1
7.633173233E0,3.045166016E0,8.997013092E0,-3.346960783E0,1.007082058E1
7.635679223E0,3.016452074E0,9.023334503E0,-3.492922783E0,1.013509044E1
7.638185213E0,2.968595505E0,9.147761345E0,-3.904787540E0,1.037985851E1
7.640691202E0,2.853740215E0,9.217152596E0,-4.316651821E0,1.057039347E1
7.643197192E0,2.602493763E0,9.011369705E0,-4.304687977E0,1.032027598E1
7.645703181E0,2.348555326E0,8.796015739E0,-4.201497555E0,1.002687323E1
7.648209171E0,2.161915302E0,8.649754524E0,-4.010071754E0,9.776134542E0
7.650715160E0,2.090130568E0,8.647361755E0,-3.842574120E0,9.690762972E0
7.653221150E0,2.020738840E0,8.628219604E0,-3.454637766E0,9.511260752E0
7.655727140E0,2.006381750E0,8.736195564E0,-3.208176851E0,9.520455839E0
7.658233129E0,1.953440547E0,8.982656479E0,-3.270390272E0,9.757023108E0
7.660739119E0,1.819442511E0,9.107083321E0,-3.150749207E0,9.806964781E0
7.663245108E0,1.642373681E0,9.032905579E0,-2.963809967E0,9.647535645E0
7.665751098E0,1.491625786E0,8.831908226E0,-2.896811008E0,9.413769936E0
7.668257088E0,1.505982757E0,8.745766640E0,-2.980559587E0,9.361631996E0
7.670763077E0,1.668694735E0,8.975478172E0,-3.447459221E0,9.758520668E0
7.673269067E0,1.797907114E0,9.181260109E0,-3.842574120E0,1.011401913E1
7.675775056E0,1.843370795E0,9.253045082E0,-3.703790426E0,1.013582373E1
7.678281046E0,1.886441588E0,9.375378609E0,-3.670290947E0,1.024340869E1
7.680787035E0,1.927119493E0,9.435198784E0,-3.591028690E0,1.027775524E1
7.683293025E0,1.994417667E0,9.487840652E0,-3.267997503E0,1.023115975E1
7.685799015E0,2.145165443E0,9.490233421E0,-2.805883646E0,1.012616651E1
7.688305004E0,2.329412937E0,9.492626190E0,-2.429911375E0,1.007177174E1
7.690810994E0,2.542673111E0,9.480662346E0,-2.322234392E0,1.008667029E1
7.693316983E0,2.686242580E0,9.528518677E0,-2.439482689E0,1.019606018E1
7.695822973E0,2.743670225E0,9.566803932E0,-2.576172590E0,1.028047319E1
7.698328963E0,2.614457846E0,9.506983757E0,-2.621636391E0,1.020250495E1
7.700834952E0,2.389233351E0,9.425627708E0,-2.760420084E0,1.010795789E1
7.703340942E0,2.135594130E0,9.408877373E0,-3.179463148E0,1.015857872E1
7.705846931E0,1.814656854E0,9.346664429E0,-3.435495138E0,1.012204240E1
7.708352921E0,1.498804331E0,9.217152596E0,-3.461816072E0,9.959241282E0
7.710858910E0,1.235294700E0,9.013762474E0,-3.181855917E0,9.638364696E0
7.713364900E0,1.086939692E0,8.836693764E0,-2.980559587E0,9.388947227E0
7.715870890E0,1.082154036E0,8.779266357E0,-2.892025232E0,9.306470065E0
7.718376879E0,1.182652593E0,8.834300995E0,-2.793919563E0,9.340745567E0
7.720882869E0,1.359721422E0,8.985049248E0,-2.817847729E0,9.514211378E0
7.723388858E0,1.489233017E0,9.119047165E0,-2.848954439E0,9.669093937E0
7.725894848E0,1.561017632E0,9.159725189E0,-2.846561670E0,9.718037607E0
7.728400838E0,1.568196177E0,9.154939651E0,-2.860918522E0,9.718899838E0
7.730906827E0,1.537089467E0,9.152546883E0,-2.872882605E0,9.715205244E0
7.733412817E0,1.482054472E0,9.176474571E0,-2.903989315E0,9.738445716E0
7.735918806E0,1.400399446E0,9.255437851E0,-2.949453115E0,9.814454753E0
7.738424796E0,1.314257860E0,9.358628273E0,-2.975774050E0,9.907897258E0
7.740930785E0,1.252044439E0,9.361021042E0,-2.915953398E0,9.884286238E0
7.743436775E0,1.228116274E0,9.303593636E0,-2.863311291E0,9.811405387E0
7.745942765E0,1.199402332E0,9.202795982E0,-2.789133787E0,9.690680427E0
7.748448754E0,1.213759303E0,9.044869423E0,-2.683849812E0,9.512408966E0
7.750954744E0,1.259222865E0,8.946763992E0,-2.626421928E0,9.408948948E0
7.753460681E0,1.331007600E0,8.913264275E0,-2.662314177E0,9.397115410E0
7.755966723E0,1.383649707E0,8.922835350E0,-2.748456001E0,9.438510878E0
7.758472713E0,1.371685624E0,8.997013092E0,-2.848954439E0,9.536472483E0
7.760978702E0,1.292722464E0,9.193224907E0,-3.122035265E0,9.794570933E0
7.763484692E0,1.151545882E0,9.305986404E0,-3.184248686E0,9.902872339E0
7.765990681E0,1.010369420E0,9.349057198E0,-3.110071182E0,9.904456553E0
7.768496723E0,9.002995491E-1,9.404091835E0,-2.980559587E0,9.906120228E0
7.771002713E0,8.282157183E-1,9.509376526E0,-3.054737091E0,1.002225533E1
7.773508702E0,7.588238716E-1,9.485447884E0,-2.932703257E0,9.957423543E0
7.776014692E0,6.798607111E-1,9.375378609E0,-2.607279301E0,9.754888005E0
7.778520629E0,6.511468887E-1,9.396913528E0,-2.657528639E0,9.787156615E0
7.781026619E0,6.391827464E-1,9.497411728E0,-2.913560629E0,9.954808871E0
7.783532660E0,5.602195859E-1,9.562018394E0,-2.982952595E0,1.003215071E1
7.786038650E0,4.142574072E-1,9.550054550E0,-2.868097067E0,9.980036668E0
7.788544640E0,2.273181528E-1,9.516554832E0,-2.875275612E0,9.944028322E0
7.791050629E0,4.067798331E-2,9.399306297E0,-2.944667339E0,9.849856817E0
7.793556619E0,-1.196411327E-1,9.298808098E0,-3.018844843E0,9.777298718E0
7.796062608E0,-2.850449979E-1,9.322735786E0,-3.153141975E0,9.845656784E0
7.798568598E0,-4.310071766E-1,9.423234940E0,-3.234498024E0,9.972216473E0
7.801074588E0,-5.099703074E-1,9.648159981E0,-3.284747362E0,1.020473547E1
7.803580577E0,-5.530411601E-1,9.882955551E0,-3.155534744E0,1.038922829E1
7.806086567E0,-5.434698462E-1,1.023230743E1,-3.232105255E0,1.074439292E1
7.808592556E0,-4.740779996E-1,1.048863888E1,-3.361317635E0,1.102428010E1
7.811098546E0,-2.994019389E-1,1.073749256E1,-3.390031576E0,1.126391149E1
7.813604535E0,7.178467698E-3,1.111107159E1,-3.521636724E0,1.165580922E1
7.816110525E0,3.664009571E-1,1.148195934E1,-3.634099483E0,1.204891361E1
7.818616515E0,6.942176819E-1,1.186989594E1,-3.516851187E0,1.239937942E1
7.821122504E0,9.936196208E-1,1.209033489E1,-3.282354355E0,1.256731188E1
7.823628494E0,1.175474167E0,1.227936745E1,-3.105285645E0,1.272035390E1
7.826134483E0,1.275972724E0,1.238225937E1,-2.927917719E0,1.278753908E1
7.828640473E0,1.175474167E0,1.251386452E1,-2.808276415E0,1.287885713E1
7.831146463E0,8.763712645E-1,1.251386452E1,-2.530709028E0,1.279723876E1
7.833652452E0,3.975076675E-1,1.240140152E1,-2.135594130E0,1.259021582E1
7.836158442E0,-1.363908947E-1,1.237268734E1,-1.965703845E0,1.252860671E1
7.838664431E0,-7.277171612E-1,1.235354519E1,-2.059023857E0,1.254508789E1
7.841170421E0,-1.383649707E0,1.225543976E1,-1.879263043E0,1.247565308E1
7.843676410E0,-2.037488461E0,1.202542973E1,-1.436590910E0,1.228112832E1
7.846182400E0,-2.633600473E0,1.174786186E1,-9.888339639E-1,1.207997940E1
7.848688390E0,-3.102892876E0,1.154925728E1,-9.266205430E-1,1.199466188E1
7.851194379E0,-3.459423304E0,1.136231804E1,-1.151545882E0,1.193297694E1
7.853700369E0,-3.708575964E0,1.120678520E1,-1.357328653E0,1.188225195E1
7.856206358E0,-3.892823458E0,1.119960594E1,-1.637588024E0,1.196941696E1
7.858712348E0,-3.978965044E0,1.139103222E1,-1.915155411E0,1.221702083E1
7.861218338E0,-4.000500202E0,1.173829079E1,-2.137987137E0,1.258421477E1
7.863724327E0,-3.923929930E0,1.209990597E1,-2.171486616E0,1.290427467E1
7.866230317E0,-3.830610037E0,1.243729401E1,-2.001596212E0,1.316686154E1
7.868736306E0,-3.725325823E0,1.273190975E1,-1.905584097E0,1.340189648E1
7.871242296E0,-3.593421459E0,1.296162128E1,-1.946262121E0,1.359059382E1
7.873748285E0,-3.337389469E0,1.330170155E1,-2.193022013E0,1.388822444E1
7.876254275E0,-3.073879719E0,1.366301727E1,-2.427518606E0,1.421336076E1
7.878760265E0,-2.858525753E0,1.395524120E1,-2.566601276E0,1.447436937E1
7.881266254E0,-2.674278498E0,1.417538071E1,-2.518445730E0,1.464362498E1
7.883772244E0,-2.444268227E0,1.443410397E1,-2.317448616E0,1.482188829E1
7.886278233E0,-2.121237278E0,1.477149200E1,-2.183450699E0,1.508191236E1
7.888784223E0,-1.704586983E0,1.514028645E1,-2.154736757E0,1.538755279E1
7.891290213E0,-1.199402332E0,1.571725559E1,-2.533101797E0,1.596519007E1
7.893796202E0,-8.186444640E-1,1.643779373E1,-3.196212769E0,1.676564993E1
7.896302192E0,-6.966105103E-1,1.723280907E1,-4.074677944E0,1.772168093E1
7.898808181E0,-8.644071817E-1,1.810409546E1,-4.888835907E0,1.877248488E1
7.901314171E0,-1.237687469E0,1.891107559E1,-5.264508724E0,1.966915612E1
7.903820160E0,-1.783550143E0,1.954547310E1,-5.192724228E0,2.030199386E1
7.906326202E0,-2.394019127E0,2.003151512E1,-4.694717884E0,2.071311907E1
7.908832192E0,-3.042773008E0,2.027797508E1,-3.938287020E0,2.087977121E1
7.911338181E0,-3.612564087E0,2.022054863E1,-3.131606579E0,2.077806935E1
7.913844171E0,-3.878466368E0,2.006262207E1,-2.626421928E0,2.060216974E1
7.916350160E0,-3.897608995E0,1.974886322E1,-2.190629244E0,2.024864961E1
7.918856150E0,-3.651148319E0,1.943061638E1,-1.656730533E0,1.983997210E1
7.921362140E0,-3.222533941E0,1.913600159E1,-1.168295622E0,1.944058117E1
7.923868129E0,-2.700599432E0,1.887996864E1,-7.731808424E-1,1.908780401E1
7.926374119E0,-2.317448616E0,1.853988838E1,-5.482555032E-1,1.869220729E1
7.928880108E0,-2.059023857E0,1.825035667E1,-6.391827464E-1,1.837725911E1
7.931386098E0,-1.931905150E0,1.829582024E1,-9.266205430E-1,1.842085561E1
7.933892088E0,-1.965703845E0,1.879113579E1,-1.225723386E0,1.893338780E1
7.936398077E0,-2.389233351E0,1.961964989E1,-1.556231976E0,1.982576495E1
7.938904067E0,-3.279961586E0,2.049123573E1,-1.812264085E0,2.083106313E1
7.941410056E0,-4.431507587E0,2.129313087E1,-2.140379906E0,2.185444824E1
7.943916046E0,-5.638088226E0,2.178395844E1,-2.475374937E0,2.263749909E1
7.946422035E0,-6.641279221E0,2.177917290E1,-2.896811008E0,2.295278797E1
7.948928025E0,-7.211070061E0,2.113998985E1,-3.691826344E0,2.263908753E1
7.951434015E0,-7.182356358E0,2.004347801E1,-5.001298428E0,2.187099082E1
7.953940004E0,-6.495316982E0,1.883689880E1,-6.552744865E0,2.097513682E1
7.956445994E0,-5.118546963E0,1.802273941E1,-8.132605553E0,2.042444447E1
7.958951983E0,-3.452244759E0,1.783370781E1,-9.530911446E0,2.051334690E1
7.961457973E0,-1.910369754E0,1.804666901E1,-1.008873844E1,2.076329497E1
7.963963963E0,-6.320042610E-1,1.833410645E1,-9.471091270E0,2.064559174E1
7.966469952E0,3.783650696E-1,1.835324860E1,-8.154440880E0,2.008680662E1
7.968975942E0,1.266401410E0,1.794377708E1,-6.789634228E0,1.922711735E1
7.971481931E0,2.209771633E0,1.722802353E1,-5.664409637E0,1.826946693E1
7.973987921E0,3.334996462E0,1.657926941E1,-4.893621445E0,1.760516704E1
7.976493910E0,4.563112736E0,1.623918915E1,-4.450650215E0,1.744538762E1
7.978999900E0,5.779264927E0,1.610997772E1,-4.191926003E0,1.762111032E1
7.981505890E0,6.894918442E0,1.606212044E1,-4.302295208E0,1.800114878E1
7.984011879E0,7.888537884E0,1.599751472E1,-4.967798710E0,1.851562938E1
7.986517869E0,8.721838951E0,1.603340721E1,-6.171987057E0,1.926743485E1
7.989023858E0,9.200403214E0,1.605494308E1,-7.534101009E0,1.997927163E1
7.991529848E0,9.181260109E0,1.597568035E1,-8.522934914E0,2.030168267E1
7.994035838E0,8.673683167E0,1.586082458E1,-8.769695282E0,2.009243867E1
7.996541827E0,7.728219032E0,1.587278938E1,-8.367402077E0,1.953674051E1
7.999047817E0,6.507281303E0,1.619372559E1,-7.603792191E0,1.903678318E1
8.001553806E0,5.099404335E0,1.723998833E1,-6.796812534E0,1.922024409E1
8.004059796E0,3.248854876E0,1.830539322E1,-5.781657696E0,1.946972123E1
