"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.729524979E1,2.111127663E1,7.318747044E0,-4.232903481E0,2.274131771E1
1.729775583E1,2.189402771E1,6.305984974E0,-2.906382322E0,2.296869509E1
1.730026187E1,2.253081894E1,5.077868938E0,-2.753241539E0,2.325946891E1
1.730276796E1,2.314846611E1,3.610171080E0,-3.303889751E0,2.366010368E1
1.730527401E1,2.367757797E1,2.207378864E0,-3.885644913E0,2.409561073E1
1.730778005E1,2.393151665E1,1.321436286E0,-4.098606110E0,2.431588483E1
1.731028609E1,2.390280342E1,1.113260746E0,-3.919144392E0,2.424753706E1
1.731279218E1,2.356032944E1,1.415055513E0,-3.550350666E0,2.386831572E1
1.731529823E1,2.287089729E1,1.994417667E0,-3.205784082E0,2.318043780E1
1.731780427E1,2.201366997E1,2.702992201E0,-2.966202736E0,2.237646511E1
1.732031036E1,2.112563324E1,3.473780155E0,-2.863311291E0,2.159995555E1
1.732281640E1,2.032583237E1,4.211368084E0,-2.841775894E0,2.095115206E1
1.732532244E1,1.962682915E1,4.840979099E0,-2.832204819E0,2.041246886E1
1.732782849E1,1.906900215E1,5.365306377E0,-2.805883646E0,2.000715718E1
1.733033458E1,1.857099533E1,5.743372440E0,-2.796312332E0,1.963892964E1
1.733284062E1,1.810409546E1,6.011667728E0,-2.851347208E0,1.928804298E1
1.733534666E1,1.765394592E1,6.119344711E0,-2.987738132E0,1.892180661E1
1.733785270E1,1.715863228E1,6.114559174E0,-3.227319479E0,1.849924557E1
1.734035880E1,1.659841156E1,5.982954025E0,-3.567100286E0,1.800075581E1
1.734286484E1,1.601187134E1,5.719444275E0,-3.911965847E0,1.744693507E1
1.734537088E1,1.538674736E1,5.413163185E0,-4.232903481E0,1.685146290E1
1.734787692E1,1.476909924E1,5.041976452E0,-4.488935471E0,1.623879184E1
1.735038302E1,1.415384483E1,4.630111694E0,-4.697110653E0,1.561512428E1
1.735288906E1,1.354816151E1,4.184747696E0,-4.872086048E0,1.499339908E1
1.735539510E1,1.292333603E1,3.722932816E0,-5.003691196E0,1.434955639E1
