Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),magnitude
9.168136507,-11.67607689,10.17009449,4.821836948,16.21763562,
9.170642549,-11.55165005,9.969097137,3.387638569,15.63008674,
9.17314859,-11.30010509,9.533304214,2.26241374,14.9564294,
9.175654632,-10.8619194,8.932407379,1.527518153,14.14575931,
9.178160622,-10.23230743,8.264510155,1.132403374,13.20168856,
9.180666663,-9.401699066,7.567600727,0.9194421172,12.10396216,
9.183172705,-8.475078583,6.921239376,0.8668000102,10.97642263,
9.185678747,-7.395317554,6.351448536,0.789930582,9.780368631,
9.188184788,-6.246164322,5.805585861,0.6678966284,8.553682355,
9.19069083,-5.152046204,5.319543839,0.6583253145,7.434683514,
9.193196872,-3.981357813,4.936692238,0.7109674215,6.381819095,
9.195702913,-2.580958366,4.730610371,0.6774678826,5.43129665,
9.198208903,-0.950548768,4.953442097,0.3520440459,5.056092026,
9.200714945,0.8330013752,5.968596935,-0.555433929,6.051987072,
9.203220986,2.662314177,7.086643219,-1.838585138,7.790303216,
9.205727028,4.457828522,8.156833649,-3.684647799,9.999139948,
9.20823307,6.160022736,9.05922699,-5.135296345,12.0990389,
9.210739111,7.814360619,10.00498962,-5.324329376,13.76635509,
9.213245153,9.332307816,11.19242764,-4.421936035,15.22878603,
9.215751195,10.61545849,12.69841099,-2.944667339,16.81096863,
9.218257184,11.40060329,14.58485222,-0.9936196208,18.53858003,
9.220763226,11.56361485,16.78983879,1.752443433,20.4618409,
9.223269268,11.05125141,19.26760674,5.640480995,22.91693376,
9.225775309,9.897313118,21.829422,10.68485069,26.24207511,
9.228281351,8.053643227,24.11576462,15.85843182,29.96533217,
9.230787393,5.666802406,25.74617386,19.45215225,32.76223962,
9.233293434,2.990130901,26.23939323,19.85653877,33.04131916,
9.235799476,0.1627119333,25.3678093,16.73241043,30.389567,
9.238305518,-2.147558212,23.36411858,11.03210926,25.92684859,
9.240811507,-3.342175007,20.88126564,4.543970108,21.62972614,
9.243317549,-4.52482748,18.43221283,0.0143569354,18.97948207,
9.24582359,-6.143272877,16.38515282,-2.21216464,17.63821722,
9.248329632,-8.161619186,14.83131313,-2.413161755,17.09980195,
9.250835674,-10.22034359,13.76860046,-1.256830096,17.19329531,
9.253341715,-12.26501083,13.15543938,0.8114659786,18.00429263,
9.255847757,-13.57687569,12.82044506,2.868097067,18.8923621,
9.258353799,-13.96481228,12.6433754,4.443471432,19.35498287,
9.260859788,-13.17697525,12.52104282,5.247759342,18.91951818,
9.26336583,-11.30967617,12.29372501,5.358128071,17.54291841,
9.265871872,-8.298009872,11.78614712,4.821836948,15.19935338,
9.268377913,-4.891228676,11.01296616,3.84257412,12.64811912,
9.270883955,-1.706979871,9.99302578,2.48733902,10.43844816,
9.273389997,1.07497561,8.817551613,0.7827520967,8.917257978,
9.275896038,3.428316593,7.656434059,-0.9936196208,8.447580548,
9.27840208,5.370092392,6.69152832,-2.552244425,8.95144654,
9.28090807,7.024429798,5.925526142,-3.583850145,9.863997968,
9.283414111,8.434400558,5.391627789,-3.943072557,10.75902338,
9.285920153,9.719944954,5.106582642,-3.684647799,11.58150014,
9.288426195,10.84038353,5.065904617,-2.944667339,12.32267708,
9.290932236,11.83639622,5.278865814,-2.331805706,13.16829592,
9.293438278,12.59043407,5.626124382,-2.55942297,14.02579594,
9.29594432,13.30648708,6.047560215,-3.84257412,15.11294012,
9.298450361,14.01745415,6.408876419,-5.899205208,16.50343418,
9.300956403,14.72363567,6.636493683,-8.168797493,18.09855653,
9.303462445,15.40349674,6.782455921,-9.940383911,19.54688345,
9.305968434,16.05254936,6.995417118,-10.53888798,20.43742551,
9.308474476,16.60080528,7.328318596,-9.724730492,20.58789384,
9.310980518,17.07458496,7.792825222,-7.816753387,20.33153241,
9.313486559,17.34527206,8.329116821,-5.518447399,20.01714045,
9.315992601,17.31416512,8.839086533,-3.567100286,19.76446227,
9.318498643,16.9669075,9.226723671,-2.444268227,19.46748127,
9.321004684,16.28704643,9.418449402,-2.142772675,18.93585344,
9.323510726,15.40110397,9.420842171,-2.39162612,18.21170355,
9.326016715,14.30698586,9.296415329,-2.825026274,17.29433305,
9.328522757,13.03340626,9.152546883,-3.232105255,16.25070145,
9.331028799,11.66172028,9.085547447,-3.476173162,15.1863976,
9.33353484,10.277771,9.114261627,-3.524029493,14.181718,
9.336040882,8.97308445,9.195617676,-3.418745279,13.29524156,
9.338546924,7.764111042,9.341878891,-3.222533941,12.56729273,
9.341052965,6.636493683,9.538089752,-2.951845884,11.98881139,
9.343559007,5.640480995,9.741479874,-2.600100994,11.55300745,
9.346065049,4.737788677,9.937990189,-2.202593327,11.22772051,
9.348571038,3.921537161,10.10548782,-1.919941068,11.00842911,
9.35107708,3.162713289,10.2275219,-1.831406593,10.86089359,
9.353583122,2.45383954,10.31605625,-1.917548299,10.77586825,
9.356089163,1.797907114,10.35434151,-2.073380709,10.71185164,
9.358595205,1.2352947,10.38066292,-2.169093609,10.67656699,
9.361101247,0.8330013752,10.40249729,-2.173879385,10.65981204,
9.363607288,0.6224330068,10.41924667,-2.121237278,10.6511864,
9.36611333,0.5913262963,10.45035362,-2.082952023,10.67231216,
9.368619372,0.7181459069,10.44556808,-2.133201361,10.68532518,
9.371125413,0.9146564603,10.44556808,-2.260020971,10.72633133,
9.373631403,1.103689432,10.40728283,-2.40598321,10.73864151,
9.376137445,1.261615753,10.31605625,-2.523231506,10.69482997,
9.378643486,1.381256819,10.17966557,-2.547458887,10.58409222,
9.381149528,1.4054842,9.997811317,-2.484946251,10.39743117,
9.38365557,1.388435364,9.763015747,-2.348555326,10.13705783,
9.386161611,1.366899967,9.516554832,-2.200200319,9.862763956,
9.388667653,1.400399446,9.320343018,-2.059023857,9.647253071,
9.391173695,1.508375525,9.1860466,-1.927119493,9.506441943,
9.393679736,1.704586983,9.126225471,-1.785943031,9.454268911,
9.396185726,1.982453585,9.145368576,-1.647159338,9.501632622,
