Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),magnitude
9.906642029,13.08604813,8.798408508,-4.737788677,16.46521453,
9.909148071,12.89462185,7.560422421,-3.483351469,15.34812683,
9.911654113,12.47557926,6.026024818,-2.19780755,14.02795106,
9.914160154,11.84836006,4.290330887,-0.9625129104,12.63791938,
9.916666196,11.11107159,2.51844573,0.1028913707,11.39337822,
9.919172238,10.32562828,0.794716239,0.9720842242,10.40168837,
9.921678279,9.612267494,-0.7971090674,1.561017632,9.770764826,
9.924184321,8.97308445,-2.171486616,1.93190515,9.432065319,
9.926690363,8.482256889,-3.308675528,2.106880426,9.345317588,
9.929196404,8.20468998,-4.237689018,2.003988981,9.449387161,
9.931702446,8.199904442,-4.900799751,1.561017632,9.679516884,
9.934208488,8.46072197,-5.26690197,0.7636095285,9.995357528,
9.936714529,9.004191399,-5.314758301,-0.2344966233,10.45835107,
9.939220623,9.715159416,-4.802694321,-1.338186026,10.91974986,
9.941726665,10.35673428,-3.148356438,-2.26241374,11.05859887,
9.944232707,11.02014446,-1.18743825,-3.514458179,11.62776891,
9.946738748,11.86750317,0.4668995142,-5.183153152,12.95842209,
9.94924479,12.77498055,0.9601200819,-6.997809887,14.59764713,
9.951750832,13.69412422,0.6104688644,-8.908478737,16.34817127,
9.954256873,14.68295765,0.347258389,-10.88584709,18.28145237,
9.956762915,15.55932903,0.9912267923,-11.78614712,19.54452646,
9.959268957,16.10279846,2.080559254,-10.91934681,19.56683367,
9.961774998,15.97807312,3.356531858,-9.698409081,18.99010967,
9.96428104,14.99910927,4.599005222,-9.205188751,18.18954721,
9.966787082,13.53141212,5.386841774,-8.886942863,17.06150438,
9.969293123,12.09272766,6.34187746,-8.592327118,16.13324386,
9.971799165,11.07278633,8.372187614,-8.164011955,16.10438492,
9.974305207,11.27856922,13.63669586,-8.08953476,19.45780487,
9.976811248,12.86590862,23.04557419,-10.9049902,28.55781689,
9.97931729,15.31256962,34.19971848,-17.26630974,41.25798085,
9.981823332,17.82174301,45.61706924,-22.4638195,53.88093092,
9.984329373,19.44018936,54.32933807,-22.41596222,61.90374221,
9.986835415,18.78395653,54.84409332,-18.33889198,60.80317882,
9.989341457,15.43490219,46.90291214,-9.176474571,50.2227743,
9.99184755,10.00977516,35.05425262,9.461520195,37.66319942,
9.994353592,6.011667728,21.51326942,26.87139893,34.94328248,
9.996859634,6.909275532,9.456734657,36.68227005,38.50658197,
9.999365675,10.98425198,1.309472203,37.35525131,38.95873855,
10.00187172,14.58245945,-3.718147278,31.6498642,35.04549395,
10.00437776,16.93580055,-6.866204739,22.69352913,29.13695887,
10.0068838,18.41785431,-9.530911446,13.2777729,24.62427428,
10.00938984,18.90150452,-14.3383913,2.169093609,23.82354519,
10.01189588,19.73689842,-15.8249321,-6.274878502,26.06430002,
10.01440193,20.54148483,-16.09322739,-14.29502201,29.75386061,
10.01690797,19.68664932,-17.15623856,-20.45265198,33.16943858,
10.01941401,17.60369682,-18.70738602,-23.13171577,34.56779872,
10.02192005,14.98714542,-20.35215378,-22.71985054,33.98553074,
10.02442609,12.36550903,-22.01606178,-21.38166428,33.08758615,
10.02693213,10.64895821,-23.34019089,-21.80070877,33.66653716,
10.02943818,10.19162941,-23.64647102,-25.29123878,36.09254301,
10.03194422,11.44128132,-22.14048958,-31.36751175,40.06276314,
10.03445026,14.13948822,-18.74088669,-37.89632797,44.57889226,
10.0369563,16.97408485,-13.87627792,-42.09064865,47.45833277,
10.03946234,19.52393723,-7.737790108,-42.50251389,47.40802893,
10.04196844,22.01606178,-0.8715856671,-39.96940994,45.64011798,
10.04447448,24.65205574,5.463412285,-35.3967247,43.47989013,
10.04698052,27.40290451,10.56760216,-27.83630371,40.46545682,
10.04948656,30.2446804,15.03978729,-16.99801445,37.81360059,
10.0519926,33.13670349,19.68904114,-2.81545496,38.64746105,
10.05449864,35.68894958,24.28326225,12.46122169,44.92950027,
10.05700469,36.94099426,28.51377106,25.21227455,53.04084261,
10.05951073,36.2491684,30.83839989,33.01467133,57.92216881,
10.06201677,33.71367645,29.36112976,34.9633255,56.75492975,
10.06452281,30.07239723,24.22822571,29.72513771,48.73335416,
10.06702885,25.82274437,17.35723686,19.41147423,36.6727846,
10.06953489,21.66192436,11.01775169,6.672386169,25.20219349,
10.07204094,18.22373772,6.430411816,-5.465805054,20.0830734,
10.07454698,15.83928967,3.79471755,-15.2096777,22.28491135,
10.07705302,14.23520088,3.021237612,-21.46062851,25.92927683,
10.07955906,12.94008541,3.816252947,-23.41915321,27.0271407,
10.0820651,11.44128132,5.731408596,-21.5970192,25.10344998,
10.08457114,9.490233421,7.608577728,-16.50000763,20.4989082,
10.08707719,7.409674644,8.927620888,-10.16770172,15.42685488,
10.08958323,5.343770981,9.432806015,-4.558327198,11.76061497,
10.09208932,3.313461065,9.298808098,-0.5650052428,9.887673498,
10.09459536,1.247258782,8.944371223,1.5011971,9.154836087,
10.0971014,-0.6511468887,8.494221687,1.316650629,8.620287885,
10.09960745,-2.109273195,8.38175869,-0.7181459069,8.672868366,
10.10211349,-2.702992201,9.669695854,-4.271188259,10.91110599,
10.10461953,-2.061416626,11.98714447,-10.0145607,15.75539581,
10.10712557,-0.8763712645,13.67976665,-15.45643806,20.65927201,
10.10963161,0.5841478109,14.45324707,-17.98445511,23.07982247,
10.11213765,2.104487419,14.81695557,-17.51037788,23.03441714,
10.1146437,3.397209883,15.18335724,-14.92971802,21.56320598,
10.11714974,4.388436794,15.30060482,-11.24267673,19.48755155,
10.11965578,5.092225552,14.7643137,-7.16321373,17.18218121,
10.12216182,5.678766251,13.6606245,-4.038785458,15.33534597,
10.12466786,6.380162239,12.40379429,-2.702992201,14.2079819,
10.1271739,7.225427151,11.50857925,-3.107678413,13.93957887,
10.12967995,8.314759254,11.21635628,-4.575077057,14.69262399,
10.13218599,9.62901783,11.58036423,-6.454638958,16.38551751,
10.13469203,10.96750259,12.46122169,-8.245368004,18.53521656,
10.13719807,12.27218914,13.69412422,-9.676874161,20.77925788,
10.13970411,13.45484161,15.07807255,-10.60110188,22.82026283,
10.14221021,14.44606876,16.51914978,-10.9746809,24.53599057,
10.14471625,15.11875057,17.79781532,-10.61067295,25.65005321,
10.14722229,15.29581928,18.8368988,-9.535696983,26.07144724,
10.14972833,14.89861107,19.65315056,-8.060821533,25.94593961,
10.15223437,13.90738392,20.01237297,-6.610172749,25.25083728,
10.15474042,12.60718441,20.08894157,-5.403591633,24.32499691,
10.15724646,11.05364418,19.96212196,-4.486542225,23.25507308,
10.1597525,9.454340935,19.87328911,-3.744468451,22.32382643,
10.16225854,7.895716667,19.80389786,-3.057130098,21.53793761,
10.16476458,6.437590122,19.75364876,-2.427518606,20.91750588,
10.16727062,5.1233325,19.82782555,-1.8840487,20.56552555,
10.16977666,3.89043045,19.80628967,-1.48444736,20.23927231,
10.17228271,2.796312332,19.72732735,-1.213759303,19.96146334,
10.17478875,1.821835399,19.54307938,-0.9122636318,19.64900152,
10.17729479,0.9529415965,19.33221245,-0.6104688644,19.3653094,
10.17980083,0.2033899277,19.10250092,-0.4429712892,19.10871875,
10.18230687,-0.4214358926,18.91586113,-0.4525425732,18.92596643,
10.18481292,-1.02711916,18.62124443,-0.4668995142,18.65539367,
10.18731896,-1.594517231,18.21655846,-0.6559324861,18.29797078,
