"Time (s)","X (hPa)"
9.706806263E1,9.529801941E2
9.799162962E1,9.529804230E2
9.891498462E1,9.529804230E2
9.983832362E1,9.529752350E2
1.007617506E2,9.529684448E2
1.016851166E2,9.529579926E2
1.026083436E2,9.529496002E2
1.035316666E2,9.529412079E2
1.044549656E2,9.529319763E2
1.053782066E2,9.529273224E2
1.063013786E2,9.529222107E2
1.072243456E2,9.529170227E2
1.081473026E2,9.529149628E2
1.090703496E2,9.529149628E2
1.099935156E2,9.529158783E2
1.109166206E2,9.529223633E2
1.118397636E2,9.529351044E2
1.127628386E2,9.529508972E2
1.136858806E2,9.529683685E2
1.146088946E2,9.529832458E2
1.155319926E2,9.529933167E2
1.164551526E2,9.530001068E2
1.173782866E2,9.530066681E2
1.183012086E2,9.530104828E2
1.192243106E2,9.530133820E2
1.201472066E2,9.530190277E2
1.210700056E2,9.530216980E2
1.219928316E2,9.530216980E2
1.229155966E2,9.530138397E2
1.238384416E2,9.529956055E2
1.247613096E2,9.529812622E2
1.256841986E2,9.529646301E2
1.266070026E2,9.529463959E2
1.275297696E2,9.529310608E2
1.284525516E2,9.529254150E2
1.293753746E2,9.529136658E2
1.302981156E2,9.529014587E2
1.312209176E2,9.528898621E2
1.321436686E2,9.528741455E2
1.330663986E2,9.528569031E2
1.339891206E2,9.528396606E2
1.349119206E2,9.528210449E2
1.358344396E2,9.527986145E2
1.367571736E2,9.527738953E2
1.376797546E2,9.527487183E2
1.386021196E2,9.527217102E2
1.395246126E2,9.526906586E2
1.404470596E2,9.526619720E2
1.413694526E2,9.526335144E2
1.422917456E2,9.526062775E2
1.432141916E2,9.525810242E2
1.441368246E2,9.525544739E2
1.450592066E2,9.525271606E2
1.459816176E2,9.525028229E2
1.469039756E2,9.524808502E2
1.478262756E2,9.524608612E2
1.487487026E2,9.524483490E2
1.496710516E2,9.524405670E2
1.505933006E2,9.524361420E2
1.515156056E2,9.524343872E2
1.524378866E2,9.524327850E2
1.533602296E2,9.524319458E2
1.542824176E2,9.524295807E2
1.552047816E2,9.524269104E2
1.561270266E2,9.524237823E2
1.570492516E2,9.524211121E2
1.579713666E2,9.524175262E2
1.588934476E2,9.524165344E2
1.598155736E2,9.524165344E2
1.607378266E2,9.524191284E2
1.616598276E2,9.524232483E2
1.625819086E2,9.524317932E2
1.635037606E2,9.524439240E2
1.644256316E2,9.524578094E2
1.653475496E2,9.524718475E2
1.662695396E2,9.524880219E2
1.671913906E2,9.525045776E2
1.681135706E2,9.525186920E2
1.690357456E2,9.525357819E2
1.699577446E2,9.525540924E2
1.708795726E2,9.525703430E2
1.718015256E2,9.525842285E2
1.727233126E2,9.525976562E2
1.736452206E2,9.526078033E2
1.745669806E2,9.526165009E2
1.754888566E2,9.526270294E2
1.764106066E2,9.526354218E2
1.773323486E2,9.526430511E2
1.782540156E2,9.526496124E2
1.791757116E2,9.526551056E2
1.800972556E2,9.526581573E2
1.810188926E2,9.526653290E2
1.819405846E2,9.526728058E2
1.828621986E2,9.526815796E2
1.837839146E2,9.526885986E2
1.847056736E2,9.526977539E2
1.856272816E2,9.527036285E2
1.865490166E2,9.527085114E2
1.874705446E2,9.527160645E2
1.883921726E2,9.527248383E2
1.893138436E2,9.527303314E2
1.902355416E2,9.527378082E2
1.911570576E2,9.527428436E2
1.920786416E2,9.527486420E2
1.930003926E2,9.527519226E2
1.939218116E2,9.527539062E2
1.948433666E2,9.527555847E2
1.957648816E2,9.527565765E2
1.966863536E2,9.527565765E2
1.976075396E2,9.527564240E2
1.985289626E2,9.527553558E2
1.994504396E2,9.527533722E2
2.003719026E2,9.527484894E2
2.012932826E2,9.527424622E2
2.022145266E2,9.527365875E2
2.031358146E2,9.527289581E2
2.040568636E2,9.527233887E2
2.049779696E2,9.527175903E2
2.058991436E2,9.527140808E2
2.068205056E2,9.527106476E2
2.077418886E2,9.527055359E2
2.086629916E2,9.527003479E2
2.095840396E2,9.526934814E2
2.105052956E2,9.526857758E2
2.114265396E2,9.526794434E2
2.123477246E2,9.526730347E2
2.132688296E2,9.526658630E2
2.141899956E2,9.526617432E2
2.151112256E2,9.526548767E2
2.160321996E2,9.526461792E2
2.169533986E2,9.526376343E2
2.178745266E2,9.526288605E2
2.187956396E2,9.526142883E2
2.197169126E2,9.525970459E2
2.206382166E2,9.525907135E2
2.215594366E2,9.525814819E2
2.224806686E2,9.525762177E2
2.234017596E2,9.525762177E2
2.243228616E2,9.525770569E2
2.252438926E2,9.525785065E2
2.261650206E2,9.525785065E2
2.270862046E2,9.525785065E2
2.280073586E2,9.525746918E2
2.289283726E2,9.525727081E2
2.298495526E2,9.525719452E2
2.307704526E2,9.525704193E2
2.316913456E2,9.525704193E2
2.326124136E2,9.525706482E2
2.335336736E2,9.525711060E2
2.344547776E2,9.525713348E2
2.353758236E2,9.525713348E2
2.362967516E2,9.525706482E2
2.372178796E2,9.525701141E2
2.381388416E2,9.525690460E2
2.390597336E2,9.525676727E2
2.399804746E2,9.525671387E2
2.409013046E2,9.525654602E2
2.418221756E2,9.525654602E2
2.427431276E2,9.525663757E2
2.436640646E2,9.525663757E2
2.445849966E2,9.525659943E2
2.455058546E2,9.525646210E2
2.464267786E2,9.525611877E2
2.473477386E2,9.525567627E2
2.482685336E2,9.525564575E2
2.491893126E2,9.525564575E2
2.501101446E2,9.525578308E2
2.510309686E2,9.525592041E2
2.519517596E2,9.525608063E2
2.528725126E2,9.525615692E2
2.537931586E2,9.525649261E2
2.547138016E2,9.525705719E2
2.556345446E2,9.525778961E2
2.565552546E2,9.525866699E2
2.574761356E2,9.525966644E2
2.583968396E2,9.526068878E2
2.593176686E2,9.526163483E2
2.602382846E2,9.526288605E2
2.611590906E2,9.526441956E2
2.620798056E2,9.526622772E2
2.630005746E2,9.526840973E2
2.639213416E2,9.527058411E2
2.648419996E2,9.527316284E2
2.657626976E2,9.527552032E2
2.666831956E2,9.527789307E2
2.676037826E2,9.528012848E2
2.685245526E2,9.528234100E2
2.694451546E2,9.528429413E2
2.703658096E2,9.528636932E2
2.712863526E2,9.528859711E2
2.722069466E2,9.529097748E2
2.731276176E2,9.529353333E2
2.740483376E2,9.529643250E2
2.749689546E2,9.529907990E2
2.758897026E2,9.530139160E2
2.768105296E2,9.530366516E2
2.777314756E2,9.530580902E2
2.786521536E2,9.530782318E2
2.795727086E2,9.530976868E2
2.804931706E2,9.531188965E2
2.814136926E2,9.531391907E2
2.823341686E2,9.531596375E2
2.832546876E2,9.531768799E2
2.841752756E2,9.531932068E2
2.850957566E2,9.532083130E2
2.860161696E2,9.532205963E2
2.869365336E2,9.532314301E2
2.878569806E2,9.532440948E2
2.887775586E2,9.532567596E2
2.896979426E2,9.532690430E2
2.906183106E2,9.532817078E2
2.915386106E2,9.532962799E2
2.924589456E2,9.533093262E2
2.933789566E2,9.533192444E2
2.942991546E2,9.533315277E2
2.952192916E2,9.533440399E2
2.961395446E2,9.533537292E2
2.970598516E2,9.533631134E2
2.979800486E2,9.533712769E2
2.989002686E2,9.533789062E2
2.998205696E2,9.533863068E2
3.007409046E2,9.533932495E2
3.016612006E2,9.533992767E2
3.025812926E2,9.534029388E2
3.035014356E2,9.534052277E2
3.044216166E2,9.534125519E2
3.053417336E2,9.534229279E2
3.062619316E2,9.534358215E2
3.071822266E2,9.534510040E2
3.081023296E2,9.534661102E2
3.090223086E2,9.534770203E2
3.099421506E2,9.534844971E2
3.108620276E2,9.534923553E2
3.117818176E2,9.534996796E2
3.127015456E2,9.535078430E2
3.136211566E2,9.535160828E2
3.145409326E2,9.535253143E2
3.154608246E2,9.535350037E2
3.163807266E2,9.535429382E2
3.173006046E2,9.535485840E2
3.182204176E2,9.535523987E2
3.191403876E2,9.535540009E2
3.200603796E2,9.535545349E2
3.209803526E2,9.535547638E2
3.219002806E2,9.535556030E2
3.228200346E2,9.535565186E2
3.237399096E2,9.535585785E2
3.246598216E2,9.535593414E2
3.255797156E2,9.535593414E2
3.264995386E2,9.535565948E2
3.274193246E2,9.535563660E2
3.283389286E2,9.535544586E2
3.292587536E2,9.535544586E2
3.301785766E2,9.535541534E2
3.310984746E2,9.535523987E2
3.320183836E2,9.535487366E2
3.329383516E2,9.535439301E2
3.338583256E2,9.535381317E2
3.347781106E2,9.535314178E2
3.356978986E2,9.535265350E2
3.366176856E2,9.535220337E2
3.375374286E2,9.535176849E2
3.384570966E2,9.535145569E2
3.393768606E2,9.535102844E2
3.402966416E2,9.535058594E2
3.412163136E2,9.534994507E2
3.421360316E2,9.534923553E2
3.430557686E2,9.534837341E2
3.439754816E2,9.534738922E2
3.448952706E2,9.534635162E2
3.458148376E2,9.534515381E2
3.467344826E2,9.534394836E2
3.476540616E2,9.534265137E2
3.485738046E2,9.534156799E2
3.494933586E2,9.534029388E2
3.504128186E2,9.533913422E2
3.513323896E2,9.533798218E2
3.522520706E2,9.533692169E2
3.531718006E2,9.533579254E2
3.540913996E2,9.533498383E2
3.550109806E2,9.533420563E2
3.559302966E2,9.533348083E2
3.568498966E2,9.533281708E2
3.577696286E2,9.533220673E2
3.586893796E2,9.533145905E2
3.596091696E2,9.533077240E2
3.605285276E2,9.533016968E2
3.614481796E2,9.532955170E2
3.623679286E2,9.532898712E2
3.632874226E2,9.532838440E2
3.642068616E2,9.532781982E2
3.651263936E2,9.532733917E2
3.660459986E2,9.532672882E2
3.669657196E2,9.532609558E2
3.678855766E2,9.532557678E2
3.688053166E2,9.532513428E2
3.697248286E2,9.532501984E2
3.706443166E2,9.532501984E2
3.715639546E2,9.532522583E2
3.724834816E2,9.532576752E2
3.734031006E2,9.532595825E2
3.743226556E2,9.532625580E2
3.752420116E2,9.532641602E2
3.761612916E2,9.532656097E2
3.770806326E2,9.532687378E2
3.779998866E2,9.532749176E2
3.789193536E2,9.532773590E2
3.798386636E2,9.532810974E2
3.807579076E2,9.532818604E2
3.816771116E2,9.532863617E2
3.825964956E2,9.532909393E2
3.835159966E2,9.532949066E2
3.844354046E2,9.533031464E2
3.853546906E2,9.533075714E2
3.862739076E2,9.533128357E2
3.871931316E2,9.533201599E2
3.881123396E2,9.533293915E2
3.890316416E2,9.533435822E2
3.899510746E2,9.533593750E2
