"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.454894660E2,4.780443380E1,9.096974982E0,6.234892399E2,0.000000000E0,2.250000000E1,5.000000000E0,5.000000000E0
4.464720490E2,4.780443380E1,9.096974982E0,6.234972473E2,0.000000000E0,2.250000000E1,5.000000000E0,5.000000000E0
4.474683200E2,4.780443380E1,9.096974982E0,6.232082832E2,0.000000000E0,2.250000000E1,5.000000000E0,5.000000000E0
4.485032389E2,4.780444210E1,9.097004319E0,6.228937371E2,3.400000036E-1,3.448828125E2,5.000000000E0,5.000000000E0
4.495072989E2,4.780444185E1,9.097005073E0,6.228038906E2,7.099999785E-1,2.538281250E2,5.000000000E0,5.000000000E0
4.505059869E2,4.780444193E1,9.097005911E0,6.227392546E2,4.499999881E-1,2.422265625E2,1.000000000E1,1.000000000E1
4.514995899E2,4.780443787E1,9.097009180E0,6.225900676E2,5.500000119E-1,2.302734375E2,5.000000000E0,5.000000000E0
4.525085759E2,4.780443372E1,9.097010354E0,6.224734730E2,5.500000119E-1,2.306250000E2,5.000000000E0,5.000000000E0
4.534978340E2,4.780443372E1,9.097010354E0,6.224397797E2,0.000000000E0,2.337890625E2,5.000000000E0,5.000000000E0
4.544745860E2,4.780443372E1,9.097010354E0,6.222389622E2,0.000000000E0,2.337890625E2,5.000000000E0,5.000000000E0
4.555008950E2,4.780443372E1,9.097010354E0,6.220764450E2,0.000000000E0,2.337890625E2,5.000000000E0,5.000000000E0
4.564818540E2,4.780443372E1,9.097010354E0,6.220709375E2,0.000000000E0,2.337890625E2,5.000000000E0,5.000000000E0
4.575027809E2,4.780443372E1,9.097010354E0,6.220088384E2,0.000000000E0,2.337890625E2,5.000000000E0,5.000000000E0
4.585027059E2,4.780442420E1,9.097037930E0,6.217563768E2,2.300000042E-1,2.337890625E2,5.000000000E0,5.000000000E0
4.595017970E2,4.780442420E1,9.097037930E0,6.216813942E2,0.000000000E0,2.337890625E2,5.000000000E0,5.000000000E0
4.605076070E2,4.780441486E1,9.097040109E0,6.215354128E2,2.300000042E-1,2.337890625E2,5.000000000E0,5.000000000E0
4.614943550E2,4.780442085E1,9.097041450E0,6.215306019E2,9.200000167E-1,2.337890625E2,5.000000000E0,5.000000000E0
4.624738270E2,4.780442194E1,9.097044636E0,6.213680914E2,2.899999917E-1,2.337890625E2,5.000000000E0,5.000000000E0
4.634719250E2,4.780442202E1,9.097047569E0,6.213529730E2,8.000000119E-1,4.570312500E1,5.000000000E0,5.000000000E0
4.644969909E2,4.780442643E1,9.097048491E0,6.212364420E2,7.300000191E-1,2.337890625E2,5.000000000E0,5.000000000E0
4.655051399E2,4.780443175E1,9.097047402E0,6.211070443E2,7.300000191E-1,1.687500000E1,5.000000000E0,5.000000000E0
4.665081309E2,4.780443527E1,9.097044300E0,6.209507507E2,5.199999809E-1,2.337890625E2,5.000000000E0,5.000000000E0
4.674943950E2,4.780444160E1,9.097044216E0,6.209399127E2,7.099999785E-1,4.007812500E1,5.000000000E0,5.000000000E0
4.684966620E2,4.780444453E1,9.097044719E0,6.207061702E2,5.199999809E-1,2.337890625E2,5.000000000E0,5.000000000E0
4.694911209E2,4.780444319E1,9.097055197E0,6.207075809E2,7.099999785E-1,9.597656250E1,5.000000000E0,5.000000000E0
4.704727399E2,4.780443908E1,9.097070284E0,6.204444643E2,1.090000033E0,9.667968750E1,1.000000000E1,1.000000000E1
4.714677479E2,4.780443032E1,9.097076319E0,6.203985164E2,1.059999943E0,1.233984375E2,1.000000000E1,1.000000000E1
4.724977759E2,4.780442094E1,9.097083528E0,6.200657532E2,1.139999986E0,1.033593750E2,5.000000000E0,5.000000000E0
4.735007260E2,4.780441431E1,9.097086210E0,6.199241619E2,1.059999943E0,1.030078125E2,5.000000000E0,5.000000000E0
4.745016130E2,4.780441448E1,9.097091071E0,6.198470523E2,5.199999809E-1,1.019531250E2,5.000000000E0,5.000000000E0
4.754966999E2,4.780442114E1,9.097099202E0,6.197334823E2,5.600000024E-1,1.012500000E2,5.000000000E0,5.000000000E0
4.765024849E2,4.780442114E1,9.097099202E0,6.196331245E2,0.000000000E0,1.012500000E2,5.000000000E0,5.000000000E0
4.774874740E2,4.780442114E1,9.097099202E0,6.197062186E2,0.000000000E0,1.012500000E2,5.000000000E0,5.000000000E0
4.784710850E2,4.780442114E1,9.097099202E0,6.197797536E2,0.000000000E0,1.016015625E2,5.000000000E0,5.000000000E0
4.794682809E2,4.780442114E1,9.097099202E0,6.198690710E2,0.000000000E0,1.016015625E2,5.000000000E0,5.000000000E0
4.805142250E2,4.780442114E1,9.097099202E0,6.200027401E2,0.000000000E0,1.016015625E2,5.000000000E0,5.000000000E0
4.814984809E2,4.780442114E1,9.097099202E0,6.200137484E2,0.000000000E0,1.016015625E2,1.000000000E1,1.000000000E1
4.825133090E2,4.780442114E1,9.097099202E0,6.200787369E2,0.000000000E0,1.016015625E2,5.000000000E0,5.000000000E0
4.835111810E2,4.780442114E1,9.097099202E0,6.199985477E2,0.000000000E0,1.016015625E2,5.000000000E0,5.000000000E0
4.844979700E2,4.780442114E1,9.097099202E0,6.200332953E2,0.000000000E0,1.016015625E2,5.000000000E0,5.000000000E0
4.855016990E2,4.780442114E1,9.097099202E0,6.200229589E2,0.000000000E0,1.016015625E2,5.000000000E0,5.000000000E0
4.864765030E2,4.780442114E1,9.097099202E0,6.200017271E2,0.000000000E0,1.016015625E2,5.000000000E0,5.000000000E0
4.874941070E2,4.780442114E1,9.097099202E0,6.199240673E2,0.000000000E0,1.016015625E2,5.000000000E0,5.000000000E0
4.884781979E2,4.780442114E1,9.097099202E0,6.199877612E2,0.000000000E0,1.016015625E2,5.000000000E0,5.000000000E0
4.894946430E2,4.780442114E1,9.097099202E0,6.199496869E2,0.000000000E0,6.468750000E1,5.000000000E0,5.000000000E0
4.904971420E2,4.780442114E1,9.097099202E0,6.199673692E2,0.000000000E0,1.937109375E2,5.000000000E0,5.000000000E0
4.915049349E2,4.780442114E1,9.097099202E0,6.199257652E2,0.000000000E0,1.937109375E2,5.000000000E0,5.000000000E0
4.924935470E2,4.780442114E1,9.097099202E0,6.198947197E2,0.000000000E0,1.016015625E2,5.000000000E0,5.000000000E0
4.934923409E2,4.780441151E1,9.097064249E0,6.195556132E2,6.100000143E-1,1.016015625E2,5.000000000E0,5.000000000E0
4.944713110E2,4.780440308E1,9.097060729E0,6.194042348E2,6.499999762E-1,1.016015625E2,5.000000000E0,5.000000000E0
4.954638599E2,4.780439571E1,9.097051928E0,6.193060219E2,8.199999928E-1,1.016015625E2,5.000000000E0,5.000000000E0
4.964972999E2,4.780439013E1,9.097041870E0,6.191065313E2,8.199999928E-1,2.615625000E2,5.000000000E0,5.000000000E0
4.974998089E2,4.780438674E1,9.097033069E0,6.191063358E2,6.600000262E-1,1.016015625E2,5.000000000E0,5.000000000E0
4.985155330E2,4.780438435E1,9.097026698E0,6.189498112E2,3.400000036E-1,1.016015625E2,5.000000000E0,5.000000000E0
4.995066180E2,4.780437898E1,9.097015634E0,6.188780229E2,6.700000167E-1,2.798437500E2,5.000000000E0,5.000000000E0
5.005039550E2,4.780437668E1,9.097008342E0,6.188305307E2,6.700000167E-1,1.016015625E2,5.000000000E0,5.000000000E0
5.015000069E2,4.780437492E1,9.097003061E0,6.186189024E2,3.799999952E-1,1.016015625E2,5.000000000E0,5.000000000E0
5.024776369E2,4.780437492E1,9.097003061E0,6.185580859E2,0.000000000E0,1.016015625E2,5.000000000E0,5.000000000E0
5.034722430E2,4.780437492E1,9.097003061E0,6.184231183E2,0.000000000E0,1.016015625E2,5.000000000E0,5.000000000E0
5.045112990E2,4.780437492E1,9.097003061E0,6.181986673E2,0.000000000E0,1.016015625E2,5.000000000E0,5.000000000E0
5.055064280E2,4.780437492E1,9.097003061E0,6.182092434E2,0.000000000E0,1.016015625E2,5.000000000E0,5.000000000E0
5.065154040E2,4.780437492E1,9.097003061E0,6.183020468E2,0.000000000E0,1.016015625E2,5.000000000E0,5.000000000E0
5.075136420E2,4.780437492E1,9.097003061E0,6.182040742E2,0.000000000E0,1.016015625E2,5.000000000E0,5.000000000E0
5.085064650E2,4.780437492E1,9.097003061E0,6.181203183E2,0.000000000E0,2.812500000E1,5.000000000E0,5.000000000E0
5.094875920E2,4.780434135E1,9.097010689E0,6.181435019E2,1.200000048E0,9.527343750E1,5.000000000E0,5.000000000E0
5.104736669E2,4.780433573E1,9.097025944E0,6.183740456E2,1.200000048E0,1.026562500E2,5.000000000E0,5.000000000E0
5.114992499E2,4.780432970E1,9.097038098E0,6.186163132E2,8.600000143E-1,1.142578125E2,5.000000000E0,5.000000000E0
5.124759550E2,4.780432970E1,9.097038098E0,6.186035554E2,0.000000000E0,1.016015625E2,5.000000000E0,5.000000000E0
5.134976990E2,4.780432970E1,9.097038098E0,6.184261609E2,0.000000000E0,1.016015625E2,5.000000000E0,5.000000000E0
5.144961109E2,4.780432970E1,9.097038098E0,6.183469237E2,0.000000000E0,1.016015625E2,5.000000000E0,5.000000000E0
5.154965810E2,4.780432970E1,9.097038098E0,6.183247983E2,0.000000000E0,1.226953125E2,5.000000000E0,5.000000000E0
5.164943800E2,4.780431490E1,9.097023597E0,6.182202964E2,5.099999905E-1,2.344921875E2,5.000000000E0,5.000000000E0
5.174972069E2,4.780431528E1,9.097018065E0,6.181361766E2,5.600000024E-1,1.016015625E2,5.000000000E0,5.000000000E0
5.184712180E2,4.780431528E1,9.097018065E0,6.180315581E2,0.000000000E0,2.731640625E2,5.000000000E0,5.000000000E0
5.194755700E2,4.780431629E1,9.097018568E0,6.179275627E2,4.600000083E-1,2.731640625E2,5.000000000E0,5.000000000E0
5.205005230E2,4.780431226E1,9.097016221E0,6.178024279E2,4.600000083E-1,2.724609375E2,5.000000000E0,5.000000000E0
5.214617369E2,4.780430719E1,9.097013623E0,6.176023336E2,4.600000083E-1,2.724609375E2,5.000000000E0,5.000000000E0
5.224610269E2,4.780430719E1,9.097013623E0,6.175924228E2,0.000000000E0,2.724609375E2,5.000000000E0,5.000000000E0
5.234970959E2,4.780430719E1,9.097013623E0,6.173989021E2,0.000000000E0,2.724609375E2,5.000000000E0,5.000000000E0
5.244976130E2,4.780429236E1,9.097008510E0,6.174551387E2,1.330000043E0,2.211328125E2,5.000000000E0,5.000000000E0
5.255018029E2,4.780428477E1,9.097001385E0,6.172857520E2,3.799999952E-1,2.721093750E2,5.000000000E0,5.000000000E0
5.264969929E2,4.780428263E1,9.097000547E0,6.171351458E2,3.799999952E-1,2.721093750E2,5.000000000E0,5.000000000E0
5.274863009E2,4.780427840E1,9.097001385E0,6.172310018E2,3.799999952E-1,2.721093750E2,5.000000000E0,5.000000000E0
5.284700769E2,4.780427840E1,9.097001385E0,6.171454031E2,0.000000000E0,2.721093750E2,5.000000000E0,5.000000000E0
5.294701530E2,4.780427840E1,9.097001385E0,6.171147324E2,0.000000000E0,2.721093750E2,5.000000000E0,5.000000000E0
5.304666950E2,4.780427840E1,9.097001385E0,6.170874876E2,0.000000000E0,2.721093750E2,5.000000000E0,5.000000000E0
5.315074420E2,4.780427840E1,9.097001385E0,6.171271968E2,0.000000000E0,2.721093750E2,5.000000000E0,5.000000000E0
5.324945229E2,4.780427840E1,9.097001385E0,6.170346709E2,0.000000000E0,2.721093750E2,5.000000000E0,5.000000000E0
5.335200830E2,4.780427840E1,9.097001385E0,6.170115197E2,0.000000000E0,2.721093750E2,5.000000000E0,5.000000000E0
5.344992590E2,4.780427840E1,9.097001385E0,6.169783478E2,0.000000000E0,2.721093750E2,5.000000000E0,5.000000000E0
5.354948850E2,4.780424550E1,9.096980346E0,6.168190675E2,4.499999881E-1,2.721093750E2,5.000000000E0,5.000000000E0
5.364694090E2,4.780424550E1,9.096980346E0,6.165707588E2,0.000000000E0,2.721093750E2,5.000000000E0,5.000000000E0
5.374714429E2,4.780424550E1,9.096980346E0,6.169513896E2,0.000000000E0,2.721093750E2,5.000000000E0,5.000000000E0
5.384779650E2,4.780424475E1,9.096958637E0,6.172010040E2,8.399999738E-1,8.015625000E1,5.000000000E0,5.000000000E0
5.395014069E2,4.780424475E1,9.096958637E0,6.173050092E2,0.000000000E0,1.188281250E2,5.000000000E0,5.000000000E0
5.405051869E2,4.780424475E1,9.096958637E0,6.171746120E2,0.000000000E0,1.188281250E2,5.000000000E0,5.000000000E0
5.415072980E2,4.780424475E1,9.096958637E0,6.171038591E2,0.000000000E0,1.188281250E2,5.000000000E0,5.000000000E0
5.425006950E2,4.780424475E1,9.096958637E0,6.171747545E2,0.000000000E0,1.188281250E2,5.000000000E0,5.000000000E0
5.434970529E2,4.780424475E1,9.096958637E0,6.170728131E2,0.000000000E0,1.188281250E2,5.000000000E0,5.000000000E0
5.444698889E2,4.780424475E1,9.096958637E0,6.169509817E2,0.000000000E0,1.160156250E2,5.000000000E0,5.000000000E0
5.454764580E2,4.780424475E1,9.096959811E0,6.168469472E2,6.399999857E-1,1.497656250E2,5.000000000E0,5.000000000E0
5.464749720E2,4.780424475E1,9.096959811E0,6.166678435E2,0.000000000E0,1.810546875E2,5.000000000E0,5.000000000E0
5.475080420E2,4.780425087E1,9.096946651E0,6.165207737E2,4.399999976E-1,1.501171875E2,5.000000000E0,5.000000000E0
5.485007969E2,4.780424638E1,9.096945142E0,6.162964215E2,4.399999976E-1,1.529296875E2,5.000000000E0,5.000000000E0
5.495005779E2,4.780424299E1,9.096948076E0,6.162530652E2,4.499999881E-1,1.139062500E2,5.000000000E0,5.000000000E0
5.504992310E2,4.780423540E1,9.096954949E0,6.162707864E2,1.100000024E0,1.448437500E2,5.000000000E0,5.000000000E0
5.514884089E2,4.780422664E1,9.096961236E0,6.159936107E2,1.100000024E0,1.466015625E2,5.000000000E0,5.000000000E0
5.524687630E2,4.780421801E1,9.096965930E0,6.158461174E2,1.039999962E0,1.525781250E2,5.000000000E0,5.000000000E0
5.534734690E2,4.780421017E1,9.096967857E0,6.157597620E2,7.500000000E-1,1.617187500E2,5.000000000E0,5.000000000E0
5.544738760E2,4.780420233E1,9.096966935E0,6.155903787E2,7.400000095E-1,1.655859375E2,5.000000000E0,5.000000000E0
5.554971210E2,4.780419546E1,9.096963080E0,6.154597647E2,4.199999869E-1,1.733203125E2,5.000000000E0,5.000000000E0
5.565052099E2,4.780419073E1,9.096969198E0,6.153336395E2,1.519999981E0,1.297265625E2,5.000000000E0,5.000000000E0
5.575045129E2,4.780418423E1,9.096980346E0,6.155312422E2,1.110000014E0,1.233984375E2,5.000000000E0,5.000000000E0
5.584926310E2,4.780418423E1,9.096980346E0,6.154251613E2,0.000000000E0,2.721093750E2,5.000000000E0,5.000000000E0
5.594869670E2,4.780418423E1,9.096980346E0,6.149455695E2,0.000000000E0,2.721093750E2,5.000000000E0,5.000000000E0
5.604709229E2,4.780418423E1,9.096980346E0,6.148563095E2,0.000000000E0,2.721093750E2,5.000000000E0,5.000000000E0
5.614685479E2,4.780418423E1,9.096980346E0,6.147308710E2,0.000000000E0,2.721093750E2,5.000000000E0,5.000000000E0
5.624808170E2,4.780418423E1,9.096980346E0,6.145060439E2,0.000000000E0,2.721093750E2,5.000000000E0,5.000000000E0
5.635076239E2,4.780418423E1,9.096980346E0,6.143655372E2,0.000000000E0,2.917968750E2,5.000000000E0,5.000000000E0
5.645139459E2,4.780416294E1,9.096935755E0,6.142604405E2,1.500000000E0,2.566406250E2,5.000000000E0,5.000000000E0
5.655045489E2,4.780416403E1,9.096916309E0,6.139375906E2,1.500000000E0,2.573437500E2,5.000000000E0,5.000000000E0
5.664993030E2,4.780416512E1,9.096904490E0,6.137361571E2,1.059999943E0,2.573437500E2,5.000000000E0,5.000000000E0
5.674823220E2,4.780416445E1,9.096888397E0,6.136783042E2,1.059999943E0,2.573437500E2,5.000000000E0,5.000000000E0
5.684732510E2,4.780415640E1,9.096865095E0,6.133634855E2,1.529999971E0,2.446875000E2,5.000000000E0,5.000000000E0
5.694758090E2,4.780415007E1,9.096854199E0,6.132654946E2,2.000000030E-1,2.569921875E2,5.000000000E0,5.000000000E0
5.704787840E2,4.780414588E1,9.096848248E0,6.131106311E2,6.000000238E-1,2.569921875E2,5.000000000E0,5.000000000E0
5.714997070E2,4.780414597E1,9.096842045E0,6.127122329E2,5.899999738E-1,2.823046875E2,5.000000000E0,5.000000000E0
5.725075730E2,4.780414567E1,9.096835842E0,6.129249225E2,5.899999738E-1,2.569921875E2,5.000000000E0,5.000000000E0
5.735159889E2,4.780414567E1,9.096835842E0,6.128860817E2,0.000000000E0,2.569921875E2,5.000000000E0,5.000000000E0
5.745169600E2,4.780414567E1,9.096835842E0,6.128287638E2,0.000000000E0,2.569921875E2,5.000000000E0,5.000000000E0
5.754855080E2,4.780414567E1,9.096835842E0,6.128243665E2,0.000000000E0,2.569921875E2,5.000000000E0,5.000000000E0
5.764722539E2,4.780414567E1,9.096835842E0,6.126580866E2,0.000000000E0,2.569921875E2,5.000000000E0,5.000000000E0
5.774860780E2,4.780414567E1,9.096835842E0,6.129151511E2,0.000000000E0,2.573437500E2,5.000000000E0,5.000000000E0
5.784714780E2,4.780414567E1,9.096835842E0,6.127672706E2,0.000000000E0,2.573437500E2,5.000000000E0,5.000000000E0
5.794991460E2,4.780415653E1,9.096839698E0,6.125116827E2,3.499999940E-1,2.573437500E2,5.000000000E0,5.000000000E0
5.805175340E2,4.780415749E1,9.096835423E0,6.128200466E2,3.499999940E-1,2.573437500E2,5.000000000E0,5.000000000E0
5.815033430E2,4.780415749E1,9.096835423E0,6.128542334E2,0.000000000E0,2.573437500E2,5.000000000E0,5.000000000E0
5.825139610E2,4.780416294E1,9.096840704E0,6.130199843E2,2.000000030E-1,2.573437500E2,5.000000000E0,5.000000000E0
5.834856759E2,4.780416005E1,9.096842716E0,6.125823876E2,6.800000072E-1,1.740234375E2,5.000000000E0,5.000000000E0
5.844691190E2,4.780416005E1,9.096842716E0,6.123761950E2,0.000000000E0,1.571484375E2,5.000000000E0,5.000000000E0
5.854740950E2,4.780416005E1,9.096842716E0,6.123045702E2,0.000000000E0,1.571484375E2,5.000000000E0,5.000000000E0
5.864780940E2,4.780416005E1,9.096842716E0,6.123352366E2,0.000000000E0,1.571484375E2,5.000000000E0,5.000000000E0
5.875003470E2,4.780416005E1,9.096842716E0,6.117974548E2,0.000000000E0,1.571484375E2,5.000000000E0,5.000000000E0
5.885027790E2,4.780416005E1,9.096842716E0,6.116906920E2,0.000000000E0,1.571484375E2,5.000000000E0,5.000000000E0
5.894943670E2,4.780416005E1,9.096842716E0,6.117091799E2,0.000000000E0,1.550390625E2,5.000000000E0,5.000000000E0
5.905064360E2,4.780415598E1,9.096845733E0,6.115953555E2,8.700000048E-1,1.571484375E2,1.000000000E1,1.000000000E1
5.914887719E2,4.780415041E1,9.096849673E0,6.115518260E2,8.700000048E-1,2.573437500E2,1.000000000E1,1.000000000E1
5.924754740E2,4.780415041E1,9.096849673E0,6.114968739E2,0.000000000E0,2.573437500E2,5.000000000E0,5.000000000E0
5.934727969E2,4.780415041E1,9.096849673E0,6.112669360E2,0.000000000E0,2.573437500E2,5.000000000E0,5.000000000E0
5.944782820E2,4.780415041E1,9.096849673E0,6.111583245E2,0.000000000E0,1.501171875E2,5.000000000E0,5.000000000E0
5.955065529E2,4.780413888E1,9.096868364E0,6.111124261E2,6.499999762E-1,1.230468750E2,5.000000000E0,5.000000000E0
5.964995769E2,4.780413603E1,9.096886888E0,6.108756254E2,1.279999971E0,1.103906250E2,5.000000000E0,5.000000000E0
5.975065809E2,4.780413071E1,9.096900467E0,6.107964689E2,1.279999971E0,1.149609375E2,5.000000000E0,5.000000000E0
5.985025960E2,4.780412199E1,9.096907843E0,6.107283928E2,8.399999738E-1,1.255078125E2,5.000000000E0,5.000000000E0
5.994960129E2,4.780411256E1,9.096915219E0,6.105038905E2,8.399999738E-1,1.406250000E2,5.000000000E0,5.000000000E0
6.004763039E2,4.780410863E1,9.096918572E0,6.104362606E2,8.399999738E-1,1.191796875E2,1.000000000E1,1.000000000E1
6.014744370E2,4.780410150E1,9.096925529E0,6.103067371E2,1.610000014E0,1.205859375E2,1.000000000E1,1.000000000E1
6.024814659E2,4.780409220E1,9.096932737E0,6.101966559E2,1.610000014E0,1.219921875E2,1.000000000E1,1.000000000E1
6.035032760E2,4.780408604E1,9.096931564E0,6.100430874E2,1.049999952E0,1.219921875E2,1.000000000E1,1.000000000E1
6.044975970E2,4.780408193E1,9.096930306E0,6.099216805E2,1.009999990E0,1.212890625E2,1.000000000E1,1.000000000E1
6.055016099E2,4.780408193E1,9.096930306E0,6.098120246E2,0.000000000E0,1.212890625E2,5.000000000E0,5.000000000E0
6.064982240E2,4.780408097E1,9.096920751E0,6.099768683E2,5.899999738E-1,1.219921875E2,5.000000000E0,5.000000000E0
6.074865040E2,4.780407422E1,9.096919661E0,6.098028459E2,5.899999738E-1,1.219921875E2,5.000000000E0,5.000000000E0
6.084712690E2,4.780407422E1,9.096919661E0,6.097668165E2,0.000000000E0,1.219921875E2,5.000000000E0,5.000000000E0
6.094986449E2,4.780407422E1,9.096919661E0,6.094979335E2,0.000000000E0,1.219921875E2,5.000000000E0,5.000000000E0
6.104714210E2,4.780407422E1,9.096919661E0,6.095071372E2,0.000000000E0,1.219921875E2,5.000000000E0,5.000000000E0
6.115032790E2,4.780407422E1,9.096919661E0,6.094662858E2,0.000000000E0,1.219921875E2,5.000000000E0,5.000000000E0
6.125116199E2,4.780407422E1,9.096919661E0,6.095710232E2,0.000000000E0,1.219921875E2,1.000000000E1,1.000000000E1
6.134975010E2,4.780407422E1,9.096919661E0,6.093393428E2,0.000000000E0,1.219921875E2,1.000000000E1,1.000000000E1
6.144927520E2,4.780407422E1,9.096919661E0,6.089771959E2,0.000000000E0,1.219921875E2,1.000000000E1,1.000000000E1
6.154896400E2,4.780405481E1,9.096916225E0,6.087732441E2,1.039999962E0,1.775390625E2,1.000000000E1,1.000000000E1
6.164720809E2,4.780404367E1,9.096923769E0,6.086308724E2,1.039999962E0,1.648828125E2,1.000000000E1,1.000000000E1
6.174697729E2,4.780403956E1,9.096931061E0,6.084655872E2,1.500000060E-1,1.219921875E2,1.000000000E1,1.000000000E1
6.184754970E2,4.780404220E1,9.096945813E0,6.082506302E2,7.900000215E-1,1.142578125E2,1.000000000E1,1.000000000E1
6.195042360E2,4.780404404E1,9.096955787E0,6.080262111E2,4.600000083E-1,1.219921875E2,1.000000000E1,1.000000000E1
6.205067480E2,4.780404404E1,9.096955787E0,6.078077345E2,0.000000000E0,1.219921875E2,5.000000000E0,5.000000000E0
6.214959279E2,4.780404404E1,9.096955787E0,6.074218810E2,0.000000000E0,1.219921875E2,5.000000000E0,5.000000000E0
6.224946960E2,4.780404404E1,9.096955787E0,6.071911642E2,0.000000000E0,3.410156250E2,5.000000000E0,5.000000000E0
6.234862970E2,4.780405947E1,9.096957296E0,6.070752319E2,6.399999857E-1,3.410156250E2,5.000000000E0,5.000000000E0
6.244717170E2,4.780406022E1,9.096954446E0,6.067944607E2,1.500000060E-1,3.410156250E2,5.000000000E0,5.000000000E0
6.254752690E2,4.780406022E1,9.096954446E0,6.066288933E2,0.000000000E0,3.410156250E2,5.000000000E0,5.000000000E0
6.264762390E2,4.780406022E1,9.096954446E0,6.067082484E2,0.000000000E0,3.410156250E2,5.000000000E0,5.000000000E0
6.275090959E2,4.780406022E1,9.096954446E0,6.067568554E2,0.000000000E0,3.410156250E2,5.000000000E0,5.000000000E0
6.285060520E2,4.780406022E1,9.096954446E0,6.066917387E2,0.000000000E0,3.410156250E2,5.000000000E0,5.000000000E0
6.294966949E2,4.780406022E1,9.096954446E0,6.067876203E2,0.000000000E0,3.410156250E2,5.000000000E0,5.000000000E0
6.305001010E2,4.780406022E1,9.096954446E0,6.067799325E2,0.000000000E0,3.410156250E2,5.000000000E0,5.000000000E0
6.314872249E2,4.780402958E1,9.096921841E0,6.066690149E2,5.699999928E-1,3.410156250E2,5.000000000E0,5.000000000E0
6.324727709E2,4.780402007E1,9.096902730E0,6.064468509E2,8.199999928E-1,2.496093750E2,1.000000000E1,1.000000000E1
6.334729910E2,4.780400691E1,9.096881272E0,6.061738311E2,1.490000010E0,2.408203125E2,5.000000000E0,5.000000000E0
6.344780600E2,4.780399451E1,9.096865011E0,6.060224027E2,1.490000010E0,2.260546875E2,5.000000000E0,5.000000000E0
6.355000210E2,4.780398290E1,9.096858390E0,6.057544883E2,1.259999990E0,2.000390625E2,5.000000000E0,5.000000000E0
6.365063100E2,4.780398290E1,9.096858390E0,6.054774894E2,0.000000000E0,1.251562500E2,5.000000000E0,5.000000000E0
6.374984120E2,4.780397322E1,9.096865011E0,6.053732321E2,7.200000286E-1,1.754296875E2,5.000000000E0,5.000000000E0
6.384975669E2,4.780396705E1,9.096867777E0,6.053049472E2,7.200000286E-1,1.575000000E2,5.000000000E0,5.000000000E0
6.394877720E2,4.780396089E1,9.096868783E0,6.051600611E2,6.299999952E-1,1.807031250E2,5.000000000E0,5.000000000E0
6.404676930E2,4.780396089E1,9.096868783E0,6.051349802E2,0.000000000E0,1.873828125E2,5.000000000E0,5.000000000E0
6.414752380E2,4.780395138E1,9.096859144E0,6.051535747E2,5.000000000E-1,2.003906250E2,5.000000000E0,5.000000000E0
6.424734190E2,4.780393864E1,9.096854953E0,6.052144752E2,4.799999893E-1,2.323828125E2,5.000000000E0,5.000000000E0
6.435021230E2,4.780392691E1,9.096848080E0,6.048697523E2,1.269999981E0,2.288671875E2,5.000000000E0,5.000000000E0
6.445101629E2,4.780391253E1,9.096839698E0,6.049157671E2,1.269999981E0,2.095312500E2,5.000000000E0,5.000000000E0
6.455067910E2,4.780390277E1,9.096835675E0,6.048606677E2,1.269999981E0,2.105859375E2,5.000000000E0,5.000000000E0
6.464995400E2,4.780389690E1,9.096832490E0,6.046857283E2,8.500000238E-1,2.014453125E2,5.000000000E0,5.000000000E0
6.474965240E2,4.780389095E1,9.096832741E0,6.047100830E2,8.600000143E-1,1.884375000E2,5.000000000E0,5.000000000E0
6.484772400E2,4.780388294E1,9.096830813E0,6.045978042E2,8.500000238E-1,1.814062500E2,5.000000000E0,5.000000000E0
6.494740170E2,4.780388294E1,9.096830813E0,6.046403084E2,0.000000000E0,2.218359375E2,5.000000000E0,5.000000000E0
6.504768929E2,4.780388294E1,9.096830813E0,6.046564855E2,0.000000000E0,2.218359375E2,5.000000000E0,5.000000000E0
6.515003830E2,4.780388294E1,9.096830813E0,6.046982951E2,0.000000000E0,2.218359375E2,5.000000000E0,5.000000000E0
6.525159030E2,4.780388294E1,9.096830813E0,6.045665097E2,0.000000000E0,2.218359375E2,5.000000000E0,5.000000000E0
6.535042009E2,4.780388294E1,9.096830813E0,6.044705486E2,0.000000000E0,2.218359375E2,5.000000000E0,5.000000000E0
6.545087550E2,4.780388294E1,9.096830813E0,6.043066603E2,0.000000000E0,2.218359375E2,5.000000000E0,5.000000000E0
6.554863579E2,4.780388294E1,9.096830813E0,6.041499541E2,0.000000000E0,2.053125000E2,5.000000000E0,5.000000000E0
6.564751660E2,4.780385759E1,9.096787311E0,6.040730100E2,1.679999948E0,2.179687500E2,5.000000000E0,5.000000000E0
6.574798620E2,4.780385759E1,9.096787311E0,6.039861286E2,0.000000000E0,2.074218750E2,5.000000000E0,5.000000000E0
6.584793490E2,4.780385759E1,9.096787311E0,6.040116970E2,0.000000000E0,2.074218750E2,5.000000000E0,5.000000000E0
6.595153309E2,4.780385759E1,9.096787311E0,6.038224811E2,0.000000000E0,2.074218750E2,5.000000000E0,5.000000000E0
6.605214350E2,4.780385759E1,9.096787311E0,6.035871701E2,0.000000000E0,2.074218750E2,5.000000000E0,5.000000000E0
