"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.675283652E2,4.779985276E1,9.095563218E0,4.447100487E2,1.029999971E0,2.967187500E2,5.000000000E0,5.000000000E0
2.685321452E2,4.779984785E1,9.095554249E0,4.453059349E2,1.009999990E0,2.552343750E2,5.000000000E0,5.000000000E0
2.695317551E2,4.779984609E1,9.095542934E0,4.448897362E2,9.800000191E-1,2.513671875E2,5.000000000E0,5.000000000E0
2.705329931E2,4.779984810E1,9.095531451E0,4.443985252E2,1.029999971E0,2.671875000E2,5.000000000E0,5.000000000E0
2.715259822E2,4.779985456E1,9.095520806E0,4.447132225E2,1.029999971E0,2.925000000E2,5.000000000E0,5.000000000E0
2.725297832E2,4.779986210E1,9.095509071E0,4.445009422E2,1.029999971E0,2.960156250E2,5.000000000E0,5.000000000E0
2.735346341E2,4.779986830E1,9.095494319E0,4.444233055E2,1.149999976E0,2.889843750E2,5.000000000E0,5.000000000E0
2.745348422E2,4.779987891E1,9.095479231E0,4.454892235E2,1.159999967E0,2.875781250E2,5.000000000E0,5.000000000E0
2.755680461E2,4.779988892E1,9.095466575E0,4.453376122E2,1.159999967E0,2.833593750E2,5.000000000E0,5.000000000E0
2.765499871E2,4.779989555E1,9.095453247E0,4.459679832E2,1.120000005E0,2.742187500E2,5.000000000E0,5.000000000E0
2.775455511E2,4.779990430E1,9.095437992E0,4.467209740E2,1.120000005E0,2.823046875E2,5.000000000E0,5.000000000E0
2.785244861E2,4.779991420E1,9.095423492E0,4.469067039E2,1.190000057E0,2.946093750E2,5.000000000E0,5.000000000E0
2.795326891E2,4.779993176E1,9.095411254E0,4.480935936E2,1.509999990E0,3.132421875E2,5.000000000E0,5.000000000E0
2.805223441E2,4.779995003E1,9.095399100E0,4.481567039E2,1.509999990E0,3.167578125E2,5.000000000E0,5.000000000E0
2.815625941E2,4.779996327E1,9.095391473E0,4.479588280E2,1.509999990E0,3.100781250E2,5.000000000E0,5.000000000E0
2.825658402E2,4.779996956E1,9.095385689E0,4.486748314E2,8.600000143E-1,2.960156250E2,5.000000000E0,5.000000000E0
2.835171111E2,4.779997299E1,9.095377978E0,4.486757469E2,8.100000024E-1,2.752734375E2,5.000000000E0,5.000000000E0
2.845196221E2,4.779997505E1,9.095369931E0,4.481871605E2,7.599999905E-1,2.763281250E2,5.000000000E0,5.000000000E0
2.855479051E2,4.779997505E1,9.095369931E0,4.473606224E2,0.000000000E0,3.023437500E2,5.000000000E0,5.000000000E0
2.865274401E2,4.779997505E1,9.095369931E0,4.478697166E2,0.000000000E0,3.023437500E2,5.000000000E0,5.000000000E0
2.875396371E2,4.779997505E1,9.095369931E0,4.474977684E2,0.000000000E0,2.745703125E2,5.000000000E0,5.000000000E0
2.885420322E2,4.779997857E1,9.095332716E0,4.482973289E2,1.590000033E0,3.150000000E2,5.000000000E0,5.000000000E0
2.895260481E2,4.779998766E1,9.095311090E0,4.482832909E2,1.590000033E0,3.150000000E2,5.000000000E0,5.000000000E0
2.905573771E2,4.779999621E1,9.095294159E0,4.465916405E2,1.590000033E0,3.150000000E2,5.000000000E0,5.000000000E0
2.915610462E2,4.780000610E1,9.095279239E0,4.472641869E2,1.580000043E0,3.223828125E2,5.000000000E0,5.000000000E0
2.925458261E2,4.780001536E1,9.095263733E0,4.490083885E2,1.080000043E0,3.150000000E2,5.000000000E0,5.000000000E0
2.935449921E2,4.780002572E1,9.095254596E0,4.489633446E2,1.269999981E0,3.195703125E2,5.000000000E0,5.000000000E0
2.945314951E2,4.780003582E1,9.095240179E0,4.492026024E2,1.080000043E0,3.202734375E2,5.000000000E0,5.000000000E0
2.955230371E2,4.780004512E1,9.095228193E0,4.491717186E2,1.269999981E0,3.213281250E2,5.000000000E0,5.000000000E0
2.965376342E2,4.780005241E1,9.095217548E0,4.489714012E2,1.179999948E0,3.058593750E2,5.000000000E0,5.000000000E0
2.975802921E2,4.780005996E1,9.095207071E0,4.487306786E2,1.230000019E0,3.062109375E2,5.000000000E0,5.000000000E0
2.985258152E2,4.780006691E1,9.095195085E0,4.487100487E2,1.240000010E0,3.062109375E2,5.000000000E0,5.000000000E0
2.995684542E2,4.780007488E1,9.095187960E0,4.476750145E2,1.230000019E0,3.069140625E2,5.000000000E0,5.000000000E0
3.005696532E2,4.780008271E1,9.095182763E0,4.473433495E2,9.700000286E-1,3.069140625E2,5.000000000E0,5.000000000E0
3.015434672E2,4.780008649E1,9.095177148E0,4.472204247E2,9.599999785E-1,3.160546875E2,5.000000000E0,5.000000000E0
3.025347752E2,4.780008661E1,9.095169520E0,4.475778465E2,8.600000143E-1,3.083203125E2,5.000000000E0,5.000000000E0
3.035356181E2,4.780008695E1,9.095158288E0,4.470157738E2,8.600000143E-1,3.051562500E2,5.000000000E0,5.000000000E0
3.045645851E2,4.780008686E1,9.095147476E0,4.470921288E2,7.400000095E-1,3.051562500E2,5.000000000E0,5.000000000E0
3.055523051E2,4.780008858E1,9.095136411E0,4.468086815E2,7.400000095E-1,2.963671875E2,5.000000000E0,5.000000000E0
3.065626672E2,4.780009227E1,9.095128784E0,4.470649071E2,8.899999857E-1,2.963671875E2,5.000000000E0,5.000000000E0
3.075190001E2,4.780009793E1,9.095122665E0,4.471476707E2,8.899999857E-1,2.963671875E2,5.000000000E0,5.000000000E0
3.085170331E2,4.780010585E1,9.095111433E0,4.478859520E2,8.899999857E-1,2.956640625E2,5.000000000E0,5.000000000E0
3.095146891E2,4.780011922E1,9.095103638E0,4.475351219E2,1.360000014E0,2.963671875E2,5.000000000E0,5.000000000E0
3.105173772E2,4.780013175E1,9.095096430E0,4.477254295E2,1.360000014E0,2.963671875E2,1.000000000E1,1.000000000E1
3.115145321E2,4.780014424E1,9.095091652E0,4.463529930E2,1.149999976E0,2.967187500E2,5.000000000E0,5.000000000E0
3.125153331E2,4.780015731E1,9.095086707E0,4.460651512E2,1.149999976E0,2.967187500E2,5.000000000E0,5.000000000E0
3.135127981E2,4.780016867E1,9.095078493E0,4.454377098E2,1.149999976E0,3.403125000E2,5.000000000E0,5.000000000E0
