"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.074355660E2,2.695744324E1,-4.010275650E1,1.219622803E1
1.074455030E2,2.695744324E1,-4.010275650E1,1.219622803E1
1.074554390E2,2.735066223E1,-4.069671249E1,1.058105469E1
1.074653760E2,2.735066223E1,-4.069671249E1,1.058105469E1
1.074753130E2,2.774494934E1,-4.073914337E1,8.948791504E0
1.074852490E2,2.774494934E1,-4.073914337E1,8.948791504E0
1.074951860E2,2.793843079E1,-4.079719925E1,8.119201660E0
1.075051230E2,2.793843079E1,-4.079719925E1,8.119201660E0
1.075150600E2,2.812446594E1,-4.082112885E1,7.885253906E0
1.075249960E2,2.812446594E1,-4.082112885E1,7.885253906E0
1.075349330E2,2.821037292E1,-4.047690201E1,8.141113281E0
1.075448700E2,2.821037292E1,-4.047690201E1,8.141113281E0
1.075548060E2,2.823603821E1,-4.043719101E1,8.196899414E0
1.075647430E2,2.823603821E1,-4.043719101E1,8.196899414E0
1.075746800E2,2.840550232E1,-4.039150238E1,8.437622070E0
1.075846160E2,2.840550232E1,-4.039150238E1,8.437622070E0
1.075945530E2,2.827272034E1,-4.046820450E1,8.176574707E0
1.076044900E2,2.827272034E1,-4.046820450E1,8.176574707E0
1.076144270E2,2.838148499E1,-4.067700577E1,7.020568848E0
1.076243630E2,2.838148499E1,-4.067700577E1,7.020568848E0
1.076343000E2,2.840394592E1,-4.083959198E1,5.572021484E0
1.076442370E2,2.840394592E1,-4.083959198E1,5.572021484E0
1.076541730E2,2.845121765E1,-4.098886490E1,4.452331543E0
1.076641100E2,2.845121765E1,-4.098886490E1,4.452331543E0
1.076740470E2,2.845121765E1,-4.098886490E1,4.452331543E0
1.076839830E2,2.852928162E1,-4.129915619E1,3.030822754E0
1.076939200E2,2.852928162E1,-4.129915619E1,3.030822754E0
1.077038570E2,2.852171326E1,-4.105747986E1,2.039611816E0
1.077137940E2,2.852171326E1,-4.105747986E1,2.039611816E0
1.077237300E2,2.859599304E1,-4.123328400E1,1.425292969E0
1.077336670E2,2.859599304E1,-4.123328400E1,1.425292969E0
1.077436040E2,2.855570984E1,-4.116067505E1,1.309020996E0
1.077535400E2,2.855570984E1,-4.116067505E1,1.309020996E0
1.077634770E2,2.863032532E1,-4.124438477E1,5.979003906E-1
1.077734140E2,2.863032532E1,-4.124438477E1,5.979003906E-1
1.077833500E2,2.860166931E1,-4.124083328E1,6.099853516E-1
1.077932870E2,2.860166931E1,-4.124083328E1,6.099853516E-1
1.078032240E2,2.870429993E1,-4.127307129E1,1.044799805E0
1.078131610E2,2.870429993E1,-4.127307129E1,1.044799805E0
1.078230970E2,2.886207581E1,-4.120560074E1,1.553161621E0
1.078330340E2,2.886207581E1,-4.120560074E1,1.553161621E0
1.078429710E2,2.898338318E1,-4.080184937E1,1.760009766E0
1.078529070E2,2.898338318E1,-4.080184937E1,1.760009766E0
1.078628440E2,2.892314148E1,-4.110518265E1,1.956909180E0
1.078727810E2,2.892314148E1,-4.110518265E1,1.956909180E0
1.078827170E2,2.870161438E1,-4.123660660E1,1.825500488E0
1.078926540E2,2.870161438E1,-4.123660660E1,1.825500488E0
1.079025910E2,2.844172668E1,-4.137879562E1,1.392150879E0
1.079125270E2,2.844172668E1,-4.137879562E1,1.392150879E0
1.079224640E2,2.830284119E1,-4.159220886E1,8.926391602E-1
1.079324010E2,2.830284119E1,-4.159220886E1,8.926391602E-1
1.079423380E2,2.800682068E1,-4.177753830E1,1.043090820E0
1.079522740E2,2.800682068E1,-4.177753830E1,1.043090820E0
1.079622118E2,2.739695740E1,-4.201150131E1,1.111511230E0
1.079721488E2,2.739695740E1,-4.201150131E1,1.111511230E0
1.079820848E2,2.669590759E1,-4.230037689E1,1.411621094E0
1.079920218E2,2.669590759E1,-4.230037689E1,1.411621094E0
1.080019588E2,2.621244812E1,-4.267412186E1,1.482177734E0
1.080118948E2,2.621244812E1,-4.267412186E1,1.482177734E0
1.080218318E2,2.619480896E1,-4.288879395E1,1.478515625E0
1.080317688E2,2.619480896E1,-4.288879395E1,1.478515625E0
1.080417048E2,2.617344666E1,-4.260859299E1,1.359313965E0
1.080516418E2,2.617344666E1,-4.260859299E1,1.359313965E0
1.080615788E2,2.621577454E1,-4.261428070E1,1.669555664E0
1.080715158E2,2.621577454E1,-4.261428070E1,1.669555664E0
1.080814518E2,2.642314148E1,-4.259721756E1,1.731994629E0
1.080913888E2,2.642314148E1,-4.259721756E1,1.731994629E0
1.081013258E2,2.668586731E1,-4.233696747E1,2.352844238E0
1.081112618E2,2.668586731E1,-4.233696747E1,2.352844238E0
1.081211988E2,2.711299133E1,-4.214911652E1,2.701293945E0
1.081311358E2,2.711299133E1,-4.214911652E1,2.701293945E0
1.081410718E2,2.691307068E1,-4.205737686E1,3.392028809E0
1.081510088E2,2.691307068E1,-4.205737686E1,3.392028809E0
1.081609458E2,2.699934387E1,-4.197648239E1,4.376953125E0
1.081708828E2,2.699934387E1,-4.197648239E1,4.376953125E0
1.081808188E2,2.691462708E1,-4.177902985E1,6.010192871E0
1.081907558E2,2.691462708E1,-4.177902985E1,6.010192871E0
1.082006928E2,2.670783997E1,-4.145525742E1,8.580139160E0
1.082106288E2,2.670783997E1,-4.145525742E1,8.580139160E0
1.082205658E2,2.666065979E1,-4.110107422E1,1.022717285E1
1.082305028E2,2.666065979E1,-4.110107422E1,1.022717285E1
1.082404388E2,2.657896423E1,-4.082566071E1,1.138092041E1
1.082503758E2,2.657896423E1,-4.082566071E1,1.138092041E1
1.082603128E2,2.668571472E1,-4.031432343E1,1.223059082E1
1.082702488E2,2.668571472E1,-4.031432343E1,1.223059082E1
1.082801858E2,2.665174866E1,-4.016277313E1,1.262994385E1
1.082901228E2,2.665174866E1,-4.016277313E1,1.262994385E1
1.083000598E2,2.689591980E1,-3.999122620E1,1.314495850E1
1.083099958E2,2.689591980E1,-3.999122620E1,1.314495850E1
1.083199328E2,2.684532166E1,-3.973274994E1,1.378717041E1
1.083298698E2,2.684532166E1,-3.973274994E1,1.378717041E1
1.083398058E2,2.650801086E1,-3.983876038E1,1.479418945E1
1.083497428E2,2.650801086E1,-3.983876038E1,1.479418945E1
1.083596798E2,2.611228943E1,-3.951034164E1,1.581744385E1
1.083696158E2,2.611228943E1,-3.951034164E1,1.581744385E1
1.083795528E2,2.552290344E1,-3.926202393E1,1.710321045E1
1.083894898E2,2.552290344E1,-3.926202393E1,1.710321045E1
1.083994258E2,2.537745667E1,-3.942400360E1,1.768621826E1
1.084093628E2,2.537745667E1,-3.942400360E1,1.768621826E1
1.084192998E2,2.495292664E1,-3.929334641E1,1.807360840E1
1.084292368E2,2.495292664E1,-3.929334641E1,1.807360840E1
1.084391728E2,2.474748230E1,-3.917213821E1,1.786914062E1
1.084491098E2,2.474748230E1,-3.917213821E1,1.786914062E1
1.084590468E2,2.453358459E1,-3.949747086E1,1.794323730E1
1.084689828E2,2.453358459E1,-3.949747086E1,1.794323730E1
1.084789198E2,2.445094299E1,-3.940198135E1,1.784826660E1
1.084888568E2,2.445094299E1,-3.940198135E1,1.784826660E1
1.084987928E2,2.426976013E1,-3.980702972E1,1.754541016E1
1.085087298E2,2.426976013E1,-3.980702972E1,1.754541016E1
1.085186668E2,2.393769836E1,-3.979108810E1,1.714746094E1
1.085286038E2,2.393769836E1,-3.979108810E1,1.714746094E1
1.085385398E2,2.399772644E1,-4.015373611E1,1.698120117E1
1.085484768E2,2.399772644E1,-4.015373611E1,1.698120117E1
1.085584138E2,2.385902405E1,-4.054755020E1,1.604858398E1
1.085683498E2,2.385902405E1,-4.054755020E1,1.604858398E1
1.085782868E2,2.393000793E1,-4.103749084E1,1.526635742E1
1.085882238E2,2.393000793E1,-4.103749084E1,1.526635742E1
1.085981598E2,2.392344666E1,-4.129066467E1,1.422869873E1
1.086080968E2,2.392344666E1,-4.129066467E1,1.422869873E1
1.086180338E2,2.360267639E1,-4.172178268E1,1.323828125E1
1.086279698E2,2.360267639E1,-4.172178268E1,1.323828125E1
1.086379068E2,2.365162659E1,-4.204662323E1,1.218060303E1
1.086478438E2,2.365162659E1,-4.204662323E1,1.218060303E1
1.086577808E2,2.352638245E1,-4.239324951E1,1.126037598E1
1.086677168E2,2.352638245E1,-4.239324951E1,1.126037598E1
1.086776538E2,2.330619812E1,-4.230203629E1,1.072851562E1
1.086875908E2,2.330619812E1,-4.230203629E1,1.072851562E1
1.086975268E2,2.342875671E1,-4.234817505E1,1.090863037E1
1.087074638E2,2.342875671E1,-4.234817505E1,1.090863037E1
1.087174008E2,2.358277893E1,-4.229564285E1,1.164355469E1
1.087273368E2,2.358277893E1,-4.229564285E1,1.164355469E1
1.087372738E2,2.388835144E1,-4.210559464E1,1.230200195E1
1.087472108E2,2.388835144E1,-4.210559464E1,1.230200195E1
1.087571468E2,2.397132874E1,-4.184570312E1,1.244348145E1
1.087670838E2,2.397132874E1,-4.184570312E1,1.244348145E1
1.087770208E2,2.409849548E1,-4.204806519E1,1.171063232E1
1.087869568E2,2.409849548E1,-4.204806519E1,1.171063232E1
1.087968938E2,2.421818542E1,-4.219641876E1,1.057073975E1
1.088068308E2,2.421818542E1,-4.219641876E1,1.057073975E1
1.088167678E2,2.422276306E1,-4.245608521E1,9.083190918E0
1.088267038E2,2.422276306E1,-4.245608521E1,9.083190918E0
1.088366408E2,2.447590637E1,-4.270195389E1,8.170471191E0
1.088465778E2,2.447590637E1,-4.270195389E1,8.170471191E0
1.088565138E2,2.469322205E1,-4.284273911E1,7.247131348E0
1.088664508E2,2.469322205E1,-4.284273911E1,7.247131348E0
1.088763878E2,2.501185608E1,-4.275235367E1,6.625854492E0
1.088863238E2,2.501185608E1,-4.275235367E1,6.625854492E0
1.088962608E2,2.499668884E1,-4.274737167E1,6.026672363E0
1.089061978E2,2.499668884E1,-4.274737167E1,6.026672363E0
1.089161348E2,2.538645935E1,-4.278535080E1,6.106933594E0
1.089260708E2,2.538645935E1,-4.278535080E1,6.106933594E0
1.089360078E2,2.534465027E1,-4.263107681E1,5.994873047E0
1.089459448E2,2.534465027E1,-4.263107681E1,5.994873047E0
1.089558808E2,2.574494934E1,-4.248296356E1,6.296081543E0
1.089658172E2,2.574494934E1,-4.248296356E1,6.296081543E0
1.089757542E2,2.577571106E1,-4.219713211E1,7.158874512E0
1.089856902E2,2.577571106E1,-4.219713211E1,7.158874512E0
1.089956272E2,2.577571106E1,-4.219713211E1,7.158874512E0
1.090055642E2,2.574153137E1,-4.197075653E1,8.006835938E0
1.090155002E2,2.574153137E1,-4.197075653E1,8.006835938E0
1.090254372E2,2.587541199E1,-4.188612747E1,8.901916504E0
1.090353742E2,2.587541199E1,-4.188612747E1,8.901916504E0
1.090453102E2,2.561000061E1,-4.176314163E1,9.942382812E0
1.090552472E2,2.561000061E1,-4.176314163E1,9.942382812E0
1.090651842E2,2.521058655E1,-4.166709518E1,1.084173584E1
1.090751212E2,2.521058655E1,-4.166709518E1,1.084173584E1
1.090850572E2,2.472386169E1,-4.179861832E1,1.143041992E1
1.090949942E2,2.472386169E1,-4.179861832E1,1.143041992E1
1.091049312E2,2.430885315E1,-4.196376419E1,1.182501221E1
1.091148672E2,2.430885315E1,-4.196376419E1,1.182501221E1
1.091248042E2,2.399534607E1,-4.193912888E1,1.183996582E1
1.091347412E2,2.399534607E1,-4.193912888E1,1.183996582E1
1.091446772E2,2.322407532E1,-4.207847595E1,1.229693604E1
1.091546142E2,2.322407532E1,-4.207847595E1,1.229693604E1
1.091645512E2,2.285234070E1,-4.239824295E1,1.281091309E1
1.091744882E2,2.285234070E1,-4.239824295E1,1.281091309E1
1.091844242E2,2.239311218E1,-4.248019791E1,1.301293945E1
1.091943612E2,2.239311218E1,-4.248019791E1,1.301293945E1
1.092042982E2,2.187059021E1,-4.255810165E1,1.298699951E1
1.092142342E2,2.187059021E1,-4.255810165E1,1.298699951E1
1.092241712E2,2.161625671E1,-4.283667374E1,1.276098633E1
1.092341082E2,2.161625671E1,-4.283667374E1,1.276098633E1
1.092440442E2,2.105009460E1,-4.338843155E1,1.184661865E1
1.092539812E2,2.105009460E1,-4.338843155E1,1.184661865E1
1.092639182E2,2.067156982E1,-4.384626770E1,1.115606689E1
1.092738542E2,2.067156982E1,-4.384626770E1,1.115606689E1
1.092837912E2,2.103617859E1,-4.404887772E1,9.263610840E0
1.092937282E2,2.103617859E1,-4.404887772E1,9.263610840E0
1.093036642E2,2.171122742E1,-4.438922119E1,6.867553711E0
1.093136012E2,2.171122742E1,-4.438922119E1,6.867553711E0
1.093235382E2,2.206211853E1,-4.435901260E1,4.422180176E0
1.093334752E2,2.206211853E1,-4.435901260E1,4.422180176E0
1.093434112E2,2.264753723E1,-4.414526749E1,4.365722656E0
1.093533482E2,2.264753723E1,-4.414526749E1,4.365722656E0
1.093632852E2,2.348310852E1,-4.379188156E1,5.233337402E0
1.093732212E2,2.348310852E1,-4.379188156E1,5.233337402E0
1.093831582E2,2.381040955E1,-4.333035278E1,7.140441895E0
1.093930952E2,2.381040955E1,-4.333035278E1,7.140441895E0
1.094030312E2,2.398088074E1,-4.272784805E1,8.764648438E0
1.094129682E2,2.398088074E1,-4.272784805E1,8.764648438E0
1.094229052E2,2.421366882E1,-4.235330963E1,1.018609619E1
1.094328412E2,2.421366882E1,-4.235330963E1,1.018609619E1
1.094427782E2,2.473295593E1,-4.178703690E1,1.101434326E1
1.094527152E2,2.473295593E1,-4.178703690E1,1.101434326E1
1.094626522E2,2.531257629E1,-4.114329910E1,1.211267090E1
1.094725882E2,2.531257629E1,-4.114329910E1,1.211267090E1
1.094825252E2,2.575743103E1,-4.061507416E1,1.311676025E1
1.094924622E2,2.575743103E1,-4.061507416E1,1.311676025E1
1.095023982E2,2.595292664E1,-3.980987549E1,1.478613281E1
1.095123352E2,2.595292664E1,-3.980987549E1,1.478613281E1
1.095222722E2,2.637419128E1,-3.916616821E1,1.627209473E1
1.095322082E2,2.637419128E1,-3.916616821E1,1.627209473E1
1.095421452E2,2.637956238E1,-3.842383194E1,1.798419189E1
1.095520822E2,2.637956238E1,-3.842383194E1,1.798419189E1
1.095620182E2,2.635023499E1,-3.789593506E1,1.857867432E1
1.095719552E2,2.635023499E1,-3.789593506E1,1.857867432E1
1.095818922E2,2.660856628E1,-3.755079269E1,1.905212402E1
1.095918282E2,2.660856628E1,-3.755079269E1,1.905212402E1
1.096017652E2,2.682716370E1,-3.732357025E1,1.929174805E1
1.096117022E2,2.682716370E1,-3.732357025E1,1.929174805E1
1.096216392E2,2.688591003E1,-3.703136063E1,1.936810303E1
1.096315752E2,2.688591003E1,-3.703136063E1,1.936810303E1
1.096415122E2,2.685508728E1,-3.705548859E1,1.998205566E1
1.096514492E2,2.685508728E1,-3.705548859E1,1.998205566E1
1.096613852E2,2.620985413E1,-3.700726318E1,2.045410156E1
1.096713222E2,2.620985413E1,-3.700726318E1,2.045410156E1
1.096812592E2,2.627824402E1,-3.725466919E1,2.022900391E1
1.096911952E2,2.627824402E1,-3.725466919E1,2.022900391E1
1.097011322E2,2.625041199E1,-3.728826904E1,1.972259521E1
1.097110692E2,2.625041199E1,-3.728826904E1,1.972259521E1
1.097210052E2,2.635609436E1,-3.748847961E1,1.943157959E1
1.097309422E2,2.635609436E1,-3.748847961E1,1.943157959E1
1.097408792E2,2.640434265E1,-3.791971588E1,1.865515137E1
1.097508162E2,2.640434265E1,-3.791971588E1,1.865515137E1
1.097607522E2,2.672914124E1,-3.822600555E1,1.747027588E1
1.097706892E2,2.672914124E1,-3.822600555E1,1.747027588E1
1.097806262E2,2.693724060E1,-3.886115646E1,1.579528809E1
1.097905622E2,2.693724060E1,-3.886115646E1,1.579528809E1
1.098004992E2,2.729246521E1,-3.936445236E1,1.397204590E1
1.098104362E2,2.729246521E1,-3.936445236E1,1.397204590E1
1.098203722E2,2.755165100E1,-3.971228027E1,1.212750244E1
1.098303092E2,2.755165100E1,-3.971228027E1,1.212750244E1
1.098402462E2,2.765434265E1,-4.032179260E1,1.058551025E1
1.098501822E2,2.765434265E1,-4.032179260E1,1.058551025E1
1.098601192E2,2.791413879E1,-4.035604477E1,9.474487305E0
1.098700562E2,2.791413879E1,-4.035604477E1,9.474487305E0
1.098799922E2,2.819358826E1,-4.022857666E1,8.974853516E0
1.098899292E2,2.819358826E1,-4.022857666E1,8.974853516E0
1.098998662E2,2.854127502E1,-3.986286926E1,9.024719238E0
1.099098032E2,2.854127502E1,-3.986286926E1,9.024719238E0
1.099197392E2,2.889234924E1,-3.973497009E1,9.061218262E0
1.099296762E2,2.889234924E1,-3.973497009E1,9.061218262E0
1.099396132E2,2.912388611E1,-3.974363708E1,8.850891113E0
1.099495492E2,2.912388611E1,-3.974363708E1,8.850891113E0
1.099594862E2,2.924702454E1,-3.964714813E1,8.360778809E0
1.099694240E2,2.924702454E1,-3.964714813E1,8.360778809E0
1.099793600E2,2.940925598E1,-3.963869858E1,7.662780762E0
1.099892970E2,2.940925598E1,-3.963869858E1,7.662780762E0
1.099992340E2,2.967488098E1,-3.984079361E1,6.375732422E0
1.100091700E2,2.967488098E1,-3.984079361E1,6.375732422E0
1.100191070E2,2.985948181E1,-4.015535355E1,4.842956543E0
1.100290440E2,2.985948181E1,-4.015535355E1,4.842956543E0
1.100389810E2,2.995677185E1,-4.005261230E1,3.851562500E0
1.100489170E2,2.995677185E1,-4.005261230E1,3.851562500E0
1.100588540E2,3.009013367E1,-3.979066086E1,3.051879883E0
1.100687910E2,3.009013367E1,-3.979066086E1,3.051879883E0
1.100787270E2,3.014311218E1,-3.988113403E1,3.405822754E0
1.100886640E2,3.014311218E1,-3.988113403E1,3.405822754E0
1.100986010E2,3.012879944E1,-4.009897995E1,4.034606934E0
1.101085370E2,3.012879944E1,-4.009897995E1,4.034606934E0
1.101184740E2,2.976933289E1,-4.000996399E1,4.322998047E0
1.101284110E2,2.976933289E1,-4.000996399E1,4.322998047E0
1.101383470E2,2.965238953E1,-4.012612534E1,4.054626465E0
1.101482840E2,2.965238953E1,-4.012612534E1,4.054626465E0
1.101582210E2,2.949885559E1,-4.042573166E1,3.904785156E0
1.101681570E2,2.949885559E1,-4.042573166E1,3.904785156E0
1.101780940E2,2.922886658E1,-4.054510117E1,3.056152344E0
1.101880310E2,2.922886658E1,-4.054510117E1,3.056152344E0
1.101979670E2,2.862254333E1,-4.072930908E1,2.074462891E0
1.102079040E2,2.862254333E1,-4.072930908E1,2.074462891E0
1.102178410E2,2.854389954E1,-4.113858414E1,1.648437500E0
1.102277780E2,2.854389954E1,-4.113858414E1,1.648437500E0
1.102377140E2,2.822544861E1,-4.148389053E1,1.599914551E0
1.102476510E2,2.822544861E1,-4.148389053E1,1.599914551E0
1.102575880E2,2.866148376E1,-4.132278061E1,1.406372070E0
1.102675240E2,2.866148376E1,-4.132278061E1,1.406372070E0
1.102774610E2,2.888374329E1,-4.087895203E1,2.615356445E-1
1.102873980E2,2.888374329E1,-4.087895203E1,2.615356445E-1
1.102973340E2,2.897541809E1,-4.115798187E1,-5.318603516E-1
1.103072710E2,2.897541809E1,-4.115798187E1,-5.318603516E-1
1.103172080E2,2.911555481E1,-4.078360367E1,-8.876953125E-1
1.103271440E2,2.911555481E1,-4.078360367E1,-8.876953125E-1
1.103370810E2,2.911555481E1,-4.078360367E1,-8.876953125E-1
1.103470180E2,2.937028503E1,-4.057472229E1,-1.942138672E-1
1.103569540E2,2.937028503E1,-4.057472229E1,-1.942138672E-1
1.103668910E2,2.939488220E1,-4.056288910E1,2.052001953E-1
1.103768280E2,2.939488220E1,-4.056288910E1,2.052001953E-1
1.103867650E2,2.932276917E1,-4.053047562E1,9.640502930E-1
1.103967010E2,2.932276917E1,-4.053047562E1,9.640502930E-1
1.104066380E2,2.954411316E1,-4.046205902E1,1.997802734E0
1.104165750E2,2.954411316E1,-4.046205902E1,1.997802734E0
1.104265110E2,2.939183044E1,-4.033683395E1,3.388671875E0
1.104364480E2,2.939183044E1,-4.033683395E1,3.388671875E0
1.104463850E2,2.936769104E1,-4.022084427E1,5.004760742E0
1.104563210E2,2.936769104E1,-4.022084427E1,5.004760742E0
1.104662580E2,2.935289001E1,-3.973932266E1,6.497436523E0
1.104761950E2,2.935289001E1,-3.973932266E1,6.497436523E0
1.104861310E2,2.948924255E1,-3.943889236E1,7.913879395E0
1.104960680E2,2.948924255E1,-3.943889236E1,7.913879395E0
1.105060050E2,2.956242371E1,-3.937394333E1,8.722839355E0
1.105159410E2,2.956242371E1,-3.937394333E1,8.722839355E0
1.105258780E2,2.959153748E1,-3.928092575E1,9.254211426E0
1.105358150E2,2.959153748E1,-3.928092575E1,9.254211426E0
1.105457520E2,2.974519348E1,-3.901407242E1,9.486083984E0
1.105556880E2,2.974519348E1,-3.901407242E1,9.486083984E0
1.105656250E2,2.976762390E1,-3.885169983E1,9.750732422E0
1.105755620E2,2.976762390E1,-3.885169983E1,9.750732422E0
1.105854980E2,3.010130310E1,-3.856704330E1,1.002630615E1
1.105954350E2,3.010130310E1,-3.856704330E1,1.002630615E1
1.106053720E2,3.016792297E1,-3.829707336E1,1.072857666E1
1.106153080E2,3.016792297E1,-3.829707336E1,1.072857666E1
1.106252450E2,3.006959534E1,-3.806728363E1,1.116058350E1
1.106351820E2,3.006959534E1,-3.806728363E1,1.116058350E1
1.106451180E2,2.993986511E1,-3.807829666E1,1.203619385E1
